seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_58149	7385	No terminal repeats	NA	8	11	0.9694	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51015	1650	No terminal repeats	NA	3	11	0.9694	NA	3	4.2394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_151370	1563	No terminal repeats	NA	3	11	0.9694	NA	3	4.8597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_282607	1136	No terminal repeats	NA	3	11	0.9694	NA	1	4.6995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1074242	1192	No terminal repeats	NA	3	11	0.9694	NA	2	5.1421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_345883	2860	No terminal repeats	NA	7	11	0.9694	NA	4	10.0937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_204889	1403	No terminal repeats	NA	2	11	0.9694	NA	1	2.7809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_204813	1464	No terminal repeats	NA	3	11	0.9694	NA	1	3.0178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1249472	8143	No terminal repeats	NA	10	11	0.9694	NA	1	4.8018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1200579	2287	No terminal repeats	NA	3	11	0.9693	NA	1	3.0063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1312935	2794	No terminal repeats	NA	8	11	0.9693	NA	2	7.8361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1118341	2564	No terminal repeats	NA	2	11	0.9693	NA	2	2.9828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41594	2146	No terminal repeats	NA	4	11	0.9693	NA	2	4.4836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_500113	4186	No terminal repeats	NA	11	11	0.9693	NA	1	5.8561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_524381	1112	No terminal repeats	NA	4	11	0.9693	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1189744	4012	No terminal repeats	NA	9	11	0.9693	NA	0	5.3744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_908713	13581	No terminal repeats	NA	25	11	0.9693	NA	1	20.2039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1428952	1777	No terminal repeats	NA	2	11	0.9692	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1048242	13492	No terminal repeats	NA	26	11	0.9692	NA	0	4.7627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1142561	2835	No terminal repeats	NA	3	11	0.9692	NA	0	4.6090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_501866	4018	No terminal repeats	NA	9	11	0.9692	NA	0	10.9676	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_835401	1965	No terminal repeats	NA	4	11	0.9692	NA	1	4.2026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_147328	1536	No terminal repeats	NA	3	11	0.9692	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_862419	2584	No terminal repeats	NA	6	11	0.9692	NA	0	9.4504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1092783	29931	No terminal repeats	NA	40	11	0.9691	NA	1	7.3508	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_909978	1387	No terminal repeats	NA	2	11	0.9691	NA	2	3.4325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1442508	3278	No terminal repeats	NA	5	11	0.9691	NA	0	6.5872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_871790	4079	No terminal repeats	NA	4	11	0.9691	NA	0	3.3980	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78070	2387	No terminal repeats	NA	5	11	0.9691	NA	1	8.0727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1326599	10543	No terminal repeats	NA	16	11	0.9690	NA	8	21.1360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1210108	3546	No terminal repeats	NA	6	11	0.9690	NA	2	4.4046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1341502|provirus_13215_45645	32431	Provirus	13215-45645	33	11	0.9690	NA	3	42.9903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_154462	3675	No terminal repeats	NA	10	11	0.9690	NA	1	11.5576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_335030	2302	No terminal repeats	NA	6	11	0.9690	NA	3	7.0251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_874381	1302	No terminal repeats	NA	3	11	0.9690	NA	1	5.1449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_218210	2976	No terminal repeats	NA	3	11	0.9689	NA	0	4.8605	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_883919	1089	No terminal repeats	NA	2	11	0.9689	NA	2	2.8340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_648877	3823	No terminal repeats	NA	7	11	0.9689	NA	0	7.2808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1299552	5215	No terminal repeats	NA	11	11	0.9689	NA	0	13.2883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_259698	2964	No terminal repeats	NA	7	11	0.9688	NA	0	3.0276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27815	1241	No terminal repeats	NA	2	11	0.9688	NA	1	2.9021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1298901	10944	No terminal repeats	NA	14	11	0.9688	NA	4	11.2692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1371609	1435	No terminal repeats	NA	3	11	0.9688	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_870110	1928	No terminal repeats	NA	2	11	0.9688	NA	2	2.8916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_97324	1887	No terminal repeats	NA	4	11	0.9688	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1390488	1159	No terminal repeats	NA	1	15	0.9687	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_889665	9442	No terminal repeats	NA	13	11	0.9687	NA	0	3.1958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_354234	1100	No terminal repeats	NA	1	11	0.9687	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_282755	3847	No terminal repeats	NA	4	11	0.9687	NA	1	5.4422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1254940	4087	No terminal repeats	NA	4	11	0.9687	NA	3	5.8682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_246236	2495	No terminal repeats	NA	5	11	0.9687	NA	3	5.4330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_311490	1068	No terminal repeats	NA	2	11	0.9687	NA	2	2.9667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10129	3057	No terminal repeats	NA	4	11	0.9686	NA	0	4.9738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1333479	11928	No terminal repeats	NA	20	11	0.9686	NA	4	23.6568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_886480	47156	No terminal repeats	NA	40	11	0.9685	NA	2	14.3342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1146359	12349	No terminal repeats	NA	18	11	0.9685	NA	1	24.6952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_367359	8271	No terminal repeats	NA	8	11	0.9685	NA	1	8.6432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_376060	4901	No terminal repeats	NA	9	11	0.9685	NA	1	4.5848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1221664	1826	No terminal repeats	NA	3	11	0.9685	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1374748	3380	No terminal repeats	NA	9	11	0.9685	NA	1	9.6711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1194992	4115	No terminal repeats	NA	5	11	0.9685	NA	0	4.1372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_572126	2640	No terminal repeats	NA	2	11	0.9685	NA	0	2.6858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1353472	2786	No terminal repeats	NA	6	11	0.9684	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1375562	4469	No terminal repeats	NA	4	11	0.9684	NA	1	4.4491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1434317	1391	No terminal repeats	NA	2	11	0.9684	NA	2	3.0071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_181200	1968	No terminal repeats	NA	2	11	0.9684	NA	1	2.7725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108961	2077	No terminal repeats	NA	3	11	0.9683	NA	2	3.2476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1375927	5570	No terminal repeats	NA	9	11	0.9683	NA	1	3.4342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_444135	2520	No terminal repeats	NA	3	11	0.9683	NA	1	4.1259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_183729	4475	No terminal repeats	NA	6	11	0.9682	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_122636	10358	No terminal repeats	NA	16	11	0.9682	NA	5	12.1123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69832	1250	No terminal repeats	NA	1	11	0.9682	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46119	1050	No terminal repeats	NA	1	11	0.9682	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_322842	1074	No terminal repeats	NA	3	11	0.9682	NA	1	3.0958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1265425	4029	No terminal repeats	NA	5	11	0.9682	NA	2	5.1412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_457394	3659	No terminal repeats	NA	4	11	0.9682	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17451	4338	No terminal repeats	NA	4	11	0.9682	NA	1	5.0328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1326456	2350	No terminal repeats	NA	2	11	0.9682	NA	1	2.5835	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722227	1282	No terminal repeats	NA	2	11	0.9682	NA	1	2.8402	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1049168	2601	No terminal repeats	NA	3	11	0.9681	NA	0	2.8256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1117154	2304	No terminal repeats	NA	3	11	0.9681	NA	1	5.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1162846	6623	No terminal repeats	NA	9	11	0.9681	NA	0	1.3040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_821837	3070	No terminal repeats	NA	4	11	0.9681	NA	2	2.9593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_958952	2158	No terminal repeats	NA	3	11	0.9681	NA	1	2.6195	Unclassified
k141_909051	1002	No terminal repeats	NA	3	11	0.9680	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_814853	2309	No terminal repeats	NA	4	11	0.9680	NA	3	3.7472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_336826	2328	No terminal repeats	NA	4	11	0.9680	NA	1	3.4238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_960462	1776	No terminal repeats	NA	3	11	0.9680	NA	2	4.5113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_205884	18060	No terminal repeats	NA	15	11	0.9680	NA	4	16.2298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1156777	5233	No terminal repeats	NA	3	11	0.9680	NA	0	4.2030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1114511	4360	No terminal repeats	NA	6	11	0.9680	NA	0	4.2708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_793098	1293	No terminal repeats	NA	2	11	0.9680	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_808795	3519	No terminal repeats	NA	5	11	0.9680	NA	0	3.1289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_446046	1996	No terminal repeats	NA	5	11	0.9678	NA	4	6.7662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_209660	5159	No terminal repeats	NA	8	11	0.9678	NA	0	6.7041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_388855	3632	No terminal repeats	NA	3	11	0.9678	NA	0	4.0768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_776015	1113	No terminal repeats	NA	1	11	0.9678	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_843476|provirus_2_7667	7666	Provirus	2-7667	11	11	0.9678	NA	4	10.1037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1147211	21094	No terminal repeats	NA	34	11	0.9678	NA	6	16.1166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1137659	27714	No terminal repeats	NA	41	11	0.9678	NA	10	34.6540	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789293	3499	No terminal repeats	NA	6	11	0.9677	NA	0	4.9248	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1070310	1806	No terminal repeats	NA	7	11	0.9677	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1169340	1813	No terminal repeats	NA	2	11	0.9677	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1316215	9532	No terminal repeats	NA	12	11	0.9677	NA	1	3.8424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1108093	3133	No terminal repeats	NA	6	11	0.9677	NA	4	5.9256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_971445	3536	No terminal repeats	NA	5	11	0.9677	NA	3	7.9382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_424563	2074	No terminal repeats	NA	4	11	0.9676	NA	1	2.5868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_883301	4437	No terminal repeats	NA	6	11	0.9676	NA	0	6.3539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_781605	2171	No terminal repeats	NA	3	11	0.9676	NA	3	4.6511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1201848	13057	No terminal repeats	NA	13	11	0.9676	NA	4	19.4126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66543	1870	No terminal repeats	NA	2	11	0.9676	NA	1	2.5008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789214	1335	No terminal repeats	NA	2	11	0.9675	NA	1	3.0003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_801183	7981	No terminal repeats	NA	11	11	0.9675	NA	5	15.9541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_972437	1382	No terminal repeats	NA	2	11	0.9675	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_238608	4755	No terminal repeats	NA	8	11	0.9675	NA	2	9.2342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_769930	3187	No terminal repeats	NA	3	11	0.9675	NA	1	3.6499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1133654	3477	No terminal repeats	NA	7	11	0.9675	NA	1	8.3047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_371828	1876	No terminal repeats	NA	2	11	0.9675	NA	1	2.8152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_175579	8539	No terminal repeats	NA	14	11	0.9675	NA	1	8.0709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_554848	1129	No terminal repeats	NA	2	11	0.9674	NA	1	3.1063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_592694	1152	No terminal repeats	NA	3	11	0.9674	NA	1	5.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1435439	5904	No terminal repeats	NA	5	11	0.9674	NA	1	5.2415	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_642063	7480	No terminal repeats	NA	15	11	0.9674	NA	0	2.8458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_924613	4139	No terminal repeats	NA	9	11	0.9674	NA	0	6.2512	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1202443	1327	No terminal repeats	NA	2	11	0.9674	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1252885	1406	No terminal repeats	NA	2	11	0.9673	NA	1	3.1413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1365570	3906	No terminal repeats	NA	6	11	0.9673	NA	0	5.0699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1363558	2278	No terminal repeats	NA	3	11	0.9673	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_342172	2008	No terminal repeats	NA	3	11	0.9673	NA	2	3.0231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_468009	4361	No terminal repeats	NA	7	11	0.9673	NA	3	6.4130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_474664	3389	No terminal repeats	NA	9	11	0.9673	NA	0	3.4332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1283370|provirus_30_19836	19807	Provirus	30-19836	30	11	0.9673	NA	6	25.6366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_927604	10783	No terminal repeats	NA	7	11	0.9672	NA	1	11.8027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_503846	1188	No terminal repeats	NA	1	11	0.9672	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_264475	3915	No terminal repeats	NA	3	11	0.9672	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_418486	1649	No terminal repeats	NA	2	11	0.9672	NA	1	3.0243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1329316	2848	No terminal repeats	NA	8	11	0.9672	NA	0	2.9521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_571867	3364	No terminal repeats	NA	4	11	0.9671	NA	0	4.8195	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789788	1518	No terminal repeats	NA	2	11	0.9671	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_333011	2864	No terminal repeats	NA	6	11	0.9671	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_430731|provirus_5117_41586	36470	Provirus	5117-41586	50	11	0.9671	NA	19	44.3691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1062949	1947	No terminal repeats	NA	3	11	0.9671	NA	2	2.6146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_416581	3414	No terminal repeats	NA	10	11	0.9670	NA	5	11.7696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_461916	4004	No terminal repeats	NA	3	11	0.9670	NA	0	4.5801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_923432	2296	No terminal repeats	NA	3	11	0.9670	NA	1	4.4307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_740647	2615	No terminal repeats	NA	5	11	0.9670	NA	1	5.1449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1173358	1420	No terminal repeats	NA	3	11	0.9670	NA	2	4.3760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_827537	4444	No terminal repeats	NA	1	11	0.9669	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_542827	3160	No terminal repeats	NA	4	11	0.9669	NA	2	6.4192	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_676488	2669	No terminal repeats	NA	5	11	0.9669	NA	1	6.4922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_556211	6393	No terminal repeats	NA	11	11	0.9669	NA	5	9.9900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1038311	9856	No terminal repeats	NA	7	11	0.9669	NA	1	8.5880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_877612	16799	No terminal repeats	NA	16	11	0.9668	NA	1	24.8424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1313263	1385	No terminal repeats	NA	2	11	0.9668	NA	1	2.8889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1270000	11631	No terminal repeats	NA	12	11	0.9667	NA	5	19.9261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_929033	3348	No terminal repeats	NA	7	11	0.9667	NA	1	9.4737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_105335	2377	No terminal repeats	NA	3	11	0.9667	NA	2	4.6164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_825859	3530	No terminal repeats	NA	4	11	0.9667	NA	2	4.1872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_580345	3586	No terminal repeats	NA	7	11	0.9667	NA	0	7.2346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_448551	1667	No terminal repeats	NA	3	11	0.9666	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_924835	1187	No terminal repeats	NA	2	11	0.9666	NA	1	2.7903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1088920	3000	No terminal repeats	NA	1	11	0.9666	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_125222	2413	No terminal repeats	NA	4	11	0.9666	NA	1	6.1716	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_718165	4470	No terminal repeats	NA	9	11	0.9666	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_335938	1614	No terminal repeats	NA	3	15	0.9666	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1366165	2508	No terminal repeats	NA	7	11	0.9666	NA	0	3.3143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350748	37836	No terminal repeats	NA	29	11	0.9665	NA	1	16.9284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_715031	1686	No terminal repeats	NA	4	11	0.9665	NA	2	4.8494	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_880958	2965	No terminal repeats	NA	3	11	0.9665	NA	2	3.6551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_187443	4093	No terminal repeats	NA	4	11	0.9665	NA	0	4.4463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1271254	2355	No terminal repeats	NA	5	11	0.9665	NA	4	7.2132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Peduoviridae
k141_314633	3357	No terminal repeats	NA	8	11	0.9665	NA	0	9.5479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
