ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_161522_2 # 264 # 1088 # 1 # ID=42061_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.458	k141_161522	264	1088	+	Strict	500	528.5	OXA-644	96.72	3005864	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|3900|hsp_num:0	4969			0	822	cloxacillin; oxacillin; cefalotin	
k141_813635_2 # 235 # 1059 # 1 # ID=42481_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.459	k141_813635	235	1059	+	Strict	500	526.9	OXA-651	96.72	3005867	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|3903|hsp_num:0	4972			0	822	cloxacillin; oxacillin; cefalotin	
k141_29408_3 # 861 # 1184 # 1 # ID=42527_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.373	k141_29408	861	1184	+	Strict	75	119.0	qacJ	52.34	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_30431_2 # 423 # 767 # -1 # ID=44027_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.455	k141_30431	423	767	-	Strict	75	87.4	qacJ	42.31	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_953232_2 # 1079 # 1399 # -1 # ID=44081_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.386	k141_953232	1079	1399	-	Strict	75	81.3	qacJ	38.1	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	99.07	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	315	benzalkonium chloride	
k141_426678_38 # 30091 # 31698 # -1 # ID=44537_38;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.253	k141_426678	30091	31698	-	Strict	300	528.1	poxtA	50.74	3004470	protein homolog model	n/a	n/a	tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic	antibiotic target protection	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	98.71	gnl|BL_ORD_ID|2511|hsp_num:0	2904			0	1608	tetracycline; doxycycline; linezolid; chloramphenicol; florfenicol	
k141_163585_6 # 4692 # 5510 # 1 # ID=45092_6;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.297	k141_163585	4692	5510	+	Strict	50	147.9	vanW gene in vanG cluster	36.18	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	96.80	gnl|BL_ORD_ID|4742|hsp_num:0	1622			84	666	vancomycin	
k141_553024_2 # 323 # 1030 # 1 # ID=45220_2;partial=01;start_type=GTG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.386	k141_553024	323	1030	+	Strict	50	139.4	vanW gene in vanG cluster	32.43	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	83.99	gnl|BL_ORD_ID|4742|hsp_num:0	1622			27	693	vancomycin	
k141_296925_3 # 1711 # 2043 # -1 # ID=46121_3;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.523	k141_296925	1711	2043	-	Strict	180	203.4	qacL	93.64	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_686048_2 # 871 # 1305 # -1 # ID=46316_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.446	k141_686048	871	1305	-	Strict	75	87.8	qacG	40.0	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	134.58	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_428912_6 # 4007 # 4759 # 1 # ID=47616_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619	k141_428912	4007	4759	+	Strict	50	125.2	vanY gene in vanG cluster	38.38	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	89.61	gnl|BL_ORD_ID|4731|hsp_num:0	298			294	819	vancomycin	
k141_554793_6 # 6637 # 6972 # -1 # ID=48375_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	k141_554793	6637	6972	-	Strict	75	75.5	qacG	40.95	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	306	benzalkonium chloride	
k141_299194_17 # 18068 # 18562 # -1 # ID=49346_17;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.497	k141_299194	18068	18562	-	Strict	150	188.3	nimA	59.12	3007104	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	93.18	gnl|BL_ORD_ID|4783|hsp_num:0	5777			0	474	metronidazole	
k141_555415_2 # 520 # 852 # 1 # ID=49363_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.577	k141_555415	520	852	+	Strict	75	79.3	qacJ	38.46	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_555459_3 # 643 # 975 # -1 # ID=49420_3;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.511	k141_555459	643	975	-	Strict	180	208.4	qacL	98.18	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_555690_1 # 117 # 3308 # 1 # ID=49833_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	k141_555690	117	3308	+	Strict	750	782.7	adeF	42.84	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.38	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3120	tetracycline	
k141_688424_2 # 473 # 1666 # 1 # ID=50316_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350	k141_688424	473	1666	+	Strict	500	724.2	mefJ	99.75	3007049	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4755|hsp_num:0	5748			0	1191		
k141_556026_2 # 291 # 755 # 1 # ID=50432_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.649	k141_556026	291	755	+	Strict	100	211.5	FosI	73.28	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	114.93	gnl|BL_ORD_ID|4906|hsp_num:0	5898			6	399	fosfomycin	
k141_818056_2 # 599 # 928 # -1 # ID=50528_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.355	k141_818056	599	928	-	Strict	75	105.1	qacG	43.4	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_432904_1 # 1 # 942 # -1 # ID=52950_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.416	k141_432904	1	942	-	Strict	50	79.7	vanY gene in vanB cluster	33.57	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	117.16	gnl|BL_ORD_ID|603|hsp_num:0	556			255	660	vancomycin	
k141_432984_38 # 40842 # 41642 # 1 # ID=53168_38;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.727	k141_432984	40842	41642	+	Strict	50	121.7	vanW gene in vanI cluster	44.3	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	71.31	gnl|BL_ORD_ID|4747|hsp_num:0	2242			615	1062	vancomycin; teicoplanin	
k141_37026_2 # 87 # 581 # 1 # ID=53188_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.349	k141_37026	87	581	+	Strict	300	300.1	lnuD	84.15	3002838	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|1784|hsp_num:0	1934			0	492	lincomycin; clindamycin	
k141_558244_12 # 13115 # 14287 # 1 # ID=54533_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.439	k141_558244	13115	14287	+	Strict	175	212.2	vanT gene in vanG cluster	31.22	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.78	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1020	2118	vancomycin	
k141_434033_2 # 606 # 968 # 1 # ID=54585_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	k141_434033	606	968	+	Strict	150	185.3	Klebsiella pneumoniae KpnE	84.17	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2720|hsp_num:0	3283			0	360	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_961067_8 # 6078 # 6890 # -1 # ID=55217_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.662	k141_961067	6078	6890	-	Strict	50	80.9	vanY gene in vanB cluster	30.81	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	100.75	gnl|BL_ORD_ID|603|hsp_num:0	556			270	804	vancomycin	
k141_821224_1 # 300 # 1520 # -1 # ID=55898_1;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.566	k141_821224	300	1520	-	Strict	750	768.5	tet(40)	98.77	3000567	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|892|hsp_num:0	945			0	1218	tetracycline	
k141_560041_1 # 400 # 1245 # -1 # ID=57567_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	k141_560041	400	1245	-	Strict	535	537.3	aadA10	100.0	3004692	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	101.44	gnl|BL_ORD_ID|2154|hsp_num:0	3398			0	804	spectinomycin; streptomycin	
k141_305315_11 # 12959 # 14764 # -1 # ID=57689_11;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	k141_305315	12959	14764	-	Strict	50	112.8	vanW gene in vanI cluster	34.82	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	161.13	gnl|BL_ORD_ID|4747|hsp_num:0	2242			438	1101	vancomycin; teicoplanin	
k141_692699_1 # 3 # 608 # 1 # ID=57847_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	k141_692699	3	608	+	Strict	50	53.5	vanY gene in vanM cluster	36.78	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	86.27	gnl|BL_ORD_ID|1674|hsp_num:0	1713			213	474	vancomycin; teicoplanin	
k141_436472_8 # 3301 # 6483 # -1 # ID=58155_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.663	k141_436472	3301	6483	-	Strict	750	1166.8	adeF	59.91	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.09	gnl|BL_ORD_ID|133|hsp_num:0	153			0	3156	tetracycline	
k141_174153_3 # 1303 # 2175 # 1 # ID=59639_3;partial=01;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.450	k141_174153	1303	2175	+	Strict	200	231.5	vanH gene in vanO cluster	41.46	3002948	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	83.14	gnl|BL_ORD_ID|762|hsp_num:0	786			108	957	vancomycin	
k141_42859_2 # 1525 # 1782 # -1 # ID=61210_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.698	k141_42859	1525	1782	-	Strict	50	62.4	vanY gene in vanA cluster	39.66	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	28.05	gnl|BL_ORD_ID|4668|hsp_num:0	89			543	714	vancomycin; teicoplanin	
k141_965554_8 # 8287 # 9087 # 1 # ID=61252_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	k141_965554	8287	9087	+	Strict	50	79.3	vanY gene in vanM cluster	28.28	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	114.16	gnl|BL_ORD_ID|1674|hsp_num:0	1713			15	552	vancomycin; teicoplanin	
k141_308576_3 # 1899 # 2165 # 1 # ID=62107_3;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	k141_308576	1899	2165	+	Strict	100	136.0	FosI	68.97	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	65.67	gnl|BL_ORD_ID|4906|hsp_num:0	5898			138	399	fosfomycin	
k141_43946_3 # 992 # 1474 # -1 # ID=62803_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.418	k141_43946	992	1474	-	Strict	150	157.1	nimJ	48.08	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	96.97	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	477	metronidazole	
k141_696869_6 # 3026 # 3865 # 1 # ID=64995_6;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.336	k141_696869	3026	3865	+	Strict	50	125.2	vanW gene in vanG cluster	28.63	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	99.29	gnl|BL_ORD_ID|4742|hsp_num:0	1622			126	804	vancomycin	
k141_968396_1 # 205 # 1005 # -1 # ID=65171_1;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.343	k141_968396	205	1005	-	Strict	500	526.9	ErmF	99.25	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_968592_1 # 41 # 922 # 1 # ID=65443_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.433	k141_968592	41	922	+	Strict	50	145.2	vanW gene in vanG cluster	31.97	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	104.27	gnl|BL_ORD_ID|4742|hsp_num:0	1622			15	747	vancomycin	
k141_441979_2 # 586 # 1329 # -1 # ID=65757_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.601	k141_441979	586	1329	-	Strict	50	90.1	vanW gene in vanB cluster	33.33	3002964	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	89.82	gnl|BL_ORD_ID|4679|hsp_num:0	1036			204	609	vancomycin	
k141_969012_2 # 1414 # 3333 # 1 # ID=66021_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.384	k141_969012	1414	3333	+	Strict	300	911.0	tet(36)	71.23	3000197	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	99.84	gnl|BL_ORD_ID|1676|hsp_num:0	1708			0	1908	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_969584_1 # 59 # 862 # -1 # ID=66736_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.308	k141_969584	59	862	-	Strict	500	522.7	lnuB	98.88	3002836	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|742|hsp_num:0	809			0	801	lincomycin; clindamycin	
k141_566235_3 # 3259 # 4995 # 1 # ID=67932_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595	k141_566235	3259	4995	+	Strict	50	120.9	vanW gene in vanI cluster	39.25	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	154.96	gnl|BL_ORD_ID|4747|hsp_num:0	2242			426	978	vancomycin; teicoplanin	
k141_47930_2 # 1032 # 1838 # 1 # ID=68303_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.491	k141_47930	1032	1838	+	Strict	50	86.7	vanY gene in vanB cluster	33.68	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	100.00	gnl|BL_ORD_ID|603|hsp_num:0	556			270	795	vancomycin	
k141_828592_2 # 629 # 946 # -1 # ID=69224_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.289	k141_828592	629	946	-	Strict	75	75.9	qacJ	43.88	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	294	benzalkonium chloride	
k141_181841_1 # 173 # 955 # -1 # ID=70384_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.520	k141_181841	173	955	-	Strict	450	521.5	NPS-1	99.62	3004239	protein homolog model	n/a	n/a	cephalosporin; penam	antibiotic inactivation	NPS beta-lactamase	100.00	gnl|BL_ORD_ID|2428|hsp_num:0	2840			0	780		
k141_50169_1 # 411 # 1067 # -1 # ID=71350_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	k141_50169	411	1067	-	Perfect	400	459.1	QnrS2	100.0	3002791	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|1693|hsp_num:0	1832			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_829875_1 # 147 # 1313 # -1 # ID=71524_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.375	k141_829875	147	1313	-	Strict	750	785.0	tet(X)	99.48	3000205	protein homolog model	n/a	n/a	glycylcycline; tetracycline antibiotic	antibiotic inactivation	tetracycline inactivation enzyme	100.00	gnl|BL_ORD_ID|764|hsp_num:0	776			0	1164	tigecycline; tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_829875_2 # 1464 # 2327 # -1 # ID=71524_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=15bp;gc_cont=0.318	k141_829875	1464	2327	-	Strict	500	512.3	aadS	84.67	3004683	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	gnl|BL_ORD_ID|2238|hsp_num:0	3382			0	861	streptomycin	
k141_829956_7 # 7636 # 8775 # 1 # ID=71726_7;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.666	k141_829956	7636	8775	+	Strict	175	217.2	vanT gene in vanG cluster	35.58	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.23	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_568709_1 # 2 # 574 # -1 # ID=71950_1;partial=10;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.728	k141_568709	2	574	-	Strict	50	81.6	vanW gene in vanG cluster	35.51	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	67.97	gnl|BL_ORD_ID|4742|hsp_num:0	1622			162	576	vancomycin	
k141_569149_1 # 601 # 1827 # 1 # ID=72718_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.335	k141_569149	601	1827	+	Strict	400	631.3	EreD	75.0	3004608	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	100.00	gnl|BL_ORD_ID|1194|hsp_num:0	3305			0	1224	erythromycin	
k141_831077_1 # 1 # 291 # -1 # ID=73722_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.426	k141_831077	1	291	-	Strict	75	78.6	qacG	45.16	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	90.65	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	279	benzalkonium chloride	
k141_831141_1 # 1 # 315 # -1 # ID=73803_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.381	k141_831141	1	315	-	Strict	75	81.6	qacJ	44.09	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	279	benzalkonium chloride	
k141_449141_3 # 1297 # 3216 # -1 # ID=75407_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.413	k141_449141	1297	3216	-	Perfect	300	1281.5	tet(32)	100.0	3000196	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1221|hsp_num:0	1233			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_53173_1 # 3 # 794 # 1 # ID=75526_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	k141_53173	3	794	+	Strict	50	118.2	vanW gene in vanI cluster	43.92	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	70.51	gnl|BL_ORD_ID|4747|hsp_num:0	2242			609	1047	vancomycin; teicoplanin	
k141_185955_2 # 275 # 613 # -1 # ID=75954_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.670	k141_185955	275	613	-	Strict	200	221.9	RbpA	91.96	3000245	protein homolog model	n/a	n/a	rifamycin antibiotic	antibiotic target protection	RbpA bacterial RNA polymerase-binding protein	98.25	gnl|BL_ORD_ID|1308|hsp_num:0	1425			0	336	rifampin; rifaximin; rifabutin; rifapentine	
k141_318405_5 # 3349 # 4161 # -1 # ID=76142_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.445	k141_318405	3349	4161	-	Strict	50	158.3	vanW gene in vanG cluster	38.65	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	96.09	gnl|BL_ORD_ID|4742|hsp_num:0	1622			66	675	vancomycin	
k141_976122_2 # 273 # 1268 # 1 # ID=76287_2;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=3bp;gc_cont=0.358	k141_976122	273	1268	+	Strict	600	640.6	CfxA6	99.4	3003097	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	gnl|BL_ORD_ID|241|hsp_num:0	268			0	993		
k141_704075_2 # 802 # 1539 # 1 # ID=77022_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.470	k141_704075	802	1539	+	Strict	50	87.4	vanY gene in vanB cluster	28.8	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	91.42	gnl|BL_ORD_ID|603|hsp_num:0	556			210	780	vancomycin	
k141_704075_3 # 1569 # 2429 # -1 # ID=77022_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.477	k141_704075	1569	2429	-	Strict	50	65.9	vanY gene in vanB cluster	28.99	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	106.72	gnl|BL_ORD_ID|603|hsp_num:0	556			333	735	vancomycin	
