seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_1975336	1329	No terminal repeats	1	11	0.9813	NA	1	0.9293	NA	NA
k141_1777	2140	No terminal repeats	3	11	0.9813	NA	1	1.7114	NA	NA
k141_330750	5234	No terminal repeats	9	11	0.9813	NA	0	3.3942	NA	NA
k141_1023502	2050	No terminal repeats	2	11	0.9813	NA	1	1.6894	NA	NA
k141_1970539	14707	No terminal repeats	19	11	0.9813	NA	0	3.6647	NA	NA
k141_932890	4525	No terminal repeats	6	11	0.9812	NA	2	4.1832	virb4;T_virB3	NA
k141_631644	2279	No terminal repeats	5	11	0.9812	NA	1	0.9502	NA	NA
k141_1641838	1533	No terminal repeats	4	11	0.9812	NA	1	2.3037	NA	NA
k141_1111144	3576	No terminal repeats	4	11	0.9812	NA	0	2.7291	NA	NA
k141_276220	2522	No terminal repeats	3	11	0.9812	NA	1	0.9020	NA	NA
k141_406089	4564	No terminal repeats	5	11	0.9812	NA	0	1.7214	NA	NA
k141_822479	5145	No terminal repeats	7	11	0.9812	NA	0	1.7491	NA	NA
k141_916149	1096	No terminal repeats	2	11	0.9812	NA	1	1.2389	NA	NA
k141_1104989	3548	No terminal repeats	4	11	0.9812	NA	0	3.4366	NA	NA
k141_1654424	2578	No terminal repeats	4	11	0.9812	NA	0	0.9469	NA	NA
k141_1303743	2983	No terminal repeats	2	11	0.9812	NA	2	2.4179	F_trbC;F_traG	NA
k141_1920778	5108	No terminal repeats	8	11	0.9812	NA	0	2.6957	NA	NA
k141_558235	2315	No terminal repeats	5	11	0.9811	NA	1	0.7491	FA_orf13	NA
k141_1342072	1891	No terminal repeats	2	11	0.9811	NA	1	1.7114	NA	NA
k141_364852	7486	No terminal repeats	8	11	0.9811	NA	0	1.3185	NA	NA
k141_238907	1698	No terminal repeats	3	11	0.9811	NA	2	2.7510	F_traK;F_traE	NA
k141_1163466	6176	No terminal repeats	9	11	0.9811	NA	2	3.5947	G_tfc2	NA
k141_1949546	4277	No terminal repeats	8	11	0.9811	NA	0	5.1548	NA	NA
k141_433177	7049	No terminal repeats	10	11	0.9811	NA	0	2.4009	NA	NA
k141_320212	1929	No terminal repeats	3	11	0.9811	NA	1	1.4990	MOBC	NA
k141_939537	4692	No terminal repeats	7	11	0.9811	NA	0	4.5691	NA	NA
k141_416485	6464	No terminal repeats	9	11	0.9811	NA	1	0.2748	NA	NA
k141_1634625	1928	No terminal repeats	1	11	0.9811	NA	1	1.7114	NA	NA
k141_139734	4399	No terminal repeats	7	11	0.9810	NA	0	2.5604	NA	NA
k141_298983	1429	No terminal repeats	2	11	0.9810	NA	1	1.6894	NA	NA
k141_241407	11380	No terminal repeats	21	11	0.9810	NA	0	1.7363	NA	NA
k141_2033156	2956	No terminal repeats	5	11	0.9810	NA	1	0.6562	NA	NA
k141_940071	44057	No terminal repeats	47	11	0.9809	NA	1	9.2999	NA	NA
k141_495803	4917	No terminal repeats	7	11	0.9809	NA	0	2.8520	I_traY	NA
k141_777189	2597	No terminal repeats	1	11	0.9809	NA	0	1.7054	NA	NA
k141_81529	3246	No terminal repeats	4	11	0.9809	NA	1	1.4990	MOBC	NA
k141_1595916	5101	No terminal repeats	7	11	0.9809	NA	0	6.4300	NA	NA
k141_2038466	1615	No terminal repeats	4	11	0.9809	NA	4	6.1875	F_traK;F_traE;F_traL	NA
k141_136156	1705	No terminal repeats	2	11	0.9809	NA	1	1.6808	MOBQ	NA
k141_560393	3448	No terminal repeats	5	11	0.9808	NA	1	1.3069	NA	NA
k141_921092	1110	No terminal repeats	3	11	0.9808	NA	1	1.7183	NA	NA
k141_554281	9363	No terminal repeats	6	11	0.9808	NA	0	3.3471	NA	NA
k141_633518	3847	No terminal repeats	4	11	0.9808	NA	1	3.1706	NA	NA
k141_143682	2682	No terminal repeats	4	11	0.9808	NA	0	1.6980	NA	NA
k141_820239	3556	No terminal repeats	5	11	0.9808	NA	0	1.2892	NA	NA
k141_1645603	10749	No terminal repeats	15	11	0.9808	NA	1	3.5819	NA	NA
k141_843920	9166	No terminal repeats	11	11	0.9808	NA	0	4.7855	NA	NA
k141_1899162	3150	No terminal repeats	3	11	0.9807	NA	0	1.1173	NA	NA
k141_1436032	3566	No terminal repeats	5	11	0.9807	NA	0	1.2471	NA	NA
k141_80837	3358	No terminal repeats	5	11	0.9807	NA	4	5.7021	t4cp1;G_tfc5;T_virB1;G_tfc3	NA
k141_2146827	7144	No terminal repeats	9	11	0.9807	NA	0	3.8310	NA	NA
k141_1936061	3143	No terminal repeats	3	11	0.9807	NA	1	0.6235	NA	NA
k141_224242	6888	No terminal repeats	8	11	0.9807	NA	0	1.7183	NA	NA
k141_2088542	3614	No terminal repeats	3	11	0.9807	NA	1	1.5453	NA	NA
k141_1522837	1981	No terminal repeats	4	11	0.9806	NA	1	1.7114	NA	NA
k141_1184645	3526	No terminal repeats	4	11	0.9806	NA	1	1.0786	NA	NA
k141_1585570	2647	No terminal repeats	2	11	0.9806	NA	0	1.7183	NA	NA
k141_1542543	3051	No terminal repeats	4	11	0.9806	NA	0	1.7183	NA	NA
k141_273613	11337	No terminal repeats	12	11	0.9806	NA	1	0.9020	NA	NA
k141_2145934	1435	No terminal repeats	2	11	0.9806	NA	2	2.0978	MOBP1	NA
k141_1283322	1526	No terminal repeats	2	11	0.9806	NA	1	1.3748	MOBB	NA
k141_157234	5160	No terminal repeats	12	11	0.9806	NA	0	1.3133	NA	NA
k141_643037	2209	No terminal repeats	4	11	0.9806	NA	1	1.9759	NA	NA
k141_473342	2208	No terminal repeats	3	11	0.9806	NA	1	1.2565	MOBV	NA
k141_429330	1426	No terminal repeats	2	11	0.9806	NA	1	0.2854	NA	NA
k141_285724	1184	No terminal repeats	1	11	0.9805	NA	1	1.2722	MOBQ	NA
k141_301897	2534	No terminal repeats	1	11	0.9805	NA	0	1.5273	NA	NA
k141_2067161	1227	No terminal repeats	2	11	0.9805	NA	1	0.9740	NA	NA
k141_1958463	3445	No terminal repeats	4	11	0.9805	NA	0	0.4691	NA	NA
k141_454971	4021	No terminal repeats	5	11	0.9805	NA	0	1.7183	NA	NA
k141_120534	2918	No terminal repeats	4	11	0.9805	NA	0	4.6610	NA	NA
k141_1477247	2824	No terminal repeats	4	4	0.9805	NA	0	1.7109	NA	NA
k141_1736890	2874	No terminal repeats	5	11	0.9805	NA	0	1.5968	NA	NA
k141_512972	1451	No terminal repeats	1	11	0.9805	NA	1	0.9502	NA	NA
k141_802145	18955	No terminal repeats	18	11	0.9805	NA	0	8.4318	NA	NA
k141_2025676	6812	No terminal repeats	5	11	0.9805	NA	0	1.3185	NA	NA
k141_379518	5413	No terminal repeats	9	11	0.9805	NA	0	4.2448	NA	NF012178
k141_1376102	3658	No terminal repeats	3	11	0.9805	NA	0	1.5273	NA	NA
k141_145693	1591	No terminal repeats	1	11	0.9804	NA	1	0.6562	NA	NA
k141_2147256	3560	No terminal repeats	5	11	0.9804	NA	0	1.9326	NA	NA
k141_1312441	3146	No terminal repeats	5	11	0.9804	NA	0	1.2311	NA	NA
k141_490154	5412	No terminal repeats	4	11	0.9804	NA	0	1.7090	NA	NA
k141_673392	8173	No terminal repeats	14	11	0.9804	NA	0	1.5284	NA	NA
k141_2060585	2660	No terminal repeats	5	11	0.9804	NA	0	2.0880	NA	NA
k141_1426153	1355	No terminal repeats	2	11	0.9804	NA	2	1.6853	NA	NA
k141_1766444	38184	No terminal repeats	35	11	0.9804	NA	1	3.0216	MOBH	NA
k141_2165975	3717	No terminal repeats	7	11	0.9804	NA	0	1.3975	NA	NA
k141_1582101	2629	No terminal repeats	2	11	0.9803	NA	0	1.7183	NA	NA
k141_2103173	2217	No terminal repeats	2	11	0.9803	NA	1	1.0833	NA	NA
k141_519902	4765	No terminal repeats	4	11	0.9803	NA	1	0.9020	NA	NA
k141_303878	4262	No terminal repeats	5	11	0.9803	NA	0	2.7537	NA	NA
k141_701103	4299	No terminal repeats	4	11	0.9803	NA	0	1.0755	NA	NA
k141_13897	14867	No terminal repeats	19	11	0.9803	NA	6	8.6489	F_traH;virb4;F_traB;F_traK;F_traL	NA
k141_469877	2838	No terminal repeats	5	11	0.9803	NA	0	1.2501	NA	NA
k141_1558308	1657	No terminal repeats	2	11	0.9803	NA	1	0.6275	NA	NA
k141_394974	6940	No terminal repeats	11	11	0.9803	NA	0	2.4778	NA	NA
k141_2177180	1800	DTR	2	11	0.9802	NA	1	0.5482	MOBT	NA
k141_1511934	6302	No terminal repeats	8	11	0.9802	NA	2	2.6471	NA	NA
k141_787694	5276	No terminal repeats	4	11	0.9802	NA	0	1.1783	NA	NA
k141_1640850	1923	No terminal repeats	4	11	0.9802	NA	1	1.3753	NA	NA
k141_50548	6266	No terminal repeats	4	11	0.9802	NA	1	1.4419	NA	NA
k141_2018173	1707	No terminal repeats	3	11	0.9802	NA	2	2.4653	F_traU;F_traW	NA
k141_56526	4583	No terminal repeats	7	11	0.9802	NA	0	1.4864	NA	NA
k141_970088	7619	No terminal repeats	9	11	0.9802	NA	0	3.8866	NA	NA
k141_1099709	1287	No terminal repeats	4	11	0.9802	NA	1	2.3037	NA	NA
k141_2066302	8321	No terminal repeats	11	11	0.9802	NA	1	0.9515	NA	NA
k141_825445	3186	No terminal repeats	8	11	0.9801	NA	0	0.2020	NA	NA
k141_2029980	5096	No terminal repeats	4	11	0.9801	NA	0	1.0916	NA	NA
k141_1746323	3273	No terminal repeats	6	11	0.9801	NA	0	1.7183	NA	NA
k141_2177340	2600	DTR	6	11	0.9801	NA	0	1.1400	NA	NA
k141_1199552	4218	No terminal repeats	5	11	0.9801	NA	0	2.7480	NA	NA
k141_15778	1503	No terminal repeats	4	11	0.9801	NA	1	1.9759	NA	NA
k141_882578	5763	No terminal repeats	7	11	0.9801	NA	1	0.9020	NA	NA
k141_1308235	6413	No terminal repeats	6	11	0.9801	NA	1	1.2565	MOBV	NA
k141_1475125	2722	No terminal repeats	6	11	0.9801	NA	0	3.4366	NA	NA
k141_1117757	1663	No terminal repeats	3	11	0.9801	NA	1	1.6672	NA	NA
k141_293731	4507	No terminal repeats	5	11	0.9800	NA	0	1.6755	NA	NA
k141_1322712	3521	No terminal repeats	3	11	0.9800	NA	2	2.5893	F_traG;F_traH	NA
k141_324867	2705	No terminal repeats	4	11	0.9800	NA	0	2.6354	NA	NA
k141_1402912	3335	No terminal repeats	3	11	0.9800	NA	0	1.6311	NA	NA
k141_1663218	1948	No terminal repeats	4	11	0.9800	NA	1	2.3037	NA	NA
k141_819670	1140	No terminal repeats	3	11	0.9800	NA	1	1.7183	NA	NA
k141_1765963	1808	No terminal repeats	3	11	0.9800	NA	1	0.2794	NA	NA
k141_598225	9684	No terminal repeats	10	11	0.9800	NA	0	2.1023	NA	NA
k141_1459941	2213	No terminal repeats	2	11	0.9799	NA	1	1.4894	MOBQ	NA
k141_1508715	5320	No terminal repeats	8	11	0.9799	NA	0	1.5374	NA	NA
k141_1802151	2774	No terminal repeats	4	11	0.9799	NA	1	1.1128	NA	NA
k141_2177193	2137	DTR	1	11	0.9798	NA	1	1.7134	NA	NA
k141_454074	1641	No terminal repeats	3	11	0.9798	NA	1	1.7183	NA	NA
k141_1436415	1415	No terminal repeats	2	11	0.9798	NA	1	1.2565	MOBV	NA
k141_233729	1750	No terminal repeats	4	11	0.9798	NA	1	0.9502	NA	NA
k141_645932	2341	No terminal repeats	5	11	0.9798	NA	1	1.7110	NA	NA
k141_2141335	8793	No terminal repeats	7	11	0.9798	NA	0	2.6894	NA	NA
k141_1183306	1505	No terminal repeats	3	11	0.9798	NA	1	1.9436	NA	NA
k141_957032	1959	No terminal repeats	3	11	0.9798	NA	2	2.3794	F_trbC;F_traF	NA
k141_2086175	5496	No terminal repeats	4	11	0.9798	NA	0	0.9992	NA	NA
k141_84104	8199	No terminal repeats	9	11	0.9797	NA	0	1.3444	NA	NA
k141_763196	6859	No terminal repeats	5	11	0.9797	NA	0	2.7202	NA	NA
k141_1286860	2946	No terminal repeats	3	11	0.9797	NA	1	1.0599	NA	NA
k141_797873	6206	No terminal repeats	8	11	0.9797	NA	0	1.4187	NA	NA
k141_917604	6466	No terminal repeats	6	11	0.9797	NA	0	1.7054	NA	NA
k141_33307	9230	No terminal repeats	7	11	0.9796	NA	1	2.9936	FATA_prgF	NA
k141_609917	6774	No terminal repeats	7	11	0.9796	NA	0	0.9566	NA	NA
k141_1135463	1814	No terminal repeats	4	11	0.9796	NA	1	2.3037	NA	NA
k141_1405121	3991	No terminal repeats	7	11	0.9796	NA	2	0.5587	NA	NA
k141_2086680	1000	No terminal repeats	1	11	0.9796	NA	1	0.9293	NA	NA
k141_589497	4164	No terminal repeats	4	11	0.9796	NA	0	1.7183	NA	NA
k141_663478	13307	No terminal repeats	16	11	0.9795	NA	1	7.0535	I_traW;I_traY	NA
k141_1130618	1450	No terminal repeats	2	11	0.9795	NA	1	2.3037	NA	NA
k141_255817	4437	No terminal repeats	4	4	0.9795	NA	1	1.7183	NA	NA
k141_196771	1593	No terminal repeats	3	11	0.9795	NA	2	2.8175	MOBQ	NA
k141_580188	3785	No terminal repeats	3	11	0.9795	NA	1	2.6481	NA	NA
k141_115887	4399	No terminal repeats	8	11	0.9794	NA	0	1.4385	NA	NA
k141_644009	1872	No terminal repeats	2	11	0.9794	NA	1	1.5486	NA	NA
k141_112812	3202	No terminal repeats	4	11	0.9794	NA	1	0.8360	NA	NA
k141_692440	2692	No terminal repeats	3	11	0.9794	NA	0	1.7183	NA	NA
k141_22621	4496	No terminal repeats	5	11	0.9794	NA	0	1.7526	NA	NA
k141_1240937	2678	No terminal repeats	2	11	0.9794	NA	0	0.8499	NA	NA
k141_38957	2579	No terminal repeats	3	11	0.9794	NA	0	1.6796	NA	NA
k141_2109723	1196	No terminal repeats	1	11	0.9794	NA	1	0.6562	NA	NA
k141_1125978	1232	No terminal repeats	3	11	0.9793	NA	2	2.4770	F_traN;F_traU	NA
k141_629459	4249	No terminal repeats	6	11	0.9793	NA	1	2.4785	T_virB10	NA
k141_2089185	1152	No terminal repeats	1	11	0.9793	NA	1	0.8688	NA	NA
k141_424865	12293	No terminal repeats	10	11	0.9793	NA	0	4.1863	NA	NA
k141_537633	1713	No terminal repeats	3	11	0.9793	NA	1	2.8788	traU	NA
k141_1216232	2744	No terminal repeats	5	11	0.9793	NA	0	0.9155	NA	NA
k141_1165937	2387	No terminal repeats	4	11	0.9792	NA	2	3.6443	NA	NA
k141_1830421	10481	No terminal repeats	12	11	0.9792	NA	0	3.2224	NA	NA
k141_461563	1100	No terminal repeats	3	11	0.9792	NA	1	0.9818	NA	NA
k141_1164176	11619	No terminal repeats	15	11	0.9792	NA	0	1.9528	NA	NA
k141_416777	1736	No terminal repeats	4	11	0.9792	NA	2	0.5619	T_virB3;T_virB2;T_virB11	NA
k141_1953279	1502	No terminal repeats	4	11	0.9792	NA	2	3.4366	T_virB3;T_virB2	NA
k141_1087234	3073	No terminal repeats	4	11	0.9791	NA	0	3.1749	NA	NA
k141_272969	6326	No terminal repeats	8	11	0.9791	NA	0	1.6884	NA	NA
k141_737060	1034	No terminal repeats	2	11	0.9791	NA	1	2.3358	NA	NA
k141_1513759	2897	No terminal repeats	7	11	0.9791	NA	1	1.4963	NA	NA
k141_109538	16993	No terminal repeats	17	11	0.9791	NA	1	5.3390	NA	NA
k141_289132	23998	No terminal repeats	28	11	0.9790	NA	0	5.5347	NA	NA
k141_322838	2185	No terminal repeats	4	11	0.9790	NA	1	0.9502	NA	NA
k141_1430729	2139	No terminal repeats	1	11	0.9790	NA	1	1.7114	NA	NA
k141_1137808	5826	No terminal repeats	6	11	0.9790	NA	1	2.6481	NA	NA
k141_1312906	3545	No terminal repeats	6	11	0.9790	NA	0	0.3986	NA	NA
k141_304939	1316	No terminal repeats	1	11	0.9790	NA	1	1.4932	NA	NA
k141_17537	4957	No terminal repeats	10	11	0.9790	NA	1	1.5424	NA	NA
k141_1398039	1266	No terminal repeats	3	11	0.9790	NA	1	1.4944	T_virB5	NA
k141_33277	3547	No terminal repeats	6	11	0.9790	NA	0	1.0989	NA	NA
k141_1153850	1025	No terminal repeats	2	11	0.9790	NA	2	2.4284	F_traH;F_traF	NA
k141_117536	1049	No terminal repeats	2	11	0.9790	NA	1	0.8746	NA	NA
k141_1262582	5927	No terminal repeats	6	11	0.9790	NA	1	1.4569	FA_orf13	NA
k141_457530	13431	No terminal repeats	15	11	0.9790	NA	0	4.0388	NA	NA
k141_360039	2921	No terminal repeats	2	11	0.9790	NA	1	0.9020	NA	NA
k141_1467445	2663	No terminal repeats	4	11	0.9790	NA	0	2.7467	NA	NA
k141_190523	25631	No terminal repeats	27	11	0.9790	NA	2	3.0608	B_traF;B_traL	NA
k141_2090446	2220	No terminal repeats	1	11	0.9790	NA	1	1.7114	NA	NA
k141_2125743	3231	No terminal repeats	5	11	0.9789	NA	0	3.0046	NA	NA
k141_2094142	1801	No terminal repeats	2	11	0.9789	NA	1	1.3692	NA	NA
k141_599653	7456	No terminal repeats	6	11	0.9789	NA	0	1.8776	NA	NA
k141_1095829	2698	No terminal repeats	5	11	0.9789	NA	0	3.0885	NA	NA
k141_615809	2175	No terminal repeats	4	11	0.9789	NA	1	1.3505	t4cp2	NA
k141_215012	1441	No terminal repeats	2	11	0.9789	NA	1	1.0535	MOBV	NA
k141_523783	2910	No terminal repeats	5	11	0.9789	NA	0	1.5228	NA	NA
k141_1543925	2569	No terminal repeats	5	11	0.9789	NA	0	3.7261	NA	NA
k141_1213937	1407	No terminal repeats	3	11	0.9789	NA	1	1.7114	NA	NA
k141_1972851	16901	No terminal repeats	11	11	0.9789	NA	4	4.1242	t4cp1;G_tfc7;G_tfc8;G_tfc9	NA
k141_1734392	2649	No terminal repeats	4	11	0.9789	NA	0	1.7183	NA	NA
k141_1672734	6979	No terminal repeats	4	11	0.9788	NA	2	2.9571	MOBP1	NA
k141_1439654	1112	No terminal repeats	2	11	0.9788	NA	1	1.7048	NA	NA
k141_1200950	3849	No terminal repeats	4	11	0.9788	NA	0	2.9559	NA	NA
k141_882499	1076	No terminal repeats	3	11	0.9788	NA	1	1.3753	NA	NA
k141_1168617	2646	No terminal repeats	3	11	0.9788	NA	2	1.2296	NA	NA
k141_87991	4282	No terminal repeats	5	11	0.9788	NA	1	1.3748	MOBB	NA
k141_50229	2284	No terminal repeats	2	11	0.9788	NA	1	1.3449	MOBP1	NA
k141_2166186	6009	No terminal repeats	8	11	0.9788	NA	2	2.2372	G_tfc7;t4cp1	NA
k141_317984	9552	No terminal repeats	4	11	0.9788	NA	0	1.3559	NA	NA
k141_1764463	12359	No terminal repeats	14	11	0.9787	NA	1	4.4411	NA	NA
k141_1081958	3083	No terminal repeats	5	11	0.9787	NA	0	1.6715	NA	NA
k141_1921560	2088	No terminal repeats	2	11	0.9787	NA	1	1.2722	MOBQ	NA
k141_273627	2566	No terminal repeats	3	11	0.9786	NA	1	2.4199	t4cp2	NA
k141_2058017	2089	No terminal repeats	2	11	0.9786	NA	1	1.2565	MOBV	NA
k141_1909393	1219	No terminal repeats	1	11	0.9786	NA	1	0.9020	NA	NA
k141_417991	2880	No terminal repeats	4	11	0.9786	NA	0	1.5284	NA	NA
k141_322017	3379	No terminal repeats	6	11	0.9785	NA	0	1.7183	NA	NA
k141_1234589	7371	No terminal repeats	6	11	0.9785	NA	1	2.7698	NA	NA
k141_1749206	2970	No terminal repeats	6	11	0.9785	NA	0	2.2336	NA	NA
k141_131698	7760	No terminal repeats	9	11	0.9785	NA	0	2.9872	NA	NA
k141_401788	5038	No terminal repeats	9	11	0.9784	NA	0	3.1514	NA	NA
k141_23898	3147	No terminal repeats	4	11	0.9784	NA	1	1.4636	F_traE	NA
k141_953979	1312	No terminal repeats	1	11	0.9784	NA	1	1.5314	NA	NA
k141_313491	4083	No terminal repeats	4	11	0.9784	NA	0	1.7183	NA	NA
k141_1709977	2871	No terminal repeats	3	11	0.9783	NA	1	0.9020	NA	NA
k141_884376	10357	No terminal repeats	11	11	0.9783	NA	1	1.6672	NA	NA
k141_1922062	3664	No terminal repeats	4	11	0.9783	NA	0	0.7648	NA	NA
k141_1562108	1912	No terminal repeats	4	11	0.9783	NA	1	0.2854	NA	NA
k141_42931	1442	No terminal repeats	3	11	0.9782	NA	1	1.4944	T_virB5	NA
k141_16302	2805	No terminal repeats	3	11	0.9782	NA	1	0.8585	MOBV	NA
k141_785548	11379	No terminal repeats	10	11	0.9782	NA	0	2.5675	NA	NA
k141_1561297	2845	No terminal repeats	5	11	0.9782	NA	0	0.2693	NA	NA
k141_37766	13844	No terminal repeats	10	11	0.9782	NA	0	1.2242	NA	NA
k141_1002197	1716	No terminal repeats	4	11	0.9782	NA	2	2.5791	F_traK;F_traE	NA
k141_1826966	1485	No terminal repeats	3	11	0.9781	NA	2	2.6390	T_virB6;T_virB5	NA
k141_1667857	3336	No terminal repeats	4	11	0.9781	NA	1	1.2425	NA	NA
k141_1398270	12467	No terminal repeats	15	11	0.9781	NA	0	4.8804	NA	NA
k141_554318	1169	No terminal repeats	3	11	0.9781	NA	1	1.5453	NA	NA
k141_917327	5903	No terminal repeats	7	11	0.9781	NA	1	1.0515	NA	NA
k141_1872854	2615	No terminal repeats	2	11	0.9781	NA	1	1.7114	NA	NA
k141_1920746	1079	No terminal repeats	1	11	0.9781	NA	1	0.8585	MOBV	NA
k141_1770282	1061	No terminal repeats	2	11	0.9781	NA	1	1.7183	NA	NA
k141_844980	1859	DTR	3	11	0.9781	NA	1	0.9502	NA	NA
k141_1895099	3351	No terminal repeats	4	11	0.9781	NA	0	1.3058	NA	NA
k141_1148002	1082	No terminal repeats	1	11	0.9781	NA	1	0.6235	NA	NA
k141_1588536	2055	No terminal repeats	3	11	0.9780	NA	1	2.3037	NA	NA
k141_139812	2241	No terminal repeats	4	11	0.9779	NA	1	1.7114	NA	NA
k141_743724	1325	No terminal repeats	3	11	0.9779	NA	2	2.9764	F_traV;virb4	NA
k141_847109	2824	No terminal repeats	5	11	0.9779	NA	0	2.0111	NA	NA
k141_912043	7747	No terminal repeats	11	11	0.9779	NA	1	0.8504	NA	NA
k141_1137176	4399	No terminal repeats	6	11	0.9779	NA	1	2.8194	F_traE	NA
k141_717724	2639	No terminal repeats	3	11	0.9778	NA	0	1.5778	NA	NA
k141_303205	2609	No terminal repeats	4	11	0.9778	NA	0	1.7183	NA	NA
k141_110086	2530	No terminal repeats	3	11	0.9778	NA	0	1.6989	NA	NA
k141_268383	2882	No terminal repeats	2	11	0.9778	NA	0	1.3755	NA	NA
k141_2177245	2679	DTR	5	11	0.9778	NA	1	2.0515	NA	NA
k141_1148857	1392	No terminal repeats	2	11	0.9777	NA	1	0.8278	NA	NA
k141_345769	1644	No terminal repeats	3	11	0.9777	NA	1	1.2425	NA	NA
k141_955675	7539	No terminal repeats	11	11	0.9777	NA	0	1.4385	NA	NA
k141_147289	2546	No terminal repeats	4	11	0.9776	NA	0	2.6055	NA	NA
k141_416426	1095	No terminal repeats	2	11	0.9776	NA	1	0.8746	NA	NA
k141_1940868	2304	No terminal repeats	4	11	0.9775	NA	1	1.2471	NA	NA
k141_1919078	6146	No terminal repeats	9	11	0.9775	NA	0	1.5090	NA	NA
k141_2004048	2262	No terminal repeats	2	11	0.9775	NA	1	1.4894	MOBQ	NA
k141_1757144	1695	No terminal repeats	4	11	0.9775	NA	1	3.2409	NA	NA
k141_710762	8923	No terminal repeats	9	11	0.9775	NA	0	2.8460	NA	NA
k141_1774997	2282	No terminal repeats	6	11	0.9775	NA	1	2.9747	NA	NA
k141_1913552	2621	DTR	4	11	0.9774	NA	1	0.9502	NA	NA
k141_1589156	1208	No terminal repeats	2	11	0.9774	NA	1	1.6588	NA	NA
k141_2125551	1491	No terminal repeats	1	11	0.9774	NA	1	1.4894	MOBQ	NA
k141_1688039	4079	No terminal repeats	6	11	0.9774	NA	0	2.3447	NA	NA
k141_864131	8089	No terminal repeats	9	11	0.9774	NA	0	2.7996	NA	NA
k141_2123270	3875	No terminal repeats	4	11	0.9773	NA	0	1.5374	NA	NA
k141_1183369	2296	No terminal repeats	4	11	0.9773	NA	1	0.9502	NA	NA
k141_125013	1182	No terminal repeats	3	11	0.9773	NA	1	2.8317	virb4	NA
k141_11009	10958	No terminal repeats	11	11	0.9773	NA	0	3.1362	NA	NA
k141_2127582	4020	No terminal repeats	6	11	0.9773	NA	2	2.1091	T_virB9	NA
k141_1458820	9252	No terminal repeats	6	11	0.9773	NA	3	5.5640	F_traF;F_traH;F_traG	NA
k141_791540	23298	No terminal repeats	16	11	0.9772	NA	1	6.6582	NA	NA
k141_1925995	3362	No terminal repeats	3	11	0.9772	NA	0	2.4260	NA	NA
k141_1575177	5335	No terminal repeats	6	11	0.9772	NA	0	1.0210	NA	NA
k141_181619	2530	No terminal repeats	4	11	0.9772	NA	0	1.7183	NA	NA
k141_1410943	3105	No terminal repeats	2	11	0.9771	NA	1	2.2063	t4cp2	NA
k141_691040	5647	No terminal repeats	7	11	0.9771	NA	0	1.1331	NA	NA
k141_1020565	1459	No terminal repeats	2	11	0.9771	NA	1	1.7183	NA	NA
k141_744429	2289	No terminal repeats	6	11	0.9771	NA	3	4.3423	G_tfc8;G_tfc10;G_tfc11;G_tfc12	NA
k141_1505358	1338	No terminal repeats	1	11	0.9771	NA	1	1.7183	MOBP1	NA
k141_1683185	2908	No terminal repeats	3	11	0.9771	NA	0	2.6574	NA	NA
k141_353567	3802	No terminal repeats	5	11	0.9771	NA	1	3.9956	NA	NA
k141_576028	1864	No terminal repeats	2	11	0.9771	NA	1	1.6894	NA	NA
k141_1391574	3284	No terminal repeats	3	11	0.9770	NA	1	1.4894	MOBQ	NA
k141_1976730	4277	No terminal repeats	5	11	0.9770	NA	0	1.7183	NA	NA
k141_2177203	2582	DTR	4	11	0.9770	NA	1	0.9502	NA	NA
k141_1014238	1722	No terminal repeats	2	11	0.9770	NA	1	0.9020	NA	NA
k141_1878206	4837	No terminal repeats	6	11	0.9770	NA	0	1.0295	NA	NA
k141_2019169	2891	No terminal repeats	4	11	0.9769	NA	0	0.2520	NA	NA
k141_1896593	3933	No terminal repeats	3	11	0.9769	NA	2	3.3988	MOBP1	NA
k141_732418	1184	No terminal repeats	3	11	0.9769	NA	1	1.6480	NA	NA
k141_1850377	3498	No terminal repeats	4	11	0.9769	NA	2	2.4066	virb4;T_virB5	NA
k141_993130	2709	No terminal repeats	3	11	0.9769	NA	1	1.2471	NA	NA
k141_1049487	6610	No terminal repeats	10	11	0.9769	NA	6	7.8052	t4cp1;G_tfc7;F_traL;F_traE	NA
k141_1594059	7864	No terminal repeats	7	11	0.9769	NA	0	2.7291	NA	NA
k141_525076	3161	No terminal repeats	4	11	0.9769	NA	0	1.7183	NA	NA
k141_1466910	1677	No terminal repeats	2	11	0.9768	NA	1	1.4894	MOBQ	NA
k141_1951812	12412	No terminal repeats	18	11	0.9768	NA	3	5.7814	virb4;T_virB3;T_virB2	NA
k141_1007553	2908	No terminal repeats	2	11	0.9768	NA	1	1.7114	NA	NA
k141_2012661	7025	No terminal repeats	11	11	0.9767	NA	0	2.5889	NA	NA
k141_420390	1462	No terminal repeats	4	11	0.9767	NA	1	1.0833	NA	NA
k141_666991	1074	No terminal repeats	1	11	0.9767	NA	1	1.3748	MOBB	NA
k141_2109922	2010	No terminal repeats	2	11	0.9767	NA	1	1.7120	NA	NA
k141_1022725	1056	No terminal repeats	2	11	0.9767	NA	1	2.8654	T_virB6	NA
k141_293951	15890	No terminal repeats	19	11	0.9767	NA	4	4.6960	F_traU;F_traW;F_traF	NA
k141_277141	3092	No terminal repeats	4	11	0.9766	NA	3	5.2899	F_traH;F_traF;F_trbC	NA
