seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_856401	3197	No terminal repeats	NA	7	11	0.9727	NA	1	6.2165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_466228	32678	No terminal repeats	NA	53	11	0.9727	NA	0	19.9893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10000	5568	No terminal repeats	NA	8	11	0.9727	NA	1	4.7093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1023510	2342	No terminal repeats	NA	4	11	0.9727	NA	2	4.7480	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112781	3084	No terminal repeats	NA	4	15	0.9727	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_999337	3726	No terminal repeats	NA	8	11	0.9727	NA	2	6.8087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_577916	2535	No terminal repeats	NA	8	11	0.9727	NA	1	6.2381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_693110	1045	No terminal repeats	NA	2	11	0.9727	NA	1	3.2261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1031988	3965	No terminal repeats	NA	8	11	0.9727	NA	1	4.5228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_734241	3680	No terminal repeats	NA	7	11	0.9727	NA	0	3.1127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_293519	8445	No terminal repeats	NA	12	11	0.9727	NA	1	4.4611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_659271	20637	No terminal repeats	NA	29	11	0.9727	NA	0	9.9379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_397432	9799	No terminal repeats	NA	14	11	0.9727	NA	0	3.7113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_866195	4430	No terminal repeats	NA	7	11	0.9727	NA	3	4.2930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_403664	3814	No terminal repeats	NA	6	11	0.9727	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172370	8432	No terminal repeats	NA	9	11	0.9727	NA	1	4.3548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_668230	2725	No terminal repeats	NA	6	11	0.9726	NA	2	5.9885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_99453	8932	No terminal repeats	NA	10	11	0.9726	NA	1	11.5889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7411	3384	No terminal repeats	NA	4	11	0.9726	NA	1	3.1371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_682828	8817	No terminal repeats	NA	8	11	0.9726	NA	2	8.1900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_549934	2955	No terminal repeats	NA	6	11	0.9726	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172643	4108	No terminal repeats	NA	7	11	0.9726	NA	3	7.8526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_716398	5066	No terminal repeats	NA	2	11	0.9726	NA	1	2.5681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_120881	2947	No terminal repeats	NA	6	11	0.9726	NA	0	3.1669	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1035859	6369	No terminal repeats	NA	8	11	0.9725	NA	0	5.5070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_686398	3348	No terminal repeats	NA	6	11	0.9725	NA	0	5.0406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1009874	1809	No terminal repeats	NA	2	11	0.9725	NA	1	3.1414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_482691	1416	No terminal repeats	NA	4	11	0.9725	NA	2	6.5016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_725988	1105	No terminal repeats	NA	3	11	0.9725	NA	1	5.1238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_952269	1491	No terminal repeats	NA	3	11	0.9725	NA	1	2.5694	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_97109	5581	No terminal repeats	NA	8	11	0.9725	NA	0	5.1170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_576172	3322	No terminal repeats	NA	7	11	0.9725	NA	1	9.6814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_385588	1680	No terminal repeats	NA	3	11	0.9725	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_451821	2444	No terminal repeats	NA	4	11	0.9725	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_521813	2601	No terminal repeats	NA	1	11	0.9725	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_414813	4881	No terminal repeats	NA	6	11	0.9725	NA	3	6.8393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_750711	3660	No terminal repeats	NA	4	11	0.9725	NA	3	6.2044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73362	1156	No terminal repeats	NA	2	11	0.9725	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_307814	1227	No terminal repeats	NA	3	11	0.9725	NA	1	4.8920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_549864	2549	No terminal repeats	NA	5	11	0.9725	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_835536	2682	No terminal repeats	NA	3	11	0.9725	NA	0	4.9507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1049756	3037	No terminal repeats	NA	5	11	0.9725	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_484616	2785	No terminal repeats	NA	6	11	0.9725	NA	0	6.4625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_137787	3475	No terminal repeats	NA	9	11	0.9725	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae
k141_1019363	21302	No terminal repeats	NA	7	11	0.9725	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_837424	1769	No terminal repeats	NA	2	11	0.9725	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_737952	1090	No terminal repeats	NA	1	11	0.9724	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_331969	5109	No terminal repeats	NA	4	11	0.9724	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_404196	1125	No terminal repeats	NA	3	11	0.9724	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_728610	6900	No terminal repeats	NA	12	11	0.9724	NA	1	4.3882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_790036	1652	No terminal repeats	NA	3	11	0.9724	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_588471	2716	No terminal repeats	NA	2	11	0.9724	NA	1	2.9935	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_250985	9638	No terminal repeats	NA	12	11	0.9724	NA	2	13.7458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1001320	1058	No terminal repeats	NA	3	11	0.9724	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1048884	1133	No terminal repeats	NA	4	11	0.9724	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_719672	1700	No terminal repeats	NA	3	11	0.9724	NA	1	2.7763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_592962	5661	No terminal repeats	NA	11	11	0.9724	NA	0	5.3884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_887115	1012	No terminal repeats	NA	1	4	0.9723	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_807478	36801	No terminal repeats	NA	48	11	0.9723	NA	2	36.2297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_547297	1012	No terminal repeats	NA	4	11	0.9723	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789562	1445	No terminal repeats	NA	3	11	0.9723	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_284051	2745	No terminal repeats	NA	1	15	0.9723	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_1014231	1506	No terminal repeats	NA	2	11	0.9723	NA	2	2.9787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_232840	3133	No terminal repeats	NA	4	11	0.9723	NA	0	4.1014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_538563	2501	No terminal repeats	NA	6	11	0.9723	NA	1	6.0681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_499250	1116	No terminal repeats	NA	2	11	0.9723	NA	1	3.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_969615	3591	No terminal repeats	NA	2	11	0.9723	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_642379	2475	No terminal repeats	NA	4	11	0.9723	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_465372	1526	No terminal repeats	NA	3	11	0.9723	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_597028	1925	No terminal repeats	NA	3	15	0.9723	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158847	2700	No terminal repeats	NA	1	15	0.9723	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_1042998	1425	No terminal repeats	NA	2	11	0.9723	NA	2	2.5531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_942353	1872	No terminal repeats	NA	2	11	0.9723	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_259239	1886	No terminal repeats	NA	2	11	0.9723	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1022490	19921	No terminal repeats	NA	5	11	0.9723	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_886857	2961	No terminal repeats	NA	1	11	0.9722	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_69838	6616	No terminal repeats	NA	12	11	0.9722	NA	0	6.8597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_393809	1475	No terminal repeats	NA	3	11	0.9722	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_984490	1240	No terminal repeats	NA	3	11	0.9722	NA	2	4.7240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_907161	4096	No terminal repeats	NA	4	11	0.9722	NA	1	4.5360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_679020	2578	No terminal repeats	NA	6	11	0.9722	NA	1	6.5774	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_992368	2890	No terminal repeats	NA	3	11	0.9722	NA	2	3.3092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_905816	1511	No terminal repeats	NA	2	15	0.9722	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_632884	4315	No terminal repeats	NA	3	11	0.9721	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_716928	4000	No terminal repeats	NA	4	11	0.9721	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_863243	1781	No terminal repeats	NA	2	11	0.9721	NA	2	2.7697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1039647	8081	No terminal repeats	NA	7	11	0.9721	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_323812	1069	No terminal repeats	NA	3	11	0.9721	NA	1	3.2308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_216134	2221	No terminal repeats	NA	1	11	0.9721	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8064	3406	No terminal repeats	NA	11	11	0.9721	NA	0	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_494585	3729	No terminal repeats	NA	6	11	0.9721	NA	2	5.1504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_279362	4853	No terminal repeats	NA	7	11	0.9721	NA	0	6.4203	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678500	3443	No terminal repeats	NA	9	11	0.9721	NA	1	5.1198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_668104	5467	No terminal repeats	NA	4	11	0.9721	NA	1	4.7558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_939533	6848	No terminal repeats	NA	9	11	0.9720	NA	1	3.3373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Fredfastierviridae
k141_160643	5995	No terminal repeats	NA	9	11	0.9720	NA	0	6.1353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_797022	5295	No terminal repeats	NA	10	11	0.9720	NA	0	4.2300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_162288	1051	No terminal repeats	NA	2	11	0.9720	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_191119	1849	No terminal repeats	NA	3	11	0.9720	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_351393	1751	No terminal repeats	NA	3	4	0.9720	NA	1	4.8976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_798050	1181	No terminal repeats	NA	1	15	0.9720	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_727144	1386	No terminal repeats	NA	2	11	0.9720	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_658007	1992	No terminal repeats	NA	4	11	0.9720	NA	1	5.1091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34958	3676	No terminal repeats	NA	6	11	0.9720	NA	3	6.0218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_868675	41058	No terminal repeats	NA	39	11	0.9720	NA	5	29.8304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_576865	3318	No terminal repeats	NA	3	11	0.9719	NA	0	3.0442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16200	1545	No terminal repeats	NA	2	11	0.9719	NA	1	2.9833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_858922	5999	No terminal repeats	NA	14	11	0.9719	NA	0	18.8972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_979981	1334	No terminal repeats	NA	2	11	0.9719	NA	1	2.9628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_168225	3277	No terminal repeats	NA	4	11	0.9719	NA	0	4.1456	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1025278	5592	No terminal repeats	NA	11	11	0.9719	NA	2	5.5878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_206047	1842	No terminal repeats	NA	2	11	0.9719	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_711529	3155	No terminal repeats	NA	7	11	0.9719	NA	0	4.7089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35561	1975	No terminal repeats	NA	4	15	0.9718	NA	1	6.8189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_50664	1348	No terminal repeats	NA	2	11	0.9718	NA	1	2.6537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_997802	3536	No terminal repeats	NA	1	15	0.9718	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_271266	1893	No terminal repeats	NA	2	11	0.9718	NA	1	3.4361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_142401	4750	No terminal repeats	NA	6	11	0.9718	NA	0	3.7819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_587132	2994	No terminal repeats	NA	6	11	0.9717	NA	1	4.4408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_412529	7002	No terminal repeats	NA	7	11	0.9717	NA	0	5.8937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_162360	3489	No terminal repeats	NA	6	11	0.9717	NA	6	8.6209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_816678	1981	No terminal repeats	NA	3	11	0.9717	NA	1	3.2040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_688046	8872	No terminal repeats	NA	5	11	0.9717	NA	3	4.4861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_486659	1735	No terminal repeats	NA	2	11	0.9717	NA	2	2.9045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_579898	4807	No terminal repeats	NA	8	11	0.9717	NA	1	8.7182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1047179	2447	No terminal repeats	NA	5	11	0.9717	NA	1	5.7372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_128275	4431	No terminal repeats	NA	4	15	0.9717	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_337001	1288	No terminal repeats	NA	3	11	0.9717	NA	1	3.8279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_132076	5566	No terminal repeats	NA	15	11	0.9717	NA	0	11.6636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_687228	5584	No terminal repeats	NA	13	11	0.9717	NA	0	5.5950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28131	3491	No terminal repeats	NA	6	11	0.9717	NA	0	4.9261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_838677	1620	No terminal repeats	NA	2	11	0.9717	NA	2	2.7867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_512924	2844	No terminal repeats	NA	3	11	0.9717	NA	1	2.9003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_390005	2353	No terminal repeats	NA	1	15	0.9717	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_773281	3075	No terminal repeats	NA	3	11	0.9717	NA	0	2.8888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_798977	1238	No terminal repeats	NA	1	11	0.9717	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_25933	3866	No terminal repeats	NA	8	11	0.9717	NA	0	4.0948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_636721	1080	No terminal repeats	NA	2	11	0.9717	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_150784	4211	No terminal repeats	NA	9	11	0.9717	NA	3	8.7304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20444	9350	No terminal repeats	NA	17	11	0.9716	NA	1	10.3122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_330025	1372	No terminal repeats	NA	3	11	0.9716	NA	1	4.7085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_163463	1060	No terminal repeats	NA	2	11	0.9716	NA	1	2.5691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1035163	1015	No terminal repeats	NA	2	11	0.9716	NA	2	3.0942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_202461	3607	No terminal repeats	NA	3	4	0.9716	NA	0	5.1469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_262536	1522	No terminal repeats	NA	1	15	0.9716	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_60988	3940	No terminal repeats	NA	6	11	0.9716	NA	2	5.8114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_318551	2529	No terminal repeats	NA	3	11	0.9716	NA	0	4.6148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_314579	1026	No terminal repeats	NA	2	11	0.9716	NA	1	3.0808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_926016	5664	No terminal repeats	NA	6	11	0.9716	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_816417	1676	No terminal repeats	NA	3	11	0.9715	NA	1	4.9344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_231708	1149	No terminal repeats	NA	1	11	0.9715	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_270405	3191	No terminal repeats	NA	4	11	0.9715	NA	2	5.0410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_950474	1155	No terminal repeats	NA	1	11	0.9715	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_467182	2249	No terminal repeats	NA	3	11	0.9715	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_302142	1220	No terminal repeats	NA	1	4	0.9715	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_203917	1190	No terminal repeats	NA	1	15	0.9715	NA	1	1.4774	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Mulpavirales;Nanoviridae
k141_930460	2787	No terminal repeats	NA	2	11	0.9715	NA	2	2.9510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_494299	4012	No terminal repeats	NA	4	11	0.9715	NA	2	3.2113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42751	2242	No terminal repeats	NA	1	15	0.9714	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_579218	23498	No terminal repeats	NA	16	11	0.9714	NA	3	12.9786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_942211	1225	No terminal repeats	NA	2	11	0.9714	NA	2	2.8291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64212	2823	No terminal repeats	NA	4	11	0.9714	NA	0	4.5123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722245	14873	No terminal repeats	NA	21	11	0.9714	NA	3	29.9705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_320868	1187	No terminal repeats	NA	3	11	0.9714	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_792133	6703	No terminal repeats	NA	3	11	0.9714	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_424962	3459	No terminal repeats	NA	4	11	0.9714	NA	2	6.0827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1002238	3721	No terminal repeats	NA	1	11	0.9714	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_613224	1342	No terminal repeats	NA	2	15	0.9714	NA	1	2.9879	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5125	1248	No terminal repeats	NA	1	11	0.9714	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160973	1214	No terminal repeats	NA	3	11	0.9714	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
