card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|ABO11759.2|ARO:3004573|Abau_AbaF	35	16	19	87.2257	50	9.92e-30	104.0000
gb|ACJ41547.2|ARO:3004574|Abau_AbaQ	35	18	17	84.0171	51	5.24e-27	97.4000
gb|AAG07065.1|ARO:3003692|MexJ	34	17	17	82.1471	50	1.53e-23	87.4000
gb|AAK76136.1|ARO:3000025|patB	34	16	18	85.0265	50	4.92e-25	92.4000
gb|AAR29485.1|ARO:3007120|tet(O/M/O)	34	19	15	98.4853	50	1.67e-29	105.0000
gb|APB03219.1|ARO:3003986|TaeA	34	20	14	83.5235	50	4.77e-25	92.4000
gb|CAG39240.1|ARO:3003902|Saur_UhpT_FOF	34	17	17	83.9912	50	1.1e-26	96.7000
gb|NP_214520.1|ARO:3003295|Mtub_gyrA_FLO	34	22	12	83.8971	50	1.84e-27	99.4000
gb|AAG03546.1|ARO:3003679|TriA	33	12	21	85.1545	50	4.22e-21	80.9000
gb|ATC67679.1|ARO:3000838|arlR	33	18	15	82.2303	33	5.42e-14	60.1000
gb|CAA64891.1|ARO:3000812|mtrE	33	20	13	82.4030	50	2.1e-21	82.0000
gb|CBW16027.1|ARO:3003924|Hpin_gyrA_FLO	33	20	13	85.9303	50	1.21e-29	105.0000
gb|AAA23018.1|ARO:3004454|Ccol_ACT_CHL	32	18	14	96.9875	50	1.09e-33	110.0000
gb|AAC77110.1|ARO:3004290|Ecol_ampC_BLA	32	12	20	97.2781	50	3.91e-33	113.0000
gb|AFJ38137.1|ARO:3007370|FosI	32	21	11	83.3688	50	1.05e-27	93.6000
gb|WP_140423317.1|ARO:3005866|OXA-650	32	14	18	97.1469	50	4.82e-33	110.0000
gb|AAD01868.1|ARO:3002867|dfrF	30	16	14	99.1400	50	1.16e-32	107.0000
gb|AAF01499.1|ARO:3000193|tet(T)	30	16	14	93.7467	50	4.83e-30	106.0000
gb|CAD09250.1|ARO:3003382|Sent_soxR_MULT	30	14	16	92.0300	50	8e-33	107.0000
gb|WP_140423314.1|ARO:3005865|OXA-645	30	15	15	98.0367	50	5.14e-29	100.0000
gb|WP_188331877.1|ARO:3006113|OXA-928	30	16	14	99.0567	50	1.84e-30	103.0000
gb|AAB97924.1|ARO:3001411|OXA-16	29	16	13	99.4034	50	1.96e-32	108.0000
gb|AAF86641.1|ARO:3002922|vanR_in_vanC_cl	29	13	16	82.7414	49	3.11e-25	89.7000
gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8	29	17	12	85.8172	49	2.05e-31	105.0000
gb|CAC29513.1|ARO:3003304|Mlep_gyrB_FLO	29	10	19	82.7000	51	7.7e-26	94.7000
gb|CBH51824.1|ARO:3002629|ANT(6)-Ib	29	18	11	88.7034	50	5.73e-34	113.0000
gb|QQM99828.1|ARO:3007041|Erm(52)	29	13	16	98.9103	50	7.63e-32	108.0000
gb|WP_082741435.1|ARO:3004569|ICR-Mo	29	12	17	93.3414	50	2.3e-31	110.0000
gb|WP_140423312.1|ARO:3005863|OXA-643	29	10	19	97.5034	50	1.28e-33	112.0000
gb|APU52409.1|ARO:3004085|lnuG	28	13	15	96.1786	50	1.41e-30	104.0000
gb|CAB51471.1|ARO:3004359|ACI-1	28	13	15	98.7357	50	1.22e-32	110.0000
gb|WMC40549.1|ARO:3007749|Sgal_folP_SLF	28	16	12	86.5571	50	5.48e-30	103.0000
gb|AAK76137.1|ARO:3000024|patA	27	12	15	86.4593	50	2.58e-28	101.0000
gb|AAP43109.1|ARO:3003922|oqxA	27	10	17	93.4519	50	6.99e-31	107.0000
gb|BAH63251.1|ARO:3004580|Kpne_KpnE	27	16	11	89.3667	50	7.15e-28	93.6000
gb|AAA99504.1|ARO:3002987|bcrA	26	12	14	81.1500	49	3.12e-21	80.5000
gb|AAC74603.2|ARO:3003378|Ecol_MarR_MULT	26	12	14	93.5115	50	9.49e-33	106.0000
gb|AAN28721.1|ARO:3002871|tet(37)	26	15	11	87.3885	50	1.09e-29	97.8000
gb|AET10445.1|ARO:3004033|tetB(46)	26	14	12	89.2192	50	6.49e-28	100.0000
gb|BAA15221.2|ARO:3000263|marA	26	12	14	96.4462	50	3.39e-32	104.0000
gb|CAC14596.1|ARO:3003057|smeF	26	12	14	83.6000	50	1.89e-24	90.5000
gb|AAA65953.1|ARO:3002919|vanR_in_vanA_cl	25	15	10	82.6520	43	6.86e-20	75.9000
gb|AAC37034.1|ARO:3000522|ErmG	25	12	13	97.9200	50	1.05e-32	109.0000
gb|AAG03814.1|ARO:3000377|MexA	25	13	12	83.3840	50	1.76e-24	90.1000
gb|CAC35723.1|ARO:3003374|Kaer_acrR_MULT	25	12	13	86.1440	50	2.19e-29	100.0000
gb|CAC41008.1|ARO:3004041|Kpne_acrA	25	12	13	95.0240	50	1.03e-28	101.0000
gb|ENU38533.1|ARO:3001736|OXA-281	25	17	8	98.4720	50	6.43e-34	113.0000
gb|WMY66391.1|ARO:3007682|MdtQ	25	13	12	92.3440	50	8.35e-32	110.0000
gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	24	13	11	96.4083	50	1.22e-32	109.0000
gb|CAP69660.1|ARO:3001811|OXA-129	24	11	13	96.9750	50	8.64e-33	110.0000
gb|AAA25463.1|ARO:3004832|Ngon_PBP2_BLA	23	11	12	86.9261	50	6.12e-27	97.8000
gb|AAL19308.1|ARO:3000504|golS	23	13	10	84.3826	50	2.51e-27	93.2000
gb|AIA49384.1|ARO:3004128|Smar_Omp1	23	14	9	84.7130	50	1.55e-28	100.0000
gb|ANW35663.1|ARO:3003620|OXA-464	23	12	11	82.9826	50	3.11e-30	103.0000
gb|BAB36671.1|ARO:3000832|evgA	23	9	14	98.1435	50	6.51e-32	106.0000
gb|AHA41505.1|ARO:3002930|vanR_in_vanO_cl	22	13	9	86.9409	50	1.14e-29	101.0000
gb|KAE9504908.1|ARO:3004873|Ngon_folP_SLF	22	9	13	86.3818	50	6.09e-24	87.4000
gb|VEG60537.1|ARO:3004835|Ngon_pilQ_BLA	22	11	11	88.3727	50	3.43e-27	98.6000
gb|WP_063454569.1|ARO:3005729|OXA-498	22	11	11	98.0227	50	3.42e-33	111.0000
gb|AAA88548.1|ARO:3002597|AAC6_Ie_APH2_Ia	21	11	10	99.2286	50	8.35e-32	110.0000
gb|AAL14439.1|ARO:3000774|adeA	21	10	11	88.0667	50	7.56e-27	96.7000
gb|AAB60941.1|ARO:3005099|Spyo_ErmA_MLSb	20	12	8	88.8400	50	2.79e-29	100.0000
gb|AAG04569.1|ARO:3003896|Paer_PhoQ_CST	20	8	12	81.9150	50	4.5e-23	86.7000
gb|ABF47919.1|ARO:3001631|OXA-96	20	8	12	99.0000	50	1.59e-32	109.0000
gb|AET35493.1|ARO:3001777|OXA-347	20	10	10	98.7650	50	1.55e-31	107.0000
gb|AFC91828.1|ARO:3003041|Spne_PBP1a_AMX	20	8	12	84.5800	50	3.03e-26	95.9000
gb|BAH63252.1|ARO:3004583|Kpne_KpnF	20	8	12	90.0400	50	7.18e-28	93.2000
gb|CAQ53840.1|ARO:3000853|AIM-1	20	9	11	96.6650	50	8.88e-33	110.0000
gb|MBS2780954.1|ARO:3008733|OXA-956	20	10	10	99.0850	50	6.59e-35	115.0000
gb|WAH47136.1|ARO:3007420|Kpne_lamB_CZA	20	11	9	93.4600	50	9.81e-34	115.0000
gb|AAK99775.1|ARO:3000614|mef(E)	19	9	10	85.2158	50	2.89e-25	92.4000
gb|ACN85419.1|ARO:3001804|OXA-145	19	10	9	99.3632	50	5.88e-33	110.0000
gb|AEJ33969.1|ARO:3000410|sul1	19	10	9	98.5947	50	1.38e-29	102.0000
gb|APB03222.1|ARO:3003992|rphB	19	12	7	84.8158	50	2.01e-23	87.8000
gb|CAA77936.1|ARO:3004039|Ecol_emrE	19	10	9	97.6789	50	4.41e-34	108.0000
gb|AAC44316.1|ARO:3005010|qacEdelta1	18	7	11	94.2056	50	6.56e-30	98.6000
gb|AAG05188.1|ARO:3005068|ParR	18	10	8	84.6556	50	3.19e-26	92.4000
gb|AAM09851.1|ARO:3002923|vanR_in_vanD_cl	18	10	8	84.6611	50	4.06e-26	92.0000
gb|AEH26330.1|ARO:3005009|qacE	18	10	8	95.2167	50	6.96e-31	100.0000
gb|RHO92765.1|ARO:3005023|cfrE	18	9	9	99.4222	50	8.76e-33	111.0000
gb|AAC77032.1|ARO:3003511|Ecol_soxS_MULT	17	8	9	98.8000	50	2.72e-32	104.0000
gb|AAC78336.1|ARO:3002826|EreA2	17	6	11	96.7529	50	2.28e-30	106.0000
gb|AAK80188.1|ARO:3004561|Cdif_murG_VAN	17	10	7	83.2647	49	3.52e-21	80.9000
gb|AAN41427.1|ARO:3001775|OXA-119	17	11	6	97.0353	50	4.7e-32	108.0000
gb|AAF40763.1|ARO:3003961|farA	16	8	8	81.7625	50	1.68e-22	84.7000
gb|ACQ82816.1|ARO:3004577|Abau_AmvA	16	6	10	84.5938	50	1.43e-20	79.7000
gb|AEM66528.1|ARO:3001809|OXA-209	16	9	7	86.6562	50	3.35e-30	103.0000
gb|ALX99516.1|ARO:3003811|adeC	16	9	7	83.3625	50	5.88e-26	94.7000
gb|AAA22081.1|ARO:3004451|Afab_ACT_CHL	15	8	7	85.2800	50	1.32e-29	100.0000
gb|AAB57788.1|ARO:3000464|Ngon_porin	15	5	10	84.4467	32	8.53e-11	52.0000
gb|AAG04347.1|ARO:3003686|Paer_oprD_IPM	15	8	7	84.7000	50	1.52e-27	99.0000
gb|AAG08162.1|ARO:3003582|basR	15	6	9	81.6400	46	2.11e-20	77.0000
gb|AAL23089.1|ARO:3003383|Sent_soxS_MULT	15	8	7	90.8067	50	1.29e-30	100.0000
gb|CCA59315.1|ARO:3007208|HelR	15	8	7	84.6600	50	5.65e-26	95.1000
gb|NP_216559.1|ARO:3003394|Mtub_pncA_PZA	15	7	8	84.4800	31	2.31e-10	50.1000
gb|WP_092689909.1|ARO:3005878|OXA-666	15	6	9	85.0000	50	8.65e-29	100.0000
gb|AAA21532.1|ARO:3003559|cepA	14	8	6	93.2143	50	9.11e-32	108.0000
gb|AAB41958.1|ARO:3000802|OprJ	14	6	8	86.3429	50	2.69e-28	101.0000
gb|AAD25538.1|ARO:3000174|tet(G)	14	8	6	93.1857	50	2.67e-29	103.0000
gb|AAG05916.1|ARO:3004073|MuxA	14	8	6	83.9357	49	7.37e-22	83.2000
gb|AAG33665.1|ARO:3001431|OXA-37	14	7	7	97.0643	50	1.1e-36	120.0000
gb|AAK63041.1|ARO:3004629|AAC(6')-Im	14	9	5	98.2786	50	1.47e-33	109.0000
gb|AAL09826.1|ARO:3007124|tet(W/32/O)	14	6	8	93.6786	50	7.99e-29	103.0000
gb|AAL19304.1|ARO:3000791|mdsC	14	8	6	81.9714	50	3e-21	81.6000
gb|ABA71731.1|ARO:3002909|vanG	14	8	6	83.5857	50	4.47e-27	96.7000
gb|AEA37904.1|ARO:3003112|lsaC	14	8	6	88.8429	50	3.77e-28	100.0000
gb|AFK13828.1|ARO:3000823|ramA	14	9	5	93.7143	50	6.27e-32	103.0000
gb|APB03216.1|ARO:3003982|LlmA_23S_CLI	14	6	8	81.5214	50	2.89e-26	93.6000
gb|BAB82500.1|ARO:3000186|tet(M)	14	9	5	92.3143	50	2.67e-28	101.0000
gb|CAH10847.1|ARO:3002620|aadA23	14	9	5	100.0000	50	4.49e-31	105.0000
gb|AAC23556.1|ARO:3002660|APH(6)-Id	13	4	9	98.2846	50	3.31e-31	106.0000
gb|AAK63040.1|ARO:3002635|APH(2'')-IIa	13	5	8	97.6231	50	7.43e-30	103.0000
gb|AAU10334.1|ARO:3002628|aad(6)	13	8	5	94.7462	50	1.47e-32	109.0000
gb|ABS43151.1|ARO:3000784|cmeB	13	8	5	81.9538	50	1.24e-19	77.0000
gb|ABZ01840.1|ARO:3005043|cmlA9	13	7	6	96.8000	50	5.9e-29	102.0000
gb|BAE85478.1|ARO:3003728|vanR_in_vanI_cl	13	7	6	82.2923	50	2.35e-25	90.1000
gb|CAJ32504.1|ARO:3002606|aadA6	13	7	6	96.6077	50	5.84e-29	100.0000
gb|QNR09092.1|ARO:3007042|msr(G)	13	4	9	89.6462	50	5.56e-29	103.0000
gb|YP_005226137.1|ARO:3003966|Kpne_OmpK35	13	7	6	95.5231	50	7.95e-32	106.0000
gb|AAC64365.1|ARO:3000230|ANT(2'')-Ia	12	6	6	98.5167	50	1.47e-35	114.0000
gb|AAL97684.1|ARO:3003387|Spyo_folP_SLF	12	8	4	86.5583	50	5.66e-26	92.4000
gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl	12	3	9	88.0583	50	5.97e-29	103.0000
gb|ADM92605.1|ARO:3000553|adeR	12	9	3	83.3333	50	1.64e-24	88.2000
gb|AEO92079.1|ARO:3001483|OXA-205	12	6	6	99.3167	50	2.45e-35	116.0000
gb|BAA07072.1|ARO:3002812|pp-flo	12	8	4	91.9000	50	5.98e-29	102.0000
gb|BAE06009.1|ARO:3003700|opmE	12	5	7	83.4250	50	1.22e-22	85.5000
gb|CAG40364.1|ARO:3003315|Saur_parE_FLO	12	4	8	84.6833	50	6.82e-25	92.0000
gb|CAH14033.1|ARO:3004100|LpeB	12	4	8	82.6583	50	2e-20	79.3000
gb|QNR09091.1|ARO:3007044|mef(F)	12	5	7	86.1750	51	9.87e-24	88.2000
gb|WP_072678505.1|ARO:3005937|OXA-732	12	6	6	99.4917	50	1.19e-32	109.0000
gb|WP_096735335.1|ARO:3005879|OXA-667	12	8	4	83.7667	50	6.95e-26	92.4000
gb|AAA20117.1|ARO:3000195|tetB(P)	11	8	3	84.4727	50	4.65e-27	98.2000
gb|AAA88422.1|ARO:3002530|AAC(3)-Ib	11	7	4	86.8000	31	6.26e-14	59.3000
gb|AAB51421.1|ARO:3002686|catP	11	4	7	93.7909	50	1.24e-32	108.0000
gb|AAF27727.1|ARO:3002602|aadA2	11	6	5	98.7000	50	1.26e-30	104.0000
gb|AAG03380.1|ARO:3002703|cmx	11	5	6	98.3364	50	1.83e-25	92.8000
gb|AAM15533.1|ARO:3003688|PvrR	11	4	7	82.1000	50	5.35e-27	97.1000
gb|AAO49597.1|ARO:3002601|aadA	11	6	5	96.8818	50	1.5e-29	101.0000
gb|AAO82019.1|ARO:3004254|vanV_in_vanB_cl	11	7	4	84.5818	49	9.99e-27	90.5000
gb|AAP82271.1|ARO:3004123|Bpse_Omp38	11	9	2	80.2182	26	4.57e-08	44.3000
gb|ABA71728.1|ARO:3002937|vanS_in_vanG_cl	11	8	3	84.3455	50	2.96e-23	86.7000
gb|ACF17980.1|ARO:3002616|aadA16	11	2	9	95.0636	50	6.09e-32	108.0000
gb|ACL37342.1|ARO:3002592|AAC6_IB_HZ	11	7	4	97.9000	50	1.01e-32	107.0000
gb|AGQ48857.1|ARO:3003761|eatAv	11	5	6	88.8636	50	5.72e-29	103.0000
gb|ALG03771.1|ARO:3004463|EBR-2	11	5	6	95.0273	50	1.29e-31	106.0000
gb|CAE18141.1|ARO:3003111|lsaB	11	4	7	82.0909	50	6.48e-26	94.7000
gb|UXD71803.1|ARO:3007459|EstT	11	5	6	97.9273	52	3.66e-32	109.0000
gb|AAA86871.1|ARO:3002841|vatB	10	2	8	82.3200	50	5.64e-29	99.0000
gb|AAF61417.1|ARO:3002244|CARB-5	10	6	4	100.0000	50	1.23e-31	107.0000
gb|AAL59753.1|ARO:3000412|sul2	10	3	7	99.3200	50	5.06e-28	97.8000
gb|AAS13767.1|ARO:3003839|Mrx	10	5	5	99.6000	50	8.75e-28	99.4000
gb|ABA71726.1|ARO:3004253|vanU_in_vanG_cl	10	3	7	82.3800	50	1.9e-24	83.6000
gb|AIF29598.1|ARO:3003208|FosXCC	10	4	6	96.5600	50	6.81e-32	104.0000
gb|AQA08261.1|ARO:3004097|Smit_CdsA_DAP	10	5	5	82.0700	49	7.74e-26	92.0000
gb|BAC67143.1|ARO:3000166|tet(B)	10	5	5	98.5400	50	5.49e-29	102.0000
gb|CAA52904.1|ARO:3002688|catS	10	7	3	90.6400	50	1.43e-33	109.0000
gb|CCQ22388.1|ARO:3000421|norB	10	5	5	84.4800	50	7.6e-25	91.7000
gb|NP_216370.1|ARO:3003461|Mtub_ndh_INH	10	4	6	84.8200	50	1.96e-24	90.5000
gb|WP_063860228.1|ARO:3006874|EC-13	10	9	1	99.1800	50	1.15e-30	106.0000
gb|WP_063860263.1|ARO:3006879|EC-19	10	6	4	99.8000	50	5.69e-32	110.0000
gb|AAA98096.1|ARO:3000595|ErmT	9	4	5	97.9667	50	1.24e-30	103.0000
gb|AAC71220.1|ARO:3004631|Mgen_gyrA_FLO	9	7	2	81.8111	42	6.19e-19	75.1000
gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9	9	3	6	99.7778	50	1.59e-32	107.0000
gb|AAG07988.1|ARO:3004059|Type_A_NfxB	9	5	4	83.5889	50	7.2e-25	87.8000
gb|AAL20862.1|ARO:3000826|sdiA	9	5	4	89.0667	50	4.51e-27	94.7000
gb|AAV85981.1|ARO:3000533|macA	9	6	3	83.1000	50	6.07e-21	80.5000
gb|ABR75897.1|ARO:3003373|Kpne_acrR_MULT	9	5	4	89.2556	50	1.38e-30	103.0000
gb|AEP40503.1|ARO:3002929|vanR_in_vanN_cl	9	5	4	81.0000	47	8.46e-21	78.2000
gb|AIU22003.1|ARO:3003778|Msme_ndh_INH	9	5	4	83.2667	50	2.64e-24	90.1000
gb|AJE60855.1|ARO:3003209|fosA5	9	3	6	95.1556	50	9.55e-32	103.0000
gb|AKJ52802.1|ARO:3003310|Mhom_23S_FLO	9	6	3	81.0444	38	2.51e-17	70.5000
gb|CAC14594.1|ARO:3003055|smeD	9	6	3	88.9111	50	2.71e-25	92.4000
gb|CAK95246.1|ARO:3003859|ADC-15	9	4	5	82.7889	48	1.21e-22	85.1000
gb|CDF47262.1|ARO:3004649|cfr(B)	9	6	3	97.5556	50	1.1e-30	106.0000
gb|WFS34552.1|ARO:3007801|RATA-1	9	7	2	98.6556	50	4.96e-32	108.0000
gb|WP_064987478.1|ARO:3006392|ADC-223	9	4	5	82.6333	49	6.34e-28	99.4000
gb|WP_114999921.1|ARO:3005462|EBR-4	9	3	6	95.5333	50	1.2e-32	108.0000
gb|WP_150823468.1|ARO:3005461|EBR-3	9	5	4	93.1556	50	4.22e-30	102.0000
gb|WP_213603971.1|ARO:3007374|PJM-1	9	3	6	83.9333	50	2.18e-28	99.4000
gb|AAF42063.1|ARO:3000810|mtrC	8	3	5	83.2750	50	5.38e-23	86.3000
gb|AAG05913.1|ARO:3004072|OpmB	8	5	3	85.3750	47	1.1e-18	74.3000
gb|AAN34365.1|ARO:3002604|aadA4	8	3	5	99.6375	35	1.58e-17	70.1000
gb|ABW91178.1|ARO:3002613|aadA13	8	4	4	98.2125	50	2.1e-33	111.0000
gb|ACS83748.1|ARO:3000573|tet(43)	8	4	4	86.5000	49	1.4e-23	88.2000
gb|ADM47435.1|ARO:3001695|OXA-134	8	5	3	91.3625	50	2.13e-31	106.0000
gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	8	3	5	97.3875	50	1.3e-32	110.0000
gb|APL95059.1|ARO:3007846|SIE-1	8	5	3	85.1750	50	1.56e-24	89.4000
gb|NP_215079.1|ARO:3004955|Mtub_Rv0565_ETO	8	4	4	82.7875	21	4.14e-10	50.1000
gb|UGY75799.1|ARO:3008463|OXA-1044	8	4	4	99.6750	50	2.51e-25	90.9000
gb|WFS32678.1|ARO:3007802|RATA-2	8	2	6	94.0750	50	4.4e-29	101.0000
gb|WP_099337823.1|ARO:3005792|OXA-568	8	4	4	81.4125	50	1.97e-24	88.6000
gb|AAA25293.1|ARO:3000192|tet(S)	7	3	4	93.3857	50	3.13e-29	104.0000
gb|AAG15269.1|ARO:3002528|AAC(3)-Ia	7	3	4	95.9286	46	7.7e-29	97.1000
gb|AAK37619.1|ARO:3000481|tet(35)	7	4	3	82.3286	48	4.04e-22	83.6000
gb|ABU55430.1|ARO:3002591|AAC_6_IB_Su	7	2	5	99.7143	50	2.51e-33	108.0000
gb|ACJ63262.1|ARO:3003107|mef(B)	7	3	4	96.8286	50	8.6e-30	104.0000
gb|ACM47284.1|ARO:3002934|vanS_in_vanD_cl	7	3	4	87.3000	49	2.51e-24	87.4000
gb|ADC91899.1|ARO:3002343|GES-14	7	4	3	99.4286	50	2.8e-31	106.0000
gb|AEZ36150.1|ARO:3000448|QepA1	7	3	4	83.6571	50	3.73e-23	87.0000
gb|AHA11125.1|ARO:3001549|OXA-362	7	3	4	98.0000	50	4.3e-31	105.0000
gb|ANZ79241.1|ARO:3004036|tetB(60)	7	4	3	82.8857	50	8.82e-22	83.2000
gb|AVK94777.1|ARO:3004694|MCR-4.2	7	3	4	92.2571	50	1.11e-30	108.0000
gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	7	3	4	83.1143	50	9.86e-28	100.0000
gb|CAC47933.1|ARO:3005166|tet(X1)	7	3	4	98.7000	50	2.37e-31	108.0000
gb|EEX02086.1|ARO:3004089|ANT(3'')-IIa	7	4	3	93.7857	50	9.48e-31	104.0000
gb|ENV38192.1|ARO:3001722|OXA-266	7	2	5	84.2857	50	4.04e-28	98.2000
gb|NP_214921.1|ARO:3007849|Mtub_fgd1_DLM	7	4	3	85.9286	50	1.34e-29	103.0000
gb|NP_217296.1|ARO:3004945|Mtub_ald_DCS	7	3	4	80.8571	50	2.14e-22	84.3000
gb|QQP64032.1|ARO:3008726|OXA-944	7	3	4	91.8000	50	5.56e-33	110.0000
gb|WP_070064536.1|ARO:3005766|OXA-537	7	5	2	81.3429	50	4.09e-23	85.1000
gb|WVP99768.1|ARO:3008394|MUN-1	7	3	4	98.8571	50	1.05e-29	102.0000
gb|AAC09015.1|ARO:3002481|AER-1	6	3	3	93.6667	50	1.81e-27	97.1000
gb|AAG05661.1|ARO:3004107|Paer_soxR	6	3	3	82.6333	50	7.2e-22	79.3000
gb|AAG06962.1|ARO:3000819|nalD	6	1	5	82.6333	50	4.48e-28	96.7000
gb|AAK11270.1|ARO:3003385|Kaer_Omp36	6	3	3	87.6667	50	2.18e-28	100.0000
gb|AAK17126.1|ARO:3007060|Hpyl_pbp1_AMX	6	4	2	80.8167	50	1.36e-22	85.5000
gb|ABR76005.1|ARO:3003380|Kpne_ramR	6	3	3	95.2500	50	1.02e-28	97.8000
gb|ACC85616.1|ARO:3002804|FosA2	6	4	2	95.2833	50	2.16e-33	108.0000
gb|ADT64081.1|ARO:3000813|MexS	6	2	4	82.3667	50	3.2e-22	83.6000
gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	6	1	5	82.3667	38	8.09e-19	74.7000
gb|AFQ93498.1|ARO:3002676|catB3	6	3	3	100.0000	50	1.06e-31	105.0000
gb|AJD73064.1|ARO:3001301|RlmA(II)	6	3	3	87.5167	50	1.65e-28	99.4000
gb|AKP72088.1|ARO:3009040|RASA-1	6	3	3	88.3333	50	1.12e-27	97.4000
gb|ALH22601.1|ARO:3000620|adeL	6	4	2	88.8000	50	6.93e-30	103.0000
gb|AVM85875.1|ARO:3004698|MCR-5.2	6	3	3	81.2333	49	1.34e-22	85.5000
gb|AWB15813.1|ARO:3005096|GPC-1	6	4	2	89.8667	50	1.11e-27	97.4000
gb|BAA03718.1|ARO:3002689|pp_cat	6	3	3	96.5000	50	1.83e-34	113.0000
gb|BEK62627.1|ARO:3008620|OXA-1208	6	3	3	96.9500	50	9.34e-30	102.0000
gb|CAA26964.1|ARO:3000347|ErmA	6	2	4	91.9667	50	9.09e-27	94.0000
gb|CAD55718.1|ARO:3000197|tet(36)	6	3	3	91.2500	50	4.98e-25	92.4000
gb|CAG41169.1|ARO:3003776|Saur_murA_FOF	6	2	4	80.6833	50	3.11e-24	89.7000
gb|ENV18923.1|ARO:3001731|OXA-275	6	5	1	92.9000	50	1.5e-29	102.0000
gb|ENV74419.1|ARO:3001735|OXA-280	6	3	3	97.9833	50	1.45e-28	99.4000
gb|MBY8651251.1|ARO:3007191|vanR_in_vanP_cl	6	3	3	81.3167	50	4.86e-26	92.0000
gb|QIH19826.1|ARO:3005004|Ngon_mtrC_AZM	6	5	1	85.3167	50	1.47e-12	57.0000
gb|QWY17602.1|ARO:3009035|RAA-1	6	2	4	82.4000	48	9.28e-24	87.0000
gb|UDL18775.1|ARO:3008460|OXA-1041	6	3	3	98.0000	50	5.51e-33	110.0000
gb|UZX27393.1|ARO:3008081|BMHC-1	6	3	3	82.1833	50	7.81e-27	94.4000
gb|WP_001572373.1|ARO:3004684|MCR-9.1	6	3	3	89.2667	50	9.83e-26	94.4000
gb|AAA23215.1|ARO:3002687|catQ	5	2	3	94.4000	50	8.28e-33	108.0000
gb|AAA98406.1|ARO:3001404|OXA-9	5	3	2	95.6000	50	1.05e-31	107.0000
gb|AAF67494.2|ARO:3002522|novA	5	3	2	85.6000	50	6.02e-24	89.4000
gb|AAG05187.1|ARO:3005067|ParS	5	4	1	82.3200	50	7.42e-22	83.2000
gb|AAG16656.1|ARO:3002705|floR	5	2	3	93.9800	50	5.34e-25	91.7000
gb|AAG24866.1|ARO:3001430|OXA-36	5	1	4	97.7800	50	2.46e-34	113.0000
gb|ABA71732.1|ARO:3003069|vanXY_in_vanG	5	3	2	89.2000	50	2.25e-30	103.0000
gb|ABF47470.1|ARO:3002791|QnrS2	5	1	4	99.6000	50	4.04e-33	109.0000
gb|ACF30254.1|ARO:3000817|mtrR	5	1	4	82.0400	50	5.7e-25	88.6000
gb|AET10444.1|ARO:3004032|tetA(46)	5	3	2	96.8800	50	3.99e-26	95.5000
gb|AFP97030.1|ARO:3001797|OXA-46	5	3	2	99.1600	50	1.66e-35	117.0000
gb|AVX52225.1|ARO:3004516|MCR-8.1	5	3	2	81.2000	41	6.65e-20	77.8000
gb|BAD00739.1|ARO:3002607|aadA7	5	3	2	98.3400	50	3.96e-30	103.0000
gb|BAE06007.1|ARO:3003698|mexP	5	4	1	84.2400	50	6.52e-26	94.0000
gb|CAD53575.1|ARO:3002531|AAC(3)-Ic	5	3	2	94.4800	50	1.75e-30	101.0000
gb|CAK95249.1|ARO:3003856|ADC-12	5	3	2	81.7400	46	1.16e-21	82.4000
gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH	5	4	1	85.0800	41	6.55e-20	77.8000
gb|OPG86592.1|ARO:3004626|Erm(49)	5	3	2	95.8800	50	7.53e-31	105.0000
gb|QCQ47774.1|ARO:3007107|nimE	5	3	2	97.0400	50	1.68e-33	109.0000
gb|QIM09823.1|ARO:3005056|tet(X6)	5	2	3	95.5800	50	1.12e-31	109.0000
gb|ULU82660.1|ARO:3008503|OXA-1085	5	3	2	100.0000	50	2.05e-31	106.0000
gb|WP_056517622.1|ARO:3005880|OXA-669	5	2	3	93.2000	50	1.32e-30	104.0000
gb|WP_058951457.1|ARO:3005868|OXA-652	5	2	3	97.9800	50	3.21e-30	103.0000
gb|WP_114272532.1|ARO:3005932|OXA-727	5	1	4	83.6200	50	9.84e-27	94.7000
gb|AAA20116.1|ARO:3000180|tetA(P)	4	2	2	89.4000	50	6.31e-27	97.1000
gb|AAA98484.1|ARO:3000596|ErmX	4	2	2	93.1250	50	1.58e-29	102.0000
gb|AAB05624.1|ARO:3002956|vanY_in_vanB_cl	4	3	1	86.8750	50	8.45e-25	89.4000
gb|AAB53445.1|ARO:3002897|SAT-4	4	2	2	100.0000	49	1.05e-33	110.0000
gb|AAC36915.1|ARO:3000593|ErmQ	4	2	2	98.4500	50	4.31e-31	105.0000
gb|AAC43969.1|ARO:3003037|opcM	4	3	1	82.8500	32	1.45e-09	48.5000
