card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|NP_310518.1|ARO:3004127|Ecol_mipA	19	12	7	93.8158	83	2.91e-60	181.0000
gb|WP_072678505.1|ARO:3005937|OXA-732	19	10	9	99.8158	83	1.73e-60	182.0000
gb|ACL37342.1|ARO:3002592|AAC6_IB_HZ	18	8	10	99.2000	83	7.66e-59	175.0000
gb|AFJ11384.1|ARO:3002546|AAC(6')-Ib	18	9	9	99.4556	83	4.77e-60	178.0000
gb|AIA49384.1|ARO:3004128|Smar_Omp1	18	9	9	83.4056	83	5.06e-48	153.0000
gb|AID67109.1|ARO:3001495|OXA-233	18	7	11	99.3222	83	2.99e-56	171.0000
gb|BAH63252.1|ARO:3004583|Kpne_KpnF	18	8	10	86.9167	82	1.08e-52	157.0000
gb|CDO61516.1|ARO:3003949|efrB	18	8	10	83.5278	83	9.54e-42	137.0000
gb|AAD51345.1|ARO:3003052|smeB	17	10	7	81.8471	83	7.75e-42	142.0000
gb|AAL59753.1|ARO:3000412|sul2	17	9	8	98.5235	83	6.35e-54	166.0000
gb|AAL79549.2|ARO:3003003|CfxA3	17	8	9	97.7353	83	3.75e-55	170.0000
gb|AAV37205.1|ARO:3003005|CfxA4	17	9	8	98.8941	83	1.5e-54	169.0000
gb|ADC91899.1|ARO:3002343|GES-14	17	8	9	99.7882	83	3.04e-55	169.0000
gb|AET35493.1|ARO:3001777|OXA-347	17	9	8	99.7882	83	2.02e-58	177.0000
gb|AGV28567.1|ARO:3000559|adeN	17	9	8	86.8059	82	1.45e-46	145.0000
gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8	17	7	10	86.8941	83	4.52e-57	172.0000
gb|BDS51122.1|ARO:3008576|OXA-1158	17	8	9	98.3706	83	1.63e-60	182.0000
gb|CCE94500.1|ARO:3001502|OXA-256	17	10	7	99.2235	83	1.2e-55	170.0000
gb|NP_216559.1|ARO:3003394|Mtub_pncA_PZA	17	6	11	84.3353	20	2.16e-06	40.8000
gb|NP_388014.1|ARO:3007527|Bsub_rpsE_SPT	17	10	7	82.1294	83	3.1e-45	140.0000
gb|WP_049637206.1|ARO:3005983|OXA-780	17	8	9	99.4882	83	2.66e-59	179.0000
gb|ABF69686.1|ARO:3007122|tet(O/W/32/O)	16	7	9	99.5500	83	5e-51	166.0000
gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO	16	9	7	86.8687	83	3.52e-52	171.0000
gb|AFC91828.1|ARO:3003041|Spne_PBP1a_AMX	16	7	9	83.2000	83	9.5e-44	147.0000
gb|BAE78084.1|ARO:3003548|mdtN	16	6	10	92.9125	83	2.61e-54	169.0000
gb|NP_214519.2|ARO:3003459|Mtub_gyrB_FLO	16	8	8	85.5375	83	2.41e-47	156.0000
gb|AAG03548.1|ARO:3003681|TriC	15	7	8	84.9333	83	3.28e-45	151.0000
gb|AAK76137.1|ARO:3000024|patA	15	9	6	83.0000	83	3.07e-40	136.0000
gb|AAR29485.1|ARO:3007120|tet(O/M/O)	15	8	7	98.8000	83	1.33e-52	170.0000
gb|AAR29969.1|ARO:3007121|tet(O/W)	15	6	9	94.1533	83	3.6e-51	166.0000
gb|ABR76005.1|ARO:3003380|Kpne_ramR	15	8	7	93.1267	83	5.35e-54	163.0000
gb|ACS44784.1|ARO:3002185|MOX-6	15	7	8	97.7533	83	3.11e-58	180.0000
gb|CAA56561.1|ARO:3003553|CepS	15	7	8	93.4533	83	1.85e-53	167.0000
gb|CAC35723.1|ARO:3003374|Kaer_acrR_MULT	15	9	6	88.7267	83	8.1e-51	156.0000
gb|QXW20276.1|ARO:3007635|CAE-1	15	7	8	83.1267	83	3.8e-45	144.0000
gb|WP_101150415.1|ARO:3005931|OXA-726	15	8	7	99.4200	83	2.01e-61	184.0000
gb|WP_188331891.1|ARO:3007254|MCR-3.32	15	9	6	99.1867	83	9.69e-59	185.0000
gb|AAD37403.1|ARO:3003202|TLA-1	14	7	7	99.2500	83	9.75e-57	174.0000
gb|AAG05914.1|ARO:3004075|MuxC	14	8	6	84.4643	83	9.71e-34	119.0000
gb|AAL19308.1|ARO:3000504|golS	14	7	7	85.3143	83	2.65e-46	142.0000
gb|AAL20862.1|ARO:3000826|sdiA	14	7	7	88.8357	83	2.61e-49	153.0000
gb|ABR14060.1|ARO:3002838|lnuD	14	8	6	83.6643	83	9.83e-51	154.0000
gb|AEG74319.1|ARO:3002794|QnrS5	14	6	8	91.8000	83	6.91e-45	141.0000
gb|AHE41345.1|ARO:3002797|QnrS8	14	9	5	83.2357	83	1.28e-31	107.0000
gb|EGP45231.1|ARO:3004144|AxyY	14	6	8	83.0929	83	1.83e-38	132.0000
gb|AAG05881.1|ARO:3000803|MexE	13	4	9	83.7462	83	3.39e-45	147.0000
gb|AAO38247.1|ARO:3000361|EreA	13	6	7	98.2769	83	1.13e-53	169.0000
gb|AAO49597.1|ARO:3002601|aadA	13	7	6	97.5462	83	1.33e-51	159.0000
gb|ADL24064.1|ARO:3003737|Saur_fusE_FA	13	6	7	85.1462	38	9.51e-17	68.2000
gb|BAA11236.1|ARO:3000206|emrK	13	6	7	93.8077	83	1.99e-52	164.0000
gb|CAB41414.1|ARO:3002836|lnuB	13	7	6	99.2077	83	7.63e-57	173.0000
gb|CAC30845.1|ARO:3003284|Mlep_rpoB_RIF	13	8	5	86.2231	83	2.75e-46	154.0000
gb|CAJ32504.1|ARO:3002606|aadA6	13	5	8	94.5923	83	4.54e-56	171.0000
gb|CDM87362.1|ARO:3001559|OXA-373	13	6	7	97.2154	83	4.63e-57	174.0000
gb|AAA21532.1|ARO:3003559|cepA	12	7	5	84.8833	83	4.53e-49	154.0000
gb|ABG49324.1|ARO:3002609|aadA9	12	3	9	95.5833	25	6.36e-08	45.4000
gb|ACS71746.1|ARO:3002737|QnrB22	12	4	8	98.1667	55	2.98e-36	119.0000
gb|AET10445.1|ARO:3004033|tetB(46)	12	8	4	82.7083	83	1.89e-43	145.0000
gb|AST36140.1|ARO:3004503|MCR-3.6	12	7	5	100.0000	83	9.06e-60	187.0000
gb|ESK39014.1|ARO:3004091|ANT(3'')-IIc	12	7	5	92.3333	83	2.27e-52	161.0000
gb|WP_043155783.1|ARO:3006477|MOX-12	12	7	5	95.1250	83	1.53e-55	173.0000
gb|AAC76296.1|ARO:3000656|AcrS	11	5	6	98.9818	83	7.82e-57	171.0000
gb|AAU10334.1|ARO:3002628|aad(6)	11	6	5	98.3091	83	9.3e-60	181.0000
gb|AEV91550.1|ARO:3001710|OXA-211	11	6	5	98.4000	83	2.5e-59	179.0000
gb|AGW16415.1|ARO:3001521|OXA-333	11	5	6	99.5273	83	1.15e-57	175.0000
gb|AMP42147.1|ARO:3004442|tet(W/N/W)	11	6	5	99.4545	83	4.75e-56	179.0000
gb|BAD95494.1|ARO:3002895|SAT-2	11	5	6	99.8909	83	2.33e-58	174.0000
gb|CAA27626.1|ARO:3000363|EreB	11	5	6	85.1455	83	1.78e-51	163.0000
gb|CAL25116.3|ARO:3003854|ADC-8	11	5	6	83.9364	83	2.68e-45	147.0000
gb|UXD71803.1|ARO:3007459|EstT	11	6	5	98.0818	85	8.94e-56	171.0000
gb|AAA88548.1|ARO:3002597|AAC6_Ie_APH2_Ia	10	5	5	96.5900	83	1.29e-57	181.0000
gb|AAF17880.1|ARO:3002605|aadA5	10	4	6	99.5700	83	3.3e-57	174.0000
gb|AAG03816.1|ARO:3000379|OprM	10	4	6	82.8100	83	5.08e-40	134.0000
gb|AAG05883.1|ARO:3000805|OprN	10	5	5	84.4800	83	2.22e-40	135.0000
gb|AAK11270.1|ARO:3003385|Kaer_Omp36	10	4	6	88.4200	83	1.68e-49	157.0000
gb|ACM91559.1|ARO:3002319|KPC-9	10	5	5	99.5200	83	1.4e-55	170.0000
gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	10	5	5	90.9600	83	2.2e-54	177.0000
gb|AEM66528.1|ARO:3001809|OXA-209	10	6	4	89.5400	83	3.01e-55	169.0000
gb|ALL27283.1|ARO:3001452|OXA-140	10	5	5	93.9600	83	1.85e-58	176.0000
gb|BAE06006.1|ARO:3003705|mexN	10	5	5	82.6100	83	1.83e-38	132.0000
gb|CAM88398.1|ARO:3002370|VEB-1	10	5	5	100.0000	83	2.77e-50	157.0000
gb|NP_215831.1|ARO:3003784|Mtub_murA_FOF	10	5	5	89.5400	83	1.24e-51	164.0000
gb|NP_217974.1|ARO:3004999|Mtub_rpoA_RIF	10	7	3	88.9800	83	2.85e-51	161.0000
gb|NP_253005.1|ARO:3004069|MvaT	10	6	4	86.7400	67	2.35e-29	99.0000
gb|WFS34552.1|ARO:3007801|RATA-1	10	5	5	94.2000	83	1.5e-56	173.0000
gb|AAA23018.1|ARO:3004454|Ccol_ACT_CHL	9	5	4	93.9667	83	4.57e-58	174.0000
gb|AAD01868.1|ARO:3002867|dfrF	9	4	5	96.5000	81	3.8e-55	165.0000
gb|AAL09826.1|ARO:3007124|tet(W/32/O)	9	4	5	95.8889	83	6.78e-48	157.0000
gb|ABZ81086.1|ARO:3001829|ACT-4	9	5	4	99.6000	83	4.09e-58	179.0000
gb|ACH50230.1|ARO:3003379|Sent_ramR	9	5	4	84.6667	83	2.95e-46	144.0000
gb|AFM45990.1|ARO:3004624|QnrS11	9	5	4	92.9444	83	1.06e-46	145.0000
gb|AGW83446.1|ARO:3001535|OXA-348	9	2	7	80.8778	83	1.16e-46	147.0000
gb|AJE60855.1|ARO:3003209|fosA5	9	4	5	95.2556	83	2.21e-58	172.0000
gb|AMQ12811.1|ARO:3004111|FosA6	9	5	4	95.1778	83	1.14e-60	178.0000
gb|BAA11237.1|ARO:3000254|emrY	9	5	4	99.8667	83	5.46e-55	174.0000
gb|BAE06008.1|ARO:3003699|mexQ	9	4	5	81.1444	83	2.36e-40	137.0000
gb|CAA77936.1|ARO:3004039|Ecol_emrE	9	4	5	89.9556	83	3.07e-59	174.0000
gb|CAC41371.2|ARO:3007119|tet(O/32/O)	9	6	3	97.3333	83	2.56e-53	172.0000
gb|CAD69003.1|ARO:3003094|imiH	9	6	3	97.2444	83	7.46e-57	172.0000
gb|CAL30186.1|ARO:3002699|cmlB1	9	5	4	94.0556	83	3.6e-55	173.0000
gb|CBH51824.1|ARO:3002629|ANT(6)-Ib	9	4	5	96.9111	83	8.48e-60	181.0000
gb|NP_214520.1|ARO:3003295|Mtub_gyrA_FLO	9	5	4	90.5222	83	1.23e-49	164.0000
gb|TKW44661.1|ARO:3005040|YajC	9	3	6	91.5222	83	2.29e-50	151.0000
gb|WP_111273846.1|ARO:3007278|MCR-3.17	9	6	3	96.9222	83	3.37e-54	173.0000
gb|WP_140423314.1|ARO:3005865|OXA-645	9	5	4	97.1333	80	3.92e-53	164.0000
gb|AAA20116.1|ARO:3000180|tetA(P)	8	4	4	87.5750	83	3.35e-43	142.0000
gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST	8	4	4	85.8250	83	6.9e-49	151.0000
gb|AAG05880.1|ARO:3000814|MexT	8	4	4	82.7500	83	2.96e-44	143.0000
gb|AAK01167.1|ARO:3002819|msrC	8	5	3	88.7000	53	2.02e-26	97.8000
gb|AAV32840.1|ARO:3002611|aadA11	8	1	7	99.4750	83	6.99e-58	176.0000
gb|ABF47469.1|ARO:3002790|QnrS1	8	7	1	86.2875	34	1.84e-16	68.2000
gb|ACC85616.1|ARO:3002804|FosA2	8	4	4	95.0000	66	3.98e-43	134.0000
gb|ACS71747.1|ARO:3002738|QnrB23	8	5	3	98.3500	83	4.03e-58	175.0000
gb|AIU44173.1|ARO:3001608|OXA-417	8	4	4	80.9750	83	1.16e-46	147.0000
gb|AKL79742.1|ARO:3003808|carO	8	4	4	84.2500	83	1.05e-51	159.0000
gb|CAH35802.1|ARO:3002983|amrB	8	2	6	81.3500	83	9.17e-36	124.0000
gb|CAP69660.1|ARO:3001811|OXA-129	8	4	4	99.4500	83	8.73e-56	170.0000
gb|WP_040068451.1|ARO:3006099|OXA-912	8	3	5	97.9750	83	8.66e-58	175.0000
gb|AAC77110.1|ARO:3004290|Ecol_ampC_BLA	7	3	4	96.4286	83	5.37e-58	179.0000
gb|AAD25538.1|ARO:3000174|tet(G)	7	4	3	92.8286	83	7.88e-47	150.0000
gb|AAM63403.1|ARO:3003093|cphA3	7	4	3	97.2286	83	3.01e-56	171.0000
gb|ABI63579.1|ARO:3001412|OXA-17	7	4	3	99.8286	83	5.99e-56	171.0000
gb|ADG84870.1|ARO:3002858|dfrA12	7	4	3	99.1571	83	5.85e-57	170.0000
gb|AEV91551.1|ARO:3001711|OXA-212	7	3	4	98.1143	83	1.15e-57	175.0000
gb|AFK58562.1|ARO:3003078|Efac_liaR_DAP	7	4	3	83.4857	41	7.77e-18	71.6000
gb|ALH22601.1|ARO:3000620|adeL	7	3	4	89.1143	83	5.63e-55	170.0000
gb|ARO85965.1|ARO:3003115|OXA-427	7	4	3	99.5571	83	8.66e-58	175.0000
gb|CAA71441.1|ARO:3003095|imiS	7	3	4	90.9429	83	6.69e-58	175.0000
gb|CAB76928.1|ARO:3004837|OXA-724	7	3	4	98.9286	83	5.33e-59	178.0000
gb|WFS32678.1|ARO:3007802|RATA-2	7	3	4	99.6571	83	1.09e-53	166.0000
gb|WP_001572373.1|ARO:3004684|MCR-9.1	7	3	4	99.8143	83	1.99e-57	181.0000
gb|AAA88422.1|ARO:3002530|AAC(3)-Ib	6	4	2	92.9167	39	1.38e-22	83.2000
gb|AAC14728.1|ARO:3002603|aadA3	6	4	2	99.7167	83	1.22e-49	154.0000
gb|AAL36430.1|ARO:3004692|aadA10	6	4	2	99.0000	83	1.43e-56	172.0000
gb|AAL97684.1|ARO:3003387|Spyo_folP_SLF	6	2	4	86.9167	81	5.61e-43	137.0000
gb|AAN41427.1|ARO:3001775|OXA-119	6	3	3	99.6000	83	3.23e-58	176.0000
gb|ABA71726.1|ARO:3004253|vanU_in_vanG_cl	6	2	4	82.7500	54	3.82e-26	89.4000
gb|ABK64957.1|ARO:3007473|Mavi_gyrA_FLO	6	3	3	85.3833	83	6.8e-47	156.0000
gb|ABU52984.1|ARO:3002792|QnrS3	6	4	2	86.4833	83	5.85e-23	85.1000
gb|ACF17980.1|ARO:3002616|aadA16	6	3	3	97.7833	83	1.13e-56	173.0000
gb|ACJ47200.1|ARO:3002612|aadA12	6	4	2	100.0000	49	7.6e-26	93.6000
gb|ADK34116.1|ARO:3001662|OXA-164	6	3	3	100.0000	83	7.76e-57	173.0000
gb|AFJ38137.1|ARO:3007370|FosI	6	2	4	83.3500	57	2.32e-31	104.0000
gb|ALX99516.1|ARO:3003811|adeC	6	3	3	81.0333	83	1.8e-43	143.0000
gb|AVK94777.1|ARO:3004694|MCR-4.2	6	4	2	99.4000	83	4.3e-56	178.0000
gb|BAG55487.1|ARO:3002735|QnrB20	6	1	5	95.0667	21	7.54e-07	41.6000
gb|BAQ22139.1|ARO:3003204|TLA-3	6	3	3	99.0000	83	4.39e-54	167.0000
gb|CAA40146.1|ARO:3002997|LCR-1	6	3	3	93.7000	82	3.31e-46	145.0000
gb|CAC29513.1|ARO:3003304|Mlep_gyrB_FLO	6	3	3	87.6500	83	3.79e-51	167.0000
gb|NP_214921.1|ARO:3007849|Mtub_fgd1_DLM	6	3	3	83.0500	83	1.23e-50	159.0000
gb|NP_215999.1|ARO:3004922|Mtub_fabG1_INH	6	2	4	85.4167	69	2.56e-36	119.0000
gb|QUW44775.1|ARO:3008383|MOX-15	6	1	5	93.4333	83	6.92e-57	176.0000
gb|WP_096807444.1|ARO:3006478|MOX-13	6	3	3	98.1500	83	2.74e-56	175.0000
gb|AAA25293.1|ARO:3000192|tet(S)	5	2	3	99.6800	83	2.64e-52	169.0000
gb|AAB03413.1|ARO:3003099|cphA2	5	2	3	97.0800	83	1.3e-57	174.0000
gb|AAC77032.1|ARO:3003511|Ecol_soxS_MULT	5	3	2	97.8400	83	1.23e-53	159.0000
gb|AAF61147.1|ARO:3004751|BES-1	5	3	2	86.4600	83	1.88e-43	139.0000
gb|AAL19304.1|ARO:3000791|mdsC	5	2	3	81.3800	82	3.21e-35	122.0000
gb|ABO11759.2|ARO:3004573|Abau_AbaF	5	3	2	88.1000	83	4.68e-54	170.0000
gb|ABX72227.1|ARO:3002730|QnrB15	5	2	3	95.0600	83	4.65e-57	172.0000
gb|ADM92605.1|ARO:3000553|adeR	5	2	3	88.1000	83	4.43e-41	132.0000
gb|AGC29882.1|ARO:3002853|arr-8	5	3	2	97.8800	57	3.28e-39	124.0000
gb|AIG22447.1|ARO:3002191|MOX-9	5	2	3	90.0600	83	2.19e-48	154.0000
gb|AIU22003.1|ARO:3003778|Msme_ndh_INH	5	2	3	85.6800	83	1.02e-45	149.0000
gb|AQA08261.1|ARO:3004097|Smit_CdsA_DAP	5	4	1	81.7000	49	2.26e-25	92.4000
gb|BAD00739.1|ARO:3002607|aadA7	5	2	3	97.8800	83	1.08e-53	165.0000
gb|CAA52904.1|ARO:3002688|catS	5	3	2	95.7800	83	4.2e-52	157.0000
gb|CAJ77857.1|ARO:3000778|adeG	5	2	3	92.9000	83	4.53e-49	157.0000
gb|CAL84423.1|ARO:3004146|cfrC	5	2	3	97.6400	51	6.2e-28	99.0000
gb|NP_216761.1|ARO:3003463|Mtub_kasA_INH	5	2	3	85.2000	83	1.49e-44	145.0000
gb|WP_001985623.1|ARO:3004578|Abau_AbuO	5	3	2	81.8400	83	2.31e-39	132.0000
gb|WP_039039919.1|ARO:3007251|MCR-3.38	5	1	4	99.7400	83	3.99e-57	181.0000
gb|WP_063860228.1|ARO:3006874|EC-13	5	2	3	99.0200	83	1.88e-55	172.0000
gb|WP_063860263.1|ARO:3006879|EC-19	5	2	3	99.7600	83	9.44e-56	173.0000
gb|WP_161507793.1|ARO:3006103|OXA-917	5	2	3	95.6600	83	2.46e-57	174.0000
gb|YP_177687.1|ARO:3004960|Mtub_ponA1_RFB	5	2	3	86.4200	83	4.53e-46	153.0000
gb|AAA20117.1|ARO:3000195|tetB(P)	4	2	2	83.2750	83	9.63e-45	149.0000
gb|AAA25550.1|ARO:3003105|dfrA3	4	3	1	80.5500	59	2.17e-32	107.0000
gb|AAA86871.1|ARO:3002841|vatB	4	2	2	84.3250	83	5.43e-53	161.0000
gb|AAB51421.1|ARO:3002686|catP	4	2	2	92.9750	76	2.52e-50	154.0000
gb|AAB53445.1|ARO:3002897|SAT-4	4	2	2	94.5500	83	2.09e-60	179.0000
gb|AAF63432.1|ARO:3003744|vatF	4	2	2	81.7000	60	7.4e-35	114.0000
gb|AAG04347.1|ARO:3003686|Paer_oprD_IPM	4	2	2	87.9500	83	4.03e-51	163.0000
gb|AAG23871.1|ARO:3001427|OXA-33	4	2	2	100.0000	83	2.58e-55	169.0000
gb|AAK52604.1|ARO:3001425|OXA-31	4	3	1	100.0000	67	1.14e-41	134.0000
gb|AAM92461.1|ARO:3002680|catB8	4	2	2	99.7000	83	1.86e-60	180.0000
gb|AAM92464.1|ARO:3002594|AAC(6')-IIa	4	2	2	100.0000	83	3.19e-58	174.0000
gb|AAP69916.1|ARO:3001780|OXA-85	4	2	2	100.0000	83	2.62e-57	174.0000
gb|AAP74961.2|ARO:3002854|dfrA1	4	2	2	99.2500	55	1.08e-36	118.0000
gb|AAV85981.1|ARO:3000533|macA	4	2	2	81.8000	83	1.79e-40	134.0000
gb|ABZ01840.1|ARO:3005043|cmlA9	4	2	2	100.0000	83	6.93e-55	172.0000
gb|ACC54440.2|ARO:3002799|QnrVC1	4	2	2	98.1750	41	2.14e-23	86.3000
gb|ACN85419.1|ARO:3001804|OXA-145	4	0	4	97.5250	71	7.73e-43	137.0000
gb|AEA37904.1|ARO:3003112|lsaC	4	1	3	93.3500	70	5.65e-38	129.0000
gb|AET10444.1|ARO:3004032|tetA(46)	4	3	1	86.3250	82	3.5e-43	144.0000
gb|AGK90303.1|ARO:3002734|QnrB19	4	3	1	100.0000	83	2.81e-58	175.0000
gb|AGV10830.1|ARO:3002647|APH(3')-IIIa	4	2	2	100.0000	83	8.66e-58	175.0000
gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	4	1	3	99.5250	83	6.65e-57	174.0000
gb|AUI38915.1|ARO:3004695|MCR-4.3	4	1	3	97.0000	83	9.86e-53	169.0000
gb|BAB36671.1|ARO:3000832|evgA	4	2	2	99.7000	83	4.82e-57	171.0000
gb|BAM76830.1|ARO:3002993|AQU-1	4	3	1	95.4750	83	7.83e-54	168.0000
gb|CAA30578.1|ARO:3002652|APH(3')-VIa	4	2	2	97.3000	83	1.4e-55	169.0000
gb|CAA56560.1|ARO:3008720|OXA-725	4	2	2	99.7000	83	1.23e-57	175.0000
gb|CAB51471.1|ARO:3004359|ACI-1	4	2	2	100.0000	83	2.8e-55	169.0000
gb|CAJ98570.1|ARO:3003071|mphF	4	2	2	94.2250	83	3.37e-54	167.0000
gb|EJN1410585.1|ARO:3008649|OXA-1239	4	2	2	99.7000	83	2.29e-56	172.0000
gb|ENU38533.1|ARO:3001736|OXA-281	4	3	1	95.1500	83	2.77e-53	164.0000
gb|NP_215000.1|ARO:3004925|Mtub_mshA_INH	4	2	2	88.2250	83	4.3e-50	161.0000
gb|NP_217247.1|ARO:3004987|Mtub_Rv2731_PZA	4	2	2	81.7750	72	3.43e-28	102.0000
gb|NP_217296.1|ARO:3004945|Mtub_ald_DCS	4	2	2	81.5000	83	1.73e-40	134.0000
gb|NP_218310.1|ARO:3003327|Mtub_embC_EMB	4	2	2	89.6000	83	6.71e-53	173.0000
gb|QAT79363.1|ARO:3007855|CHM-1	4	2	2	81.5750	49	1.44e-23	87.4000
gb|QQA64076.1|ARO:3007049|mef(J)	4	2	2	100.0000	83	2.08e-48	155.0000
gb|QQM99828.1|ARO:3007041|Erm(52)	4	2	2	99.4000	83	1.71e-56	173.0000
gb|QWY90353.1|ARO:3008437|OXA-1016	4	2	2	98.8000	83	2.31e-56	171.0000
gb|ULU82658.1|ARO:3008501|OXA-1083	4	1	3	83.4500	83	9.19e-52	160.0000
gb|WP_063860495.1|ARO:3002165|FOX-12	4	2	2	99.5500	83	8.68e-54	168.0000
gb|WP_109545072.1|ARO:3005333|OXA-641	4	2	2	91.2250	83	1.87e-55	169.0000
gb|AAA22904.1|ARO:3000578|CcrA	3	1	2	100.0000	71	1.01e-49	154.0000
gb|AAA25741.1|ARO:3002241|CARB-2	3	1	2	98.7333	83	1.43e-53	165.0000
gb|AAA83417.1|ARO:3001407|OXA-12	3	2	1	98.8000	57	2.53e-31	107.0000
gb|AAA98406.1|ARO:3001404|OXA-9	3	1	2	99.6000	82	8.91e-57	173.0000
gb|AAD46626.1|ARO:3002596|AAC(6')-IIc	3	2	1	99.1000	83	1.32e-54	165.0000
gb|AAD51348.1|ARO:3003066|smeR	3	2	1	87.0333	38	3.58e-19	73.6000
gb|AAG05916.1|ARO:3004073|MuxA	3	1	2	81.6333	83	3.44e-38	129.0000
gb|AAG06962.1|ARO:3000819|nalD	3	2	1	82.5667	72	8.45e-37	120.0000
gb|AAG07065.1|ARO:3003692|MexJ	3	2	1	80.8667	80	7.42e-37	124.0000
gb|AAG07594.1|ARO:3000808|MexI	3	2	1	82.8333	83	1.34e-38	132.0000
gb|AAG08162.1|ARO:3003582|basR	3	2	1	83.4333	30	2.18e-11	54.7000
gb|AAG16656.1|ARO:3002705|floR	3	2	1	93.8667	81	2.21e-48	155.0000
gb|AAM09851.1|ARO:3002923|vanR_in_vanD_cl	3	1	2	81.6333	69	1.98e-36	120.0000
gb|AAO42602.1|ARO:3002168|MIR-2	3	1	2	99.6000	83	5.91e-58	179.0000
gb|AAO82019.1|ARO:3004254|vanV_in_vanB_cl	3	1	2	81.7333	50	1.68e-27	94.0000
gb|AAP69915.1|ARO:3003103|cphA7	3	2	1	93.4667	83	2.28e-58	176.0000
gb|ABA71727.1|ARO:3002926|vanR_in_vanG_cl	3	1	2	85.6333	77	2.4e-46	145.0000
gb|ABA71731.1|ARO:3002909|vanG	3	2	1	93.6667	83	1.7e-53	167.0000
gb|ABL75154.1|ARO:3002447|OKP-B-14	3	1	2	100.0000	83	2.5e-54	167.0000
gb|ABU55430.1|ARO:3002591|AAC_6_IB_Su	3	3	0	99.6000	83	1.14e-60	179.0000
gb|ACM47284.1|ARO:3002934|vanS_in_vanD_cl	3	1	2	84.6333	62	1.63e-32	110.0000
gb|ACS44716.1|ARO:3002862|dfrA7	3	0	3	89.0333	47	2.13e-26	92.4000
gb|ACZ52983.1|ARO:3004555|dfrA32	3	2	1	94.8000	83	4.55e-57	170.0000
gb|ACZ54536.1|ARO:3002342|GES-13	3	2	1	99.6000	83	2.67e-56	172.0000
gb|AEQ59620.1|ARO:3001052|TEM-192	3	1	2	99.4000	83	1.11e-55	169.0000
gb|AET15272.1|ARO:3003197|aadA25	3	2	1	100.0000	50	5e-27	96.7000
gb|AFU25658.1|ARO:3002762|QnrB47	3	0	3	95.7667	83	8.02e-58	174.0000
gb|AGH08253.1|ARO:3002803|QnrVC6	3	1	2	93.5333	71	1.46e-41	132.0000
gb|AHF82023.1|ARO:3004647|AQU-2	3	2	1	86.6000	83	6.06e-51	161.0000
gb|AJP77085.1|ARO:3003717|ESP-1	3	2	1	91.9000	83	7.93e-48	150.0000
gb|AMD83542.1|ARO:3007669|aadT	3	2	1	98.7667	83	4.2e-44	145.0000
gb|BAA07072.1|ARO:3002812|pp-flo	3	1	2	93.9667	83	4.32e-53	166.0000
gb|BAC67143.1|ARO:3000166|tet(B)	3	2	1	97.7000	73	9.98e-42	137.0000
gb|BAN04737.1|ARO:3002774|QnrB61	3	1	2	98.8000	83	2.29e-57	172.0000
gb|BDT38929.1|ARO:3008392|MOX-24	3	1	2	99.2000	82	2.81e-49	157.0000
gb|CAA23892.1|ARO:3002644|APH(3')-IIa	3	2	1	87.5000	83	3.55e-49	153.0000
gb|CAA41211.1|ARO:3001400|OXA-5	3	1	2	96.6667	83	8.73e-56	170.0000
gb|CAC81324.1|ARO:3003015|dfrA19	3	1	2	99.5667	83	3.86e-53	161.0000
gb|CAE48335.2|ARO:3002599|AAC6_30_AAC6_Ib	3	1	2	90.6667	83	1.14e-52	164.0000
gb|CAJ19619.1|ARO:3002443|OKP-B-10	3	2	1	100.0000	83	6.75e-54	166.0000
gb|CAL85435.1|ARO:3001439|OXA-101	3	1	2	100.0000	83	5.09e-52	160.0000
gb|EOU56998.1|ARO:3004597|Kpne_KpnH	3	1	2	82.7333	64	4e-32	113.0000
gb|NP_216000.1|ARO:3003393|Mtub_inhA_INH	3	1	2	92.0667	83	1.57e-51	159.0000
gb|NP_216944.1|ARO:3004921|Mtub_ahpC_INH	3	1	2	84.7333	83	5.04e-50	153.0000
gb|NP_217715.1|ARO:3004931|Mtub_nudC_INH	3	2	1	82.7000	83	2.47e-45	145.0000
gb|NP_218312.1|ARO:3003326|Mtub_embB_EMB	3	1	2	81.8333	83	1.44e-41	141.0000
gb|QIH19826.1|ARO:3005004|Ngon_mtrC_AZM	3	1	2	88.9333	83	2.51e-40	134.0000
gb|SBZ31568.1|ARO:3004691|MCR-3.4	3	2	1	98.3333	64	6.59e-39	132.0000
gb|UGY75799.1|ARO:3008463|OXA-1044	3	2	1	92.3000	83	1.64e-49	154.0000
gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO	3	2	1	83.2000	45	5.89e-20	79.7000
gb|WP_032579291.1|ARO:3006225|CepA-44	3	1	2	87.9333	83	1.57e-52	163.0000
gb|WP_140423312.1|ARO:3005863|OXA-643	3	2	1	96.5667	78	3.28e-49	154.0000
gb|WP_148044424.1|ARO:3006964|PAU-1	3	2	1	95.5667	83	5.93e-51	159.0000
