set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
batch02	ERR1713337	k141_473282	k141_473282_3 # 796 # 1836 # -1 # ID=39607_3;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.281	vanG	3002909	Strict	54.23	99.14	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	plasmid_like	0.1594	0.6950	0.1456
batch02	ERR1713337	k141_473282	k141_473282_4 # 1842 # 2276 # -1 # ID=39607_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.257	vanW gene in vanG cluster	3002965	Strict	49.65	51.25	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.1594	0.6950	0.1456
batch02	ERR1713337	k141_26271	k141_26271_4 # 3000 # 4919 # -1 # ID=40446_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.331	tet(Q)	3000191	Strict	67.45	97.26	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.0163	0.9570	0.0267
batch02	ERR1713337	k141_115589	k141_115589_2 # 278 # 772 # 1 # ID=40626_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.352	nimA	3007104	Strict	62.11	93.18	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.7577	0.2008	0.0415
batch02	ERR1713337	k141_295822	k141_295822_1 # 659 # 2578 # 1 # ID=41259_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531	tet(W)	3000194	Perfect	100.0	100.00	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.0428	0.8027	0.1545
batch02	ERR1713337	k141_385132	k141_385132_2 # 676 # 1818 # -1 # ID=41274_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.528	vanT gene in vanG cluster	3002972	Strict	37.33	53.37	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.8261	0.1386	0.0352
batch02	ERR1713337	k141_26886	k141_26886_3 # 1643 # 1972 # 1 # ID=41330_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.333	qacJ	3007014	Strict	53.47	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.9424	0.0414	0.0162
batch02	ERR1713337	k141_116886	k141_116886_1 # 3 # 1232 # 1 # ID=42391_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.682	vanW gene in vanI cluster	3003724	Strict	40.28	109.65	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.6652	0.2447	0.0901
batch02	ERR1713337	k141_563797	k141_563797_10 # 8288 # 11464 # -1 # ID=42495_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.521	adeF	3000777	Strict	42.69	99.91	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9627	0.0267	0.0107
batch02	ERR1713337	k141_475222	k141_475222_1 # 84 # 1649 # -1 # ID=42573_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.297	tet(44)	3000556	Strict	95.78	81.41	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	chromosome_like	0.4473	0.3352	0.2175
batch02	ERR1713337	k141_386599	k141_386599_2 # 265 # 1644 # -1 # ID=43459_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.301	vanT gene in vanG cluster	3002972	Strict	33.33	64.47	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.6412	0.2149	0.1439
batch02	ERR1713337	k141_476096	k141_476096_2 # 1694 # 2659 # -1 # ID=43962_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.355	CfxA2	3003002	Strict	99.69	100.00	cephamycin	antibiotic inactivation	CfxA beta-lactamase		yes	plasmid_like	0.0028	0.9861	0.0111
batch02	ERR1713337	k141_476253	k141_476253_2 # 974 # 1633 # -1 # ID=44204_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.352	catQ	3002687	Perfect	100.0	100.00	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	azidamfenicol; chloramphenicol; thiamphenicol	yes	virus_like	0.1269	0.4345	0.4386
batch02	ERR1713337	k141_565782	k141_565782_7 # 6386 # 7486 # -1 # ID=45621_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.550	vanT gene in vanG cluster	3002972	Strict	33.33	51.40	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.6874	0.2521	0.0605
batch02	ERR1713337	k141_655329	k141_655329_3 # 1032 # 2159 # -1 # ID=46067_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362	vanT gene in vanG cluster	3002972	Strict	34.78	52.67	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	virus_like	0.1878	0.1499	0.6624
batch02	ERR1713337	k141_477463	k141_477463_1 # 87 # 743 # -1 # ID=46135_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	QnrS2	3002791	Perfect	100.0	100.00	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	yes	plasmid_like	0.1518	0.7020	0.1462
batch02	ERR1713337	k141_30185	k141_30185_11 # 9736 # 12225 # -1 # ID=46346_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.529	vanT gene in vanG cluster	3002972	Strict	35.62	116.43	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9646	0.0249	0.0105
batch02	ERR1713337	k141_655538	k141_655538_1 # 2 # 1288 # -1 # ID=46376_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.590	vanW gene in vanI cluster	3003724	Strict	42.74	115.01	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.5735	0.2257	0.2008
batch02	ERR1713337	k141_477703	k141_477703_5 # 2958 # 4877 # -1 # ID=46487_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.412	tet(32)	3000196	Perfect	100.0	100.00	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	chromosome_like	0.7160	0.2295	0.0544
batch02	ERR1713337	k141_119939	k141_119939_3 # 686 # 1906 # -1 # ID=46932_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.498	EreA	3000361	Strict	98.77	100.00	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin; roxithromycin; clarithromycin	yes	plasmid_like	0.2213	0.7239	0.0548
batch02	ERR1713337	k141_119939	k141_119939_5 # 2534 # 3091 # -1 # ID=46932_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	AAC(6')-Ia	3002545	Strict	99.46	100.00	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	dibekacin; amikacin; sisomicin; netilmicin; tobramycin; 2'-N-ethylnetilmicin; 5-episisomicin	yes	plasmid_like	0.2213	0.7239	0.0548
batch02	ERR1713337	k141_119939	k141_119939_6 # 3175 # 3996 # -1 # ID=46932_6;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.499	OXA-119	3001775	Strict	96.62	102.63	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	yes	plasmid_like	0.2213	0.7239	0.0548
batch02	ERR1713337	k141_31226	k141_31226_4 # 2494 # 2994 # -1 # ID=47780_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.329	nimJ	3007112	Strict	60.76	100.61	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	plasmid_like	0.0014	0.9942	0.0044
batch02	ERR1713337	k141_211149	k141_211149_37 # 33439 # 36639 # -1 # ID=48921_37;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.554	adeF	3000777	Strict	41.33	100.66	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9006	0.0735	0.0259
batch02	ERR1713337	k141_567807	k141_567807_8 # 9021 # 11516 # 1 # ID=48984_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.298	vanT gene in vanG cluster	3002972	Strict	35.99	116.71	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9614	0.0280	0.0105
batch02	ERR1713337	k141_32181	k141_32181_3 # 1302 # 2165 # 1 # ID=49312_3;partial=01;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.528	vanW gene in vanI cluster	3003724	Strict	30.67	77.21	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.5727	0.2862	0.1411
batch02	ERR1713337	k141_479775	k141_479775_2 # 344 # 832 # -1 # ID=49417_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.462	nimJ	3007112	Strict	50.31	98.18	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	plasmid_like	0.4005	0.5401	0.0594
batch02	ERR1713337	k141_33021	k141_33021_1 # 77 # 1210 # -1 # ID=50680_1;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.593	vanW gene in vanI cluster	3003724	Strict	28.73	101.07	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	plasmid_like	0.2694	0.5320	0.1986
batch02	ERR1713337	k141_658573	k141_658573_3 # 1029 # 2948 # 1 # ID=50985_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.405	tet(O)	3000190	Strict	98.75	100.00	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.0307	0.6573	0.3120
batch02	ERR1713337	k141_480821	k141_480821_2 # 986 # 1915 # 1 # ID=51104_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.618	vanT gene in vanG cluster	3002972	Strict	36.13	43.54	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9393	0.0454	0.0153
batch02	ERR1713337	k141_212496	k141_212496_1 # 1 # 1464 # 1 # ID=51133_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	vanW gene in vanI cluster	3003724	Strict	35.29	130.83	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.6710	0.1670	0.1619
batch02	ERR1713337	k141_302932	k141_302932_1 # 116 # 1336 # 1 # ID=51650_1;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.565	tet(40)	3000567	Strict	99.01	100.00	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	yes	plasmid_like	0.0915	0.7304	0.1781
batch02	ERR1713337	k141_481508	k141_481508_6 # 4303 # 5775 # 1 # ID=52169_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.476	vanW gene in vanI cluster	3003724	Strict	27.27	131.37	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.6032	0.2057	0.1911
batch02	ERR1713337	k141_392942	k141_392942_2 # 662 # 1789 # 1 # ID=53000_2;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.529	vanT gene in vanG cluster	3002972	Strict	33.7	52.67	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9160	0.0629	0.0211
batch02	ERR1713337	k141_34929	k141_34929_1 # 3 # 533 # 1 # ID=53554_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	vanW gene in vanI cluster	3003724	Strict	53.16	47.18	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9276	0.0547	0.0177
batch02	ERR1713337	k141_393319	k141_393319_28 # 27230 # 28342 # -1 # ID=53661_28;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.394	vanT gene in vanG cluster	3002972	Strict	38.52	51.97	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9557	0.0317	0.0126
batch02	ERR1713337	k141_393428	k141_393428_2 # 292 # 1638 # 1 # ID=53818_2;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.524	vanW gene in vanI cluster	3003724	Strict	33.33	120.11	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9112	0.0634	0.0254
batch02	ERR1713337	k141_483570	k141_483570_13 # 11710 # 14172 # 1 # ID=55100_13;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.427	vanT gene in vanG cluster	3002972	Strict	34.7	115.17	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9682	0.0223	0.0095
batch02	ERR1713337	k141_484177	k141_484177_1 # 80 # 850 # 1 # ID=55922_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.318	LnuH	3004600	Strict	82.35	98.46	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)		yes	plasmid_like	0.0709	0.8258	0.1033
batch02	ERR1713337	k141_36569	k141_36569_1 # 2 # 649 # -1 # ID=56144_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.349	catQ	3002687	Strict	94.44	98.63	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	azidamfenicol; chloramphenicol; thiamphenicol	yes	plasmid_like	0.3088	0.5813	0.1099
batch02	ERR1713337	k141_36776	k141_36776_2 # 863 # 1276 # -1 # ID=56524_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.471	H-NS	3000676	Perfect	100.0	100.00	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; ciprofloxacin; tetracycline; oxacillin; norfloxacin	yes	chromosome_like	0.6755	0.2438	0.0807
batch02	ERR1713337	k141_662655	k141_662655_4 # 3872 # 5185 # 1 # ID=56979_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507	vanW gene in vanI cluster	3003724	Strict	32.94	117.16	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9424	0.0423	0.0153
batch02	ERR1713337	k141_662691	k141_662691_5 # 3704 # 5005 # 1 # ID=57078_5;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.583	vanW gene in vanI cluster	3003724	Strict	32.3	116.09	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9522	0.0330	0.0148
batch02	ERR1713337	k141_395690	k141_395690_2 # 1318 # 1647 # -1 # ID=57184_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.355	qacG	3007015	Strict	43.4	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.1889	0.6276	0.1835
batch02	ERR1713337	k141_485294	k141_485294_1 # 132 # 794 # 1 # ID=57585_1;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=6bp;gc_cont=0.442	AcrS	3000656	Perfect	100.0	100.00	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	yes	chromosome_like	0.8218	0.1412	0.0370
batch02	ERR1713337	k141_575200	k141_575200_1 # 3 # 452 # 1 # ID=60358_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.373	tet(M)	3000186	Strict	99.33	23.32	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.2337	0.5277	0.2386
batch02	ERR1713337	k141_665018	k141_665018_20 # 20923 # 22500 # -1 # ID=60361_20;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	vanT gene in vanG cluster	3002972	Strict	34.95	73.74	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9747	0.0181	0.0073
batch02	ERR1713337	k141_309117	k141_309117_2 # 1303 # 1488 # -1 # ID=60870_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.296	vanY gene in vanG cluster	3002959	Strict	60.0	21.86	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.1756	0.5744	0.2500
batch02	ERR1713337	k141_129914	k141_129914_1 # 63 # 1109 # 1 # ID=61486_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.460	vanH gene in vanO cluster	3002948	Strict	44.9	99.43	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.5897	0.2252	0.1851
batch02	ERR1713337	k141_40518	k141_40518_2 # 1830 # 2396 # 1 # ID=62167_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.434	nimJ	3007112	Strict	56.25	113.94	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.7082	0.2378	0.0540
batch02	ERR1713337	k141_131081	k141_131081_3 # 912 # 2132 # -1 # ID=63242_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.359	tet(Q)	3000191	Strict	68.16	61.80	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.0374	0.9305	0.0321
batch02	ERR1713337	k141_221129	k141_221129_1 # 1 # 1500 # 1 # ID=63417_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.259	vanW gene in vanI cluster	3003724	Strict	32.08	134.05	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.4575	0.2095	0.3330
batch02	ERR1713337	k141_131566	k141_131566_2 # 163 # 1026 # -1 # ID=64039_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	GES-5	3002334	Perfect	100.0	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	GES beta-lactamase		yes	virus_like	0.1717	0.2145	0.6137
batch02	ERR1713337	k141_41713	k141_41713_1 # 33 # 1994 # -1 # ID=64071_1;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;gc_cont=0.403	tet(O)	3000190	Strict	51.96	102.19	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	chromosome_like	0.6424	0.2296	0.1280
batch02	ERR1713337	k141_667605	k141_667605_1 # 65 # 1348 # -1 # ID=64086_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.650	vanY gene in vanB cluster	3002956	Strict	39.57	159.33	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.6925	0.1965	0.1110
batch02	ERR1713337	k141_490299	k141_490299_2 # 389 # 1096 # 1 # ID=64547_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583	vanW gene in vanI cluster	3003724	Strict	37.3	63.00	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.8920	0.0799	0.0281
batch02	ERR1713337	k141_133566	k141_133566_1 # 785 # 1117 # 1 # ID=66785_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514	qacL	3005098	Strict	92.73	100.00	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump		yes	plasmid_like	0.0727	0.8942	0.0331
batch02	ERR1713337	k141_223670	k141_223670_1 # 22 # 366 # -1 # ID=66992_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.510	qacG	3007015	Strict	38.46	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.4812	0.3748	0.1441
batch02	ERR1713337	k141_579769	k141_579769_2 # 340 # 1455 # -1 # ID=67266_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.593	vanT gene in vanG cluster	3002972	Strict	33.79	52.11	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9511	0.0355	0.0133
batch02	ERR1713337	k141_313524	k141_313524_13 # 10734 # 13868 # 1 # ID=67320_13;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.559	adeF	3000777	Strict	45.88	98.58	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9411	0.0425	0.0164
batch02	ERR1713337	k141_134286	k141_134286_2 # 524 # 1351 # -1 # ID=67860_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	OXA-2	3001397	Perfect	100.0	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; ceftazidime; amoxicillin; meropenem; ampicillin; cefalotin	yes	chromosome_like	0.8032	0.1525	0.0444
batch02	ERR1713337	k141_580274	k141_580274_3 # 1168 # 1497 # 1 # ID=68053_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.330	qacJ	3007014	Strict	49.06	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.5628	0.3916	0.0456
batch02	ERR1713337	k141_580377	k141_580377_2 # 746 # 1378 # 1 # ID=68225_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.496	CRP	3000518	Strict	99.52	100.00	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; oxacillin; norfloxacin	yes	plasmid_like	0.3049	0.5893	0.1059
batch02	ERR1713337	k141_134636	k141_134636_2 # 212 # 958 # -1 # ID=68363_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	vanY gene in vanA cluster	3002955	Strict	30.14	81.85	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.6349	0.2330	0.1321
batch02	ERR1713337	k141_44730	k141_44730_3 # 1781 # 3487 # 1 # ID=68546_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.558	vanW gene in vanI cluster	3003724	Strict	31.87	152.28	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9688	0.0231	0.0080
batch02	ERR1713337	k141_581073	k141_581073_1 # 1 # 1299 # -1 # ID=69560_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.583	vanW gene in vanI cluster	3003724	Strict	31.25	116.09	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.6003	0.2121	0.1876
batch02	ERR1713337	k141_671287	k141_671287_4 # 2980 # 4668 # -1 # ID=69563_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.575	vanW gene in vanI cluster	3003724	Strict	27.68	150.67	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9710	0.0202	0.0088
