seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_15149	2058	No terminal repeats	5	11	0.9842	NA	1	1.6903	NA	NA
k141_24304	3959	No terminal repeats	4	11	0.9841	NA	0	2.9967	NA	NA
k141_146173	10489	No terminal repeats	10	11	0.9841	NA	0	3.8874	NA	NA
k141_2171	3871	No terminal repeats	7	11	0.9840	NA	0	7.9339	NA	NA
k141_51121	2846	DTR	3	11	0.9840	NA	2	1.1874	NA	NA
k141_27369	1044	No terminal repeats	3	11	0.9840	NA	2	3.4208	NA	NA
k141_191970	1208	No terminal repeats	3	11	0.9839	NA	1	1.7170	NA	NA
k141_174721	1760	No terminal repeats	2	11	0.9839	NA	1	1.7114	NA	NA
k141_137745	5017	No terminal repeats	6	11	0.9838	NA	0	2.3226	NA	NA
k141_115175	3147	No terminal repeats	4	11	0.9837	NA	0	2.0421	NA	NA
k141_139198	3610	No terminal repeats	3	11	0.9837	NA	0	3.4366	NA	NA
k141_146343	1852	No terminal repeats	1	11	0.9837	NA	1	1.4894	MOBQ	NA
k141_185542	1870	No terminal repeats	3	11	0.9836	NA	1	1.7114	NA	NA
k141_107693	3529	No terminal repeats	8	11	0.9834	NA	0	4.5658	NA	NA
k141_73611	2951	No terminal repeats	2	11	0.9833	NA	0	1.3185	NA	NA
k141_18985	1284	ITR	2	11	0.9833	NA	2	1.3072	NA	NA
k141_23296	2210	No terminal repeats	3	11	0.9831	NA	1	1.7114	NA	NA
k141_128227	4557	No terminal repeats	5	11	0.9828	NA	0	3.6875	NA	NA
k141_38403	7169	No terminal repeats	6	11	0.9828	NA	0	0.9642	NA	NA
k141_689	2591	No terminal repeats	3	11	0.9828	NA	0	1.7183	NA	NA
k141_62947	4313	No terminal repeats	5	11	0.9827	NA	1	1.5314	NA	NA
k141_122407	4775	No terminal repeats	6	11	0.9827	NA	0	1.7183	NA	NA
k141_187379	1500	No terminal repeats	2	11	0.9827	NA	2	2.1791	T_virB5;virb4	NA
k141_156810	1109	No terminal repeats	2	11	0.9824	NA	1	1.5316	NA	NA
k141_106067	7556	No terminal repeats	7	11	0.9824	NA	0	0.4691	NA	NA
k141_135901	5581	No terminal repeats	7	11	0.9824	NA	1	4.1755	NA	NA
k141_131726	3294	No terminal repeats	4	11	0.9822	NA	1	1.7183	NA	NA
k141_59223	6534	No terminal repeats	7	11	0.9821	NA	0	0.8499	NA	NA
k141_34333	3880	No terminal repeats	3	11	0.9821	NA	0	1.5057	NA	NA
k141_63014	1930	No terminal repeats	3	11	0.9820	NA	1	0.6562	NA	NA
k141_46413	1783	No terminal repeats	3	11	0.9820	NA	1	1.5453	NA	NA
k141_144874	1029	No terminal repeats	4	11	0.9819	NA	1	1.7183	NA	NA
k141_39547	1046	No terminal repeats	1	11	0.9818	NA	1	1.4932	NA	NA
k141_178999	3970	No terminal repeats	5	11	0.9818	NA	0	2.6296	NA	NF000272
k141_19242	2000	No terminal repeats	2	11	0.9814	NA	1	1.7114	NA	NA
k141_111569	1368	No terminal repeats	4	11	0.9814	NA	1	2.3037	NA	NA
k141_181623	1000	No terminal repeats	1	4	0.9813	NA	1	1.7114	NA	NA
k141_29466	4259	No terminal repeats	6	11	0.9813	NA	0	3.1370	NA	NA
k141_138742	3964	No terminal repeats	5	11	0.9813	NA	0	2.7914	NA	NA
k141_188183	1511	No terminal repeats	2	11	0.9813	NA	1	1.5453	NA	NA
k141_33447	2848	No terminal repeats	4	11	0.9812	NA	0	2.3752	NA	NA
k141_180748	1165	No terminal repeats	2	11	0.9812	NA	1	1.7183	NA	NA
k141_14330	2734	No terminal repeats	5	11	0.9812	NA	0	2.0111	NA	NA
k141_138065	3477	No terminal repeats	5	11	0.9811	NA	1	1.0833	NA	NA
k141_81397	1495	No terminal repeats	2	11	0.9810	NA	1	2.8654	T_virB6	NA
k141_103477	1211	No terminal repeats	1	11	0.9810	NA	1	1.7183	MOBF	NA
k141_79741	1248	No terminal repeats	2	11	0.9810	NA	1	0.6275	NA	NA
k141_16211	2186	No terminal repeats	5	11	0.9809	NA	4	5.0143	G_tfc11;G_tfc10;G_tfc9;G_tfc8	NA
k141_109412	5801	No terminal repeats	6	11	0.9809	NA	1	1.6654	MOBP2	NA
k141_140698	3599	No terminal repeats	8	11	0.9808	NA	0	1.0549	NA	NA
k141_14654	1883	No terminal repeats	4	11	0.9808	NA	1	2.7840	G_tfc2	NA
k141_106209	5370	No terminal repeats	7	11	0.9808	NA	0	2.6024	NA	NF000272
k141_131978	3125	No terminal repeats	5	11	0.9808	NA	0	2.7452	FATA_trsL	NA
k141_1695	5684	No terminal repeats	9	11	0.9806	NA	0	1.2113	NA	NA
k141_20137	9332	No terminal repeats	13	11	0.9806	NA	1	2.7158	NA	NA
k141_146236	4230	No terminal repeats	5	11	0.9804	NA	0	1.6307	NA	NA
k141_62925	3281	No terminal repeats	4	11	0.9804	NA	0	1.7183	NA	NA
k141_147898	1286	No terminal repeats	2	11	0.9804	NA	1	2.6796	G_tfc3	NA
k141_110986	4100	No terminal repeats	6	11	0.9803	NA	0	2.7134	NA	NA
k141_3979	13994	No terminal repeats	18	11	0.9803	NA	3	8.0639	T_virB10;T_virB9;T_virB8	NA
k141_1289	10901	No terminal repeats	13	11	0.9803	NA	0	1.5857	NA	NA
k141_181581	1767	No terminal repeats	2	11	0.9802	NA	1	1.7183	MOBP1	NA
k141_2285	1834	No terminal repeats	2	11	0.9794	NA	2	2.2417	virb4;T_virB3	NA
k141_130371	6977	No terminal repeats	5	11	0.9793	NA	0	3.4882	NA	NA
k141_58182	2518	No terminal repeats	5	11	0.9792	NA	1	1.5654	NA	NA
k141_58419	2692	No terminal repeats	2	11	0.9791	NA	0	2.7480	NA	NA
k141_184764	6773	No terminal repeats	6	11	0.9790	NA	0	2.8460	NA	NA
k141_15869	2915	No terminal repeats	3	11	0.9789	NA	0	0.8399	NA	NA
k141_34553	1444	No terminal repeats	2	11	0.9784	NA	1	1.4894	MOBQ	NA
k141_170835	1127	No terminal repeats	3	11	0.9784	NA	1	1.7183	NA	NA
k141_192178	1619	DTR	3	11	0.9782	NA	1	0.9943	NA	NA
k141_108934	1262	No terminal repeats	3	11	0.9781	NA	1	0.7476	NA	NA
k141_176862	2473	No terminal repeats	3	11	0.9780	NA	1	1.5023	NA	NA
k141_185243	3461	No terminal repeats	5	11	0.9780	NA	0	2.4297	NA	NA
k141_107284	2709	No terminal repeats	1	11	0.9779	NA	0	1.6258	NA	NA
k141_175223	3172	No terminal repeats	3	11	0.9777	NA	0	2.8962	NA	NA
k141_185543	3132	No terminal repeats	5	11	0.9777	NA	0	1.7183	NA	NA
k141_173968	1473	No terminal repeats	3	11	0.9776	NA	1	1.4636	F_traE	NA
k141_113593	3396	No terminal repeats	4	11	0.9775	NA	0	0.2730	NA	NA
k141_98190	2565	No terminal repeats	3	11	0.9775	NA	0	3.4366	NA	NA
k141_185516	3626	No terminal repeats	5	11	0.9773	NA	0	0.6707	NA	NA
k141_13712	1613	No terminal repeats	3	11	0.9773	NA	1	2.8654	T_virB6	NA
k141_27885	1414	No terminal repeats	2	11	0.9771	NA	1	1.2722	MOBQ	NA
k141_132164	4585	No terminal repeats	5	11	0.9771	NA	1	0.8278	NA	NA
k141_18030	3925	No terminal repeats	4	11	0.9767	NA	0	2.4911	NA	NA
k141_121551	1140	No terminal repeats	1	11	0.9765	NA	1	0.6562	NA	NA
k141_27768	1420	No terminal repeats	4	11	0.9765	NA	1	1.7183	NA	NA
k141_132920	2919	No terminal repeats	5	11	0.9761	NA	0	1.6109	NA	NA
k141_66257	2867	No terminal repeats	5	11	0.9760	NA	0	2.7914	NA	NA
k141_188959	2931	No terminal repeats	3	11	0.9758	NA	0	2.5012	NA	NA
k141_30441	1061	No terminal repeats	1	11	0.9757	NA	1	1.6808	MOBQ	NA
k141_88341	3099	No terminal repeats	4	11	0.9755	NA	0	0.2730	NA	NA
k141_35131	1538	No terminal repeats	3	11	0.9755	NA	1	1.7183	NA	NA
k141_100264	1386	No terminal repeats	1	11	0.9752	NA	1	0.5876	MOBV	NA
k141_141796	2887	No terminal repeats	3	11	0.9751	NA	0	1.6585	NA	NA
k141_140635	2816	No terminal repeats	2	11	0.9750	NA	0	1.6883	NA	NA
k141_45711	1918	No terminal repeats	3	11	0.9750	NA	1	1.4640	MOBP1	NA
k141_59431	4809	No terminal repeats	5	11	0.9750	NA	1	2.4073	NA	NA
k141_135627	2512	No terminal repeats	3	11	0.9747	NA	0	1.6167	NA	NA
k141_180955	3462	No terminal repeats	7	11	0.9745	NA	0	1.6076	NA	NA
k141_157943	1274	No terminal repeats	2	11	0.9745	NA	1	1.7183	NA	NA
k141_48920	1327	No terminal repeats	3	11	0.9743	NA	1	1.4882	NA	NA
k141_37738	5605	No terminal repeats	5	11	0.9743	NA	0	1.1292	NA	NA
k141_39041	1137	No terminal repeats	1	11	0.9743	NA	1	1.4894	MOBQ	NA
k141_43410	4799	No terminal repeats	5	11	0.9742	NA	0	1.5801	NA	NA
k141_169131	1215	No terminal repeats	3	11	0.9742	NA	1	1.7114	NA	NA
k141_26817	4934	No terminal repeats	9	11	0.9741	NA	0	3.2674	NA	NA
k141_71417	1431	No terminal repeats	1	11	0.9739	NA	1	1.6920	MOBQ	NA
k141_19926	2628	No terminal repeats	3	11	0.9737	NA	0	1.1516	NA	NA
k141_118610	2898	No terminal repeats	4	11	0.9736	NA	0	2.5608	NA	NA
k141_49194	1294	No terminal repeats	3	11	0.9734	NA	1	1.1540	NA	NA
k141_106075	1604	No terminal repeats	4	11	0.9733	NA	1	1.0833	NA	NA
k141_70765	3933	No terminal repeats	7	11	0.9730	NA	5	7.6146	virb4;G_tfc15;G_tfc14;G_tfc14;G_tfc13;G_tfc12;G_tfc11	NA
k141_30136	3001	No terminal repeats	4	11	0.9730	NA	0	2.3829	NA	NA
k141_114008	7091	No terminal repeats	7	11	0.9729	NA	0	3.0553	NA	NA
k141_107811	5202	No terminal repeats	5	11	0.9728	NA	0	1.0549	NA	NA
k141_150018	3145	No terminal repeats	5	11	0.9728	NA	0	1.1639	NA	NA
k141_73343	9162	No terminal repeats	10	11	0.9727	NA	8	7.8645	T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k141_100819	4547	No terminal repeats	8	11	0.9726	NA	0	2.2327	NA	NA
k141_147068	1321	No terminal repeats	1	11	0.9724	NA	1	1.7114	NA	NA
k141_141907	4924	No terminal repeats	6	11	0.9721	NA	0	1.7140	NA	NA
k141_149531	4103	No terminal repeats	5	11	0.9721	NA	0	4.6433	NA	NA
k141_158486	1385	No terminal repeats	2	11	0.9720	NA	1	1.5023	NA	NA
k141_48707	1530	No terminal repeats	2	11	0.9719	NA	1	1.7183	NA	NA
k141_24754	3262	No terminal repeats	5	11	0.9716	NA	0	1.1759	NA	NA
k141_108902	2786	No terminal repeats	4	11	0.9714	NA	0	1.3431	NA	NA
k141_39176	1289	No terminal repeats	1	11	0.9714	NA	1	1.4636	F_traE	NA
k141_153656	2723	No terminal repeats	4	11	0.9714	NA	0	2.3220	NA	NA
k141_168305	3290	No terminal repeats	4	11	0.9712	NA	1	1.4636	F_traE	NA
k141_99243	7430	No terminal repeats	9	11	0.9711	NA	0	2.3533	NA	NA
k141_34349	1374	No terminal repeats	2	11	0.9711	NA	1	1.7183	NA	NA
k141_127992	4729	No terminal repeats	4	11	0.9710	NA	0	1.7013	NA	NA
k141_151701	2758	No terminal repeats	4	11	0.9708	NA	0	1.3559	NA	NA
k141_25692	4643	No terminal repeats	5	11	0.9706	NA	0	2.8406	NA	NA
k141_84645	3908	No terminal repeats	6	11	0.9705	NA	0	1.9684	NA	NA
k141_103660	3328	No terminal repeats	3	11	0.9703	NA	0	1.7183	NA	NA
k141_36262	7356	No terminal repeats	14	11	0.9702	NA	1	1.5025	NA	NA
k141_159961	2519	No terminal repeats	2	11	0.9700	NA	0	1.7183	NA	NA
k141_152123	9762	No terminal repeats	13	11	0.9698	NA	0	2.6068	NA	NA
k141_22917	6050	No terminal repeats	12	11	0.9697	NA	0	4.4618	NA	NA
k141_137793	2552	No terminal repeats	4	11	0.9697	NA	0	1.0841	NA	NA
k141_116823	1107	No terminal repeats	1	11	0.9691	NA	1	1.7114	NA	NA
k141_137360	1495	No terminal repeats	1	11	0.9691	NA	1	1.3505	t4cp2	NA
k141_70844	3563	No terminal repeats	4	11	0.9688	NA	0	1.7183	NA	NA
k141_159797	1216	No terminal repeats	1	11	0.9686	NA	1	0.2854	NA	NA
k141_5870	9549	No terminal repeats	9	11	0.9686	NA	0	1.9494	NA	NA
k141_161229	4630	No terminal repeats	6	11	0.9685	NA	0	1.2570	NA	NA
k141_142923	4868	No terminal repeats	5	11	0.9685	NA	0	1.1686	NA	NA
k141_163086	1096	No terminal repeats	1	11	0.9684	NA	1	1.4894	MOBQ	NA
k141_146655	1484	No terminal repeats	2	11	0.9683	NA	1	0.9502	NA	NA
k141_158285	5558	No terminal repeats	6	11	0.9681	NA	0	4.2422	NA	NA
k141_66094	1375	No terminal repeats	3	11	0.9680	NA	1	1.5453	NA	NA
k141_68809	6088	No terminal repeats	8	11	0.9679	NA	0	2.1323	NA	NA
k141_164719	6240	No terminal repeats	7	11	0.9677	NA	0	0.2250	NA	NA
k141_97112	4417	No terminal repeats	4	11	0.9677	NA	0	1.5607	NA	NA
k141_81924	9830	No terminal repeats	16	11	0.9674	NA	1	4.3487	NA	NA
k141_77941	4624	No terminal repeats	7	11	0.9671	NA	0	1.5098	NA	NA
k141_175364	1529	No terminal repeats	3	11	0.9662	NA	2	2.1659	T_virB8;T_virB6	NA
k141_186762	3303	No terminal repeats	7	11	0.9660	NA	0	1.4238	NA	NA
k141_65619	1786	No terminal repeats	3	11	0.9658	NA	1	0.5482	MOBT	NA
k141_37750	4429	No terminal repeats	7	11	0.9656	NA	1	1.2660	MOBQ	NA
k141_190820	4145	No terminal repeats	4	11	0.9654	NA	0	1.2970	NA	NA
k141_10809	2810	No terminal repeats	3	11	0.9654	NA	0	2.7480	NA	NA
k141_107305	6599	No terminal repeats	12	11	0.9653	NA	1	4.8596	NA	NA
k141_88428	1557	No terminal repeats	2	11	0.9652	NA	2	2.4066	T_virB5;virb4	NA
k141_57390	1111	No terminal repeats	3	11	0.9651	NA	2	2.2801	T_virB3;T_virB2	NA
k141_50962	1592	No terminal repeats	1	11	0.9641	NA	1	1.7114	NA	NA
k141_104031	3488	No terminal repeats	5	11	0.9639	NA	0	1.4385	NA	NA
k141_40436	3101	No terminal repeats	4	11	0.9639	NA	0	3.3540	NA	NA
k141_77957	4857	No terminal repeats	8	11	0.9639	NA	1	1.0833	NA	NA
k141_24794	3721	No terminal repeats	5	11	0.9638	NA	0	1.5536	NA	NA
k141_134568	1348	No terminal repeats	3	11	0.9635	NA	2	2.2801	T_virB3;T_virB2	NA
k141_110223	6469	No terminal repeats	7	11	0.9634	NA	0	2.6419	NA	NA
k141_165431	2510	No terminal repeats	2	11	0.9632	NA	0	1.6258	NA	NA
k141_77645	2897	No terminal repeats	4	11	0.9625	NA	0	1.2780	NA	NA
k141_185639	1240	No terminal repeats	3	11	0.9624	NA	1	1.1421	NA	NA
k141_171096	2894	No terminal repeats	6	11	0.9621	NA	0	2.4562	NA	NA
k141_147168	12959	No terminal repeats	13	11	0.9621	NA	1	3.0620	T_virB9	NA
k141_15280	3038	No terminal repeats	3	11	0.9620	NA	0	1.7183	NA	NA
k141_103864	1170	No terminal repeats	2	11	0.9620	NA	1	1.4990	MOBC	NA
k141_65455	5986	No terminal repeats	7	11	0.9619	NA	0	1.7183	NA	NA
k141_8708	5084	No terminal repeats	8	11	0.9616	NA	0	0.4902	NA	NA
k141_189228	3001	No terminal repeats	4	11	0.9610	NA	0	1.7183	NA	NA
k141_187263	1269	No terminal repeats	1	11	0.9610	NA	1	1.4894	MOBQ	NA
k141_47183	1655	No terminal repeats	3	11	0.9606	NA	1	2.7018	virb4;G_tfc17	NA
k141_66618	1437	No terminal repeats	3	11	0.9606	NA	1	1.5514	F_traV	NA
k141_12814	2673	No terminal repeats	2	11	0.9602	NA	0	1.2113	NA	NA
k141_173697	2773	No terminal repeats	6	11	0.9602	NA	0	1.1292	NA	NA
k141_157056	4666	No terminal repeats	8	11	0.9600	NA	0	0.4112	NA	NA
k141_127272	2598	No terminal repeats	3	11	0.9595	NA	1	1.4894	MOBQ	NA
k141_46090	1456	No terminal repeats	2	11	0.9594	NA	1	3.0940	MOBP1	NA
k141_17648	3837	No terminal repeats	5	11	0.9592	NA	0	4.4533	NA	NA
k141_59954	1041	No terminal repeats	1	11	0.9591	NA	1	1.3505	t4cp2	NA
k141_74603	6677	No terminal repeats	7	11	0.9590	NA	3	3.1901	T_virB8;T_virB9	NA
k141_37535	4689	No terminal repeats	9	11	0.9589	NA	0	0.9963	NA	NA
k141_2151	1358	No terminal repeats	3	11	0.9588	NA	2	3.0940	MOBP1	NA
k141_51244	3931	No terminal repeats	9	11	0.9587	NA	0	1.4245	NA	NA
k141_45090	1551	No terminal repeats	2	11	0.9586	NA	1	2.1838	NA	NA
k141_151304	2634	No terminal repeats	3	11	0.9585	NA	1	1.8355	F_traE	NA
k141_76794	1290	No terminal repeats	2	11	0.9583	NA	1	1.4636	F_traE	NA
k141_157491	3915	No terminal repeats	7	11	0.9582	NA	0	0.4409	NA	NA
k141_173356	9154	No terminal repeats	10	11	0.9582	NA	0	1.7183	NA	NA
k141_98248	3411	No terminal repeats	6	11	0.9581	NA	0	1.4814	NA	NA
k141_36814	3714	No terminal repeats	3	11	0.9578	NA	0	1.3656	NA	NA
k141_79480	1518	No terminal repeats	4	11	0.9578	NA	1	1.4636	F_traE	NA
k141_175072	1249	No terminal repeats	1	11	0.9576	NA	1	1.3505	t4cp2	NA
k141_114183	6290	No terminal repeats	7	11	0.9573	NA	0	1.7212	NA	NA
k141_106975	4269	No terminal repeats	7	11	0.9572	NA	0	2.9191	NA	NA
k141_190328	8930	No terminal repeats	8	11	0.9571	NA	0	1.5198	NA	NA
k141_93385	4723	No terminal repeats	4	11	0.9570	NA	0	1.7183	NA	NA
k141_151096	6978	No terminal repeats	8	11	0.9567	NA	0	0.8723	NA	NA
k141_161180	4308	No terminal repeats	6	11	0.9561	NA	4	5.4178	F_traV;F_traB;F_traK;F_traE	NA
k141_31722	3140	No terminal repeats	4	11	0.9560	NA	0	0.9280	NA	NA
k141_8136	4538	No terminal repeats	6	11	0.9556	NA	0	3.1281	NA	NA
k141_11061	1510	No terminal repeats	3	11	0.9556	NA	1	0.9293	NA	NA
k141_170510	2854	No terminal repeats	3	11	0.9555	NA	0	0.9349	NA	NA
k141_156072	7097	No terminal repeats	9	11	0.9555	NA	5	6.9897	T_virB3;virb4;T_virB5;T_virB6	NA
k141_68209	2649	No terminal repeats	4	11	0.9553	NA	1	1.1179	T_virB6	NA
k141_105061	1966	No terminal repeats	3	11	0.9549	NA	1	1.1179	T_virB6	NA
k141_157476	5248	No terminal repeats	6	11	0.9545	NA	0	1.7183	NA	NA
k141_183205	4066	No terminal repeats	5	11	0.9539	NA	0	1.3559	NA	NA
k141_55280	10167	No terminal repeats	10	11	0.9538	NA	4	4.6692	F_traE;MOBH;t4cp1;G_tfc7	NA
k141_57150	2849	No terminal repeats	4	11	0.9535	NA	0	1.1107	NA	NA
k141_191777	9518	No terminal repeats	9	11	0.9535	NA	0	2.2982	NA	NA
k141_2530	3179	No terminal repeats	3	11	0.9534	NA	0	1.7140	NA	NA
k141_142945	3454	No terminal repeats	3	11	0.9533	NA	0	1.7129	NA	NA
k141_174076	4796	No terminal repeats	5	11	0.9533	NA	0	3.7978	NA	NA
k141_112540	3721	No terminal repeats	4	11	0.9531	NA	0	1.5689	NA	NA
k141_106663	5142	No terminal repeats	5	11	0.9529	NA	0	1.9015	NA	NA
k141_23000	6850	No terminal repeats	7	11	0.9528	NA	0	1.8812	NA	NA
k141_123833	2688	No terminal repeats	4	11	0.9519	NA	0	1.4464	NA	NA
k141_97799	4366	No terminal repeats	4	11	0.9518	NA	0	2.7535	NA	NA
k141_114807	5858	No terminal repeats	7	11	0.9518	NA	0	4.6994	NA	NA
k141_121434	4315	No terminal repeats	4	11	0.9513	NA	0	1.6131	NA	NA
k141_24701	10811	No terminal repeats	4	11	0.9504	NA	0	1.2113	NA	NA
k141_177928	1855	No terminal repeats	4	11	0.9502	NA	2	1.9556	T_virB1;G_tfc5	NA
k141_46451	1163	No terminal repeats	2	11	0.9499	NA	1	1.9808	T_virB10	NA
k141_73693	2931	No terminal repeats	4	11	0.9499	NA	0	1.0790	NA	NA
k141_148739	3010	No terminal repeats	7	11	0.9498	NA	0	5.6308	NA	NA
k141_94773	4887	No terminal repeats	5	11	0.9496	NA	0	1.6199	NA	NA
k141_111862	1981	No terminal repeats	5	11	0.9491	NA	1	1.4882	NA	NA
k141_57846	5717	No terminal repeats	5	11	0.9491	NA	0	2.8156	NA	NA
k141_117895	3119	No terminal repeats	5	11	0.9486	NA	1	1.0786	NA	NA
k141_75952	2217	No terminal repeats	3	11	0.9484	NA	2	3.0940	MOBP1	NA
k141_180085	1948	No terminal repeats	2	11	0.9482	NA	1	1.4636	F_traE	NA
k141_73374	2530	No terminal repeats	3	11	0.9480	NA	0	0.6240	NA	NA
k141_98324	3067	No terminal repeats	2	11	0.9479	NA	0	1.5118	NA	NA
k141_124705	3848	No terminal repeats	3	11	0.9477	NA	0	1.2402	NA	NA
k141_185845	2559	No terminal repeats	2	11	0.9476	NA	0	1.5049	NA	NA
k141_49408	1160	No terminal repeats	2	11	0.9474	NA	1	0.8688	NA	NA
k141_18586	8393	No terminal repeats	11	11	0.9471	NA	2	4.4406	MOBP1	NA
k141_52639	3807	No terminal repeats	4	11	0.9465	NA	0	1.1103	NA	NA
k141_154794	1041	No terminal repeats	2	11	0.9465	NA	2	2.0420	T_virB1;G_tfc3	NA
k141_138945	4111	No terminal repeats	5	11	0.9464	NA	0	1.6650	NA	NA
k141_40988	9606	No terminal repeats	9	11	0.9463	NA	0	3.1172	NA	NA
k141_22359	2821	No terminal repeats	4	11	0.9459	NA	0	1.4484	NA	NA
k141_191645	1440	No terminal repeats	2	11	0.9457	NA	1	1.4894	MOBQ	NA
k141_92348	2944	No terminal repeats	3	11	0.9455	NA	0	1.7183	NA	NA
k141_19741	9847	No terminal repeats	9	11	0.9455	NA	1	0.9230	NA	NA
k141_140581	2039	No terminal repeats	4	11	0.9451	NA	1	1.4569	FA_orf13	NA
k141_153446	1857	No terminal repeats	3	11	0.9442	NA	1	1.7183	NA	NA
k141_63296	3074	No terminal repeats	6	11	0.9438	NA	0	1.7183	NA	NA
k141_122848	1416	No terminal repeats	2	11	0.9438	NA	2	2.1659	T_virB8;T_virB6	NA
k141_55496	1736	No terminal repeats	3	11	0.9437	NA	1	1.0082	T_virB10	NA
k141_145659	1327	No terminal repeats	2	11	0.9436	NA	1	1.4894	MOBQ	NA
k141_42740	4457	No terminal repeats	5	11	0.9431	NA	0	1.4263	NA	NA
k141_30882	20712	No terminal repeats	29	11	0.9428	NA	0	2.0261	NA	NA
k141_21999	1242	No terminal repeats	1	11	0.9426	NA	1	0.6562	NA	NA
k141_47875	1339	No terminal repeats	1	11	0.9425	NA	1	1.3505	t4cp2	NA
k141_92422	8143	No terminal repeats	11	11	0.9424	NA	0	3.2667	NA	NA
k141_111395	4942	No terminal repeats	6	11	0.9420	NA	0	1.5843	NA	NA
k141_141765	4658	No terminal repeats	6	11	0.9415	NA	0	1.2633	NA	NA
k141_98576	3185	No terminal repeats	3	11	0.9412	NA	0	1.5002	NA	NA
k141_128650	7352	No terminal repeats	7	11	0.9406	NA	0	4.2428	NA	NA
k141_11240	14280	No terminal repeats	12	11	0.9405	NA	0	4.3548	NA	NA
k141_156288	2892	No terminal repeats	5	11	0.9403	NA	0	1.2486	NA	NA
k141_57671	8005	No terminal repeats	8	11	0.9402	NA	0	1.7236	NA	NA
k141_76231	1278	No terminal repeats	3	11	0.9401	NA	1	1.1477	T_virB2	NA
k141_113065	1086	No terminal repeats	2	11	0.9400	NA	1	1.7183	NA	NA
k141_5846	12211	No terminal repeats	10	11	0.9399	NA	0	1.3706	NA	NA
k141_153731	5700	No terminal repeats	7	11	0.9397	NA	0	2.6796	NA	NA
k141_113953	3216	No terminal repeats	5	11	0.9394	NA	0	0.1708	NA	NA
k141_99637	7343	No terminal repeats	8	11	0.9390	NA	0	0.7804	NA	NA
k141_124203	1225	No terminal repeats	1	11	0.9386	NA	1	0.2854	NA	NA
k141_70019	4029	No terminal repeats	6	11	0.9380	NA	2	2.4284	F_traF;F_traH	NA
k141_161938	3218	No terminal repeats	4	11	0.9376	NA	0	2.5181	NA	NA
k141_170251	1131	No terminal repeats	2	11	0.9370	NA	1	1.7183	NA	NA
k141_178363	4074	No terminal repeats	3	11	0.9365	NA	0	1.6167	NA	NA
k141_160549	1237	No terminal repeats	2	11	0.9355	NA	1	1.2063	F_traU	NA
k141_145288	8644	No terminal repeats	6	11	0.9350	NA	0	2.4225	NA	NA
k141_85878	2833	No terminal repeats	4	11	0.9347	NA	2	2.2372	G_tfc7;t4cp1	NA
k141_112714	17400	No terminal repeats	21	11	0.9344	NA	0	3.5101	NA	NA
k141_161631	6308	No terminal repeats	7	11	0.9337	NA	1	0.4667	NA	NA
k141_27903	3342	No terminal repeats	6	11	0.9336	NA	0	1.9125	NA	NA
k141_157225	1758	No terminal repeats	2	11	0.9331	NA	1	0.5876	MOBV	NA
k141_171696	1609	No terminal repeats	3	11	0.9330	NA	1	1.4636	F_traE	NA
k141_82213	3078	No terminal repeats	2	11	0.9328	NA	0	1.3656	NA	NA
k141_75307	5116	No terminal repeats	5	11	0.9327	NA	0	1.9015	NA	NA
k141_6461	2782	No terminal repeats	5	11	0.9326	NA	0	0.6773	NA	NA
k141_74464	5207	No terminal repeats	6	11	0.9325	NA	0	0.6179	NA	NA
k141_122126	3924	No terminal repeats	4	11	0.9323	NA	0	1.1292	NA	NA
k141_99249	3721	No terminal repeats	5	11	0.9316	NA	1	2.7122	F_traE	NA
k141_26491	5005	No terminal repeats	5	11	0.9313	NA	0	1.6665	NA	NA
k141_64318	3060	No terminal repeats	4	11	0.9310	NA	0	0.7379	NA	NA
k141_10051	1034	No terminal repeats	1	11	0.9308	NA	1	1.6654	MOBP2	NA
k141_166356	5292	No terminal repeats	4	11	0.9301	NA	0	1.1759	NA	NA
k141_164396	5786	No terminal repeats	6	11	0.9299	NA	0	0.7879	NA	NA
k141_146785	3094	No terminal repeats	5	11	0.9291	NA	0	1.4522	NA	NA
k141_89195	1482	No terminal repeats	2	11	0.9284	NA	1	1.7114	NA	NA
k141_152772	3953	No terminal repeats	4	11	0.9280	NA	0	1.7451	NA	NA
k141_2518	3184	No terminal repeats	3	11	0.9277	NA	0	1.7105	NA	NA
k141_3524	7306	No terminal repeats	8	11	0.9277	NA	0	1.9182	NA	NA
k141_58417	5598	No terminal repeats	6	11	0.9275	NA	0	0.9664	NA	NA
k141_9186	2878	No terminal repeats	1	11	0.9271	NA	0	1.5237	NA	NA
k141_12628	3065	No terminal repeats	5	11	0.9269	NA	0	1.0672	NA	NA
k141_47787	5330	No terminal repeats	3	11	0.9263	NA	0	0.8170	NA	NA
k141_165561	1364	No terminal repeats	3	11	0.9259	NA	2	2.6477	T_virB6;T_virB5	NA
k141_116492	2919	No terminal repeats	2	11	0.9258	NA	0	1.0134	NA	NA
k141_131416	2513	No terminal repeats	2	11	0.9254	NA	0	1.2603	NA	NA
k141_146255	6590	No terminal repeats	4	11	0.9248	NA	0	0.8851	NA	NA
k141_77889	4598	No terminal repeats	7	11	0.9247	NA	0	1.9907	NA	NF012178
