seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_589732	1799	No terminal repeats	NA	2	11	0.9666	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_228716	1635	No terminal repeats	NA	3	15	0.9665	NA	1	2.9660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_425336	1203	No terminal repeats	NA	1	15	0.9665	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32502	1832	No terminal repeats	NA	4	11	0.9665	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_119514	1113	No terminal repeats	NA	2	11	0.9665	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6676	1855	No terminal repeats	NA	2	11	0.9665	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_135560	1351	No terminal repeats	NA	2	11	0.9665	NA	2	2.8330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_806446	1573	No terminal repeats	NA	2	11	0.9665	NA	1	3.4279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_732369	1370	No terminal repeats	NA	1	11	0.9665	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1039124	1654	No terminal repeats	NA	1	15	0.9665	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_511746	1142	No terminal repeats	NA	2	11	0.9665	NA	1	2.9869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9020	2763	No terminal repeats	NA	4	11	0.9665	NA	0	3.4245	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_830894	3794	No terminal repeats	NA	9	11	0.9665	NA	0	3.1288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_567617	2945	No terminal repeats	NA	4	11	0.9665	NA	0	3.3045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_934189	9774	No terminal repeats	NA	14	11	0.9665	NA	3	7.3503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_212800	3159	No terminal repeats	NA	4	11	0.9665	NA	2	6.5791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_268131	3127	No terminal repeats	NA	4	11	0.9665	NA	0	2.6851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_658389	4035	No terminal repeats	NA	7	11	0.9665	NA	0	3.0147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_432117	1529	No terminal repeats	NA	1	15	0.9665	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_823850	2654	No terminal repeats	NA	1	11	0.9664	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chaseviridae
k141_500332	3754	No terminal repeats	NA	8	11	0.9664	NA	0	4.5683	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_716224	1004	No terminal repeats	NA	1	11	0.9664	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_839367	2759	No terminal repeats	NA	5	11	0.9664	NA	0	2.7155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_418240	4642	No terminal repeats	NA	4	11	0.9664	NA	1	5.2074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_931678	1664	No terminal repeats	NA	4	11	0.9664	NA	1	2.6604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_347651	8194	No terminal repeats	NA	11	11	0.9664	NA	0	2.9354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_982177	1119	No terminal repeats	NA	1	11	0.9664	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_265451	4502	No terminal repeats	NA	1	11	0.9664	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_706069	4093	No terminal repeats	NA	10	11	0.9664	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722429	2829	No terminal repeats	NA	2	11	0.9664	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_921090	1187	No terminal repeats	NA	2	11	0.9664	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_627500	1813	No terminal repeats	NA	1	11	0.9664	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_824268	8612	No terminal repeats	NA	7	11	0.9664	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_367312	2641	No terminal repeats	NA	4	11	0.9664	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_424006	2827	No terminal repeats	NA	1	15	0.9664	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_358599	1458	No terminal repeats	NA	2	11	0.9664	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_331868	1252	No terminal repeats	NA	2	11	0.9663	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_88147	1861	No terminal repeats	NA	2	11	0.9663	NA	1	3.3226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_240368	2658	No terminal repeats	NA	1	4	0.9663	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_791326	3216	No terminal repeats	NA	11	11	0.9663	NA	0	2.7305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1033991	2616	No terminal repeats	NA	3	11	0.9663	NA	2	2.7058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_711792	1408	No terminal repeats	NA	1	15	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_212671	12093	No terminal repeats	NA	15	11	0.9663	NA	0	7.0869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_891609	5766	No terminal repeats	NA	5	11	0.9663	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_875796	1416	No terminal repeats	NA	2	11	0.9663	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_144147	3495	No terminal repeats	NA	6	11	0.9663	NA	2	6.5927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_322557	2090	No terminal repeats	NA	3	11	0.9663	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_214655	1247	No terminal repeats	NA	3	15	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_540098	2323	No terminal repeats	NA	4	11	0.9663	NA	1	3.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_949317	1342	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_516092	3177	No terminal repeats	NA	9	11	0.9663	NA	0	2.3543	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_910203	1438	No terminal repeats	NA	3	11	0.9663	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_806402	4212	No terminal repeats	NA	9	11	0.9663	NA	0	2.5428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_188405	1266	No terminal repeats	NA	3	11	0.9663	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_865184	1277	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_987444	2837	No terminal repeats	NA	6	11	0.9662	NA	0	3.1928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_258262	2951	No terminal repeats	NA	1	11	0.9662	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_926334	6552	No terminal repeats	NA	1	11	0.9662	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_591526	1733	No terminal repeats	NA	4	11	0.9662	NA	2	4.4749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_448172	2507	No terminal repeats	NA	3	11	0.9662	NA	1	2.6224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5610	5054	No terminal repeats	NA	10	11	0.9662	NA	0	3.2409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_653690	1942	No terminal repeats	NA	3	11	0.9662	NA	1	2.8783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_904655	1176	No terminal repeats	NA	1	11	0.9662	NA	1	1.6225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_387899	1398	No terminal repeats	NA	2	11	0.9662	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_476661	3792	No terminal repeats	NA	6	11	0.9662	NA	4	8.5031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_707546	9873	No terminal repeats	NA	10	11	0.9662	NA	3	7.0817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_294859	3331	No terminal repeats	NA	3	11	0.9662	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_615096	1116	No terminal repeats	NA	3	11	0.9661	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_416780	1155	No terminal repeats	NA	2	11	0.9661	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172871	1555	No terminal repeats	NA	2	11	0.9661	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_141109	3597	No terminal repeats	NA	7	11	0.9661	NA	0	3.3222	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_427278	1794	No terminal repeats	NA	2	11	0.9661	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_217194	2528	No terminal repeats	NA	4	11	0.9660	NA	1	4.8887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60744	7377	No terminal repeats	NA	11	11	0.9660	NA	1	6.4496	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_191149	1828	No terminal repeats	NA	3	11	0.9660	NA	1	4.1955	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_140424	2425	No terminal repeats	NA	6	11	0.9660	NA	1	4.7745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_719918	1289	No terminal repeats	NA	1	15	0.9660	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_236512	1021	No terminal repeats	NA	1	11	0.9660	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1009533	2723	No terminal repeats	NA	3	11	0.9660	NA	2	4.7339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_718985	3525	No terminal repeats	NA	5	11	0.9660	NA	0	3.1095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_293079	4228	No terminal repeats	NA	7	11	0.9660	NA	1	3.3351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_961666	2956	No terminal repeats	NA	6	11	0.9660	NA	0	8.2965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_799731	3066	No terminal repeats	NA	6	11	0.9660	NA	0	2.8725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_496139	1034	No terminal repeats	NA	3	11	0.9660	NA	1	3.0748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_114751	1155	No terminal repeats	NA	2	11	0.9660	NA	1	1.5111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36178	1318	No terminal repeats	NA	4	11	0.9660	NA	1	4.6741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_825974	2143	No terminal repeats	NA	3	11	0.9660	NA	1	3.1411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_566315	2599	No terminal repeats	NA	4	11	0.9660	NA	1	2.8702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_820895	2848	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_68956	2465	No terminal repeats	NA	2	11	0.9659	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_662070	1823	No terminal repeats	NA	1	11	0.9659	NA	1	1.4943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_369149	2035	No terminal repeats	NA	4	11	0.9659	NA	1	4.7085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_225228	2322	No terminal repeats	NA	5	15	0.9659	NA	2	6.6599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_741811	1107	No terminal repeats	NA	4	11	0.9659	NA	1	6.4721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_961591	1388	No terminal repeats	NA	2	11	0.9659	NA	1	3.2759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_301809	1818	No terminal repeats	NA	2	11	0.9659	NA	2	2.6798	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Drexlerviridae
k141_557740	8489	No terminal repeats	NA	17	11	0.9659	NA	0	5.1476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_737290	2361	No terminal repeats	NA	3	11	0.9658	NA	1	2.9151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_16093	2966	No terminal repeats	NA	5	11	0.9658	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_945344	4603	No terminal repeats	NA	7	11	0.9658	NA	3	8.7383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_768800	1160	No terminal repeats	NA	1	11	0.9658	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253756	1075	No terminal repeats	NA	4	11	0.9658	NA	1	4.5312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_344847	1725	No terminal repeats	NA	3	11	0.9658	NA	1	5.1539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_651631	2783	No terminal repeats	NA	3	15	0.9658	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_553881	4098	No terminal repeats	NA	6	11	0.9658	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_742460	1112	No terminal repeats	NA	2	11	0.9657	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_363838	1342	No terminal repeats	NA	1	11	0.9657	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_182113	2403	No terminal repeats	NA	4	11	0.9657	NA	2	5.6243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_686333	1545	No terminal repeats	NA	3	11	0.9657	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8028	5810	No terminal repeats	NA	5	11	0.9657	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_372231	1933	No terminal repeats	NA	3	11	0.9657	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_588293	1120	No terminal repeats	NA	2	11	0.9657	NA	2	2.9643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_564717	1931	No terminal repeats	NA	4	11	0.9657	NA	1	3.4232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_819706	1129	No terminal repeats	NA	3	11	0.9657	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_664050	1252	No terminal repeats	NA	2	4	0.9657	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_197215	1690	No terminal repeats	NA	3	11	0.9656	NA	2	4.4885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_833312	1103	No terminal repeats	NA	3	11	0.9656	NA	1	2.6863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_764421	3158	No terminal repeats	NA	10	11	0.9656	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_772207	2207	No terminal repeats	NA	2	11	0.9656	NA	1	1.5191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61273	2733	No terminal repeats	NA	1	11	0.9656	NA	0	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_302104	10179	No terminal repeats	NA	1	15	0.9656	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_277230	2606	No terminal repeats	NA	1	11	0.9656	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_574044	2760	No terminal repeats	NA	1	11	0.9656	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_595448	1274	No terminal repeats	NA	2	11	0.9656	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_358440	2644	No terminal repeats	NA	4	11	0.9656	NA	0	3.3807	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_127045	1973	No terminal repeats	NA	2	11	0.9655	NA	2	3.0318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_518234	1938	No terminal repeats	NA	3	11	0.9655	NA	1	4.0974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_534175	2106	No terminal repeats	NA	3	11	0.9655	NA	2	2.8367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_624246	4153	No terminal repeats	NA	7	11	0.9655	NA	0	4.0877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_349497	3264	No terminal repeats	NA	3	11	0.9655	NA	1	3.4361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_924644	2037	No terminal repeats	NA	2	11	0.9655	NA	1	2.9310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44588	4584	No terminal repeats	NA	11	11	0.9655	NA	2	10.7460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_227476	3707	No terminal repeats	NA	3	11	0.9655	NA	0	2.7055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_168641	1322	No terminal repeats	NA	3	11	0.9655	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60	2631	No terminal repeats	NA	2	11	0.9655	NA	0	2.3934	Viruses;;;;;;
k141_1029022	1297	No terminal repeats	NA	2	11	0.9654	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108899	1108	No terminal repeats	NA	1	11	0.9654	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_596936	1844	No terminal repeats	NA	1	11	0.9654	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_936377	2373	No terminal repeats	NA	2	11	0.9654	NA	1	3.3024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_667948	2532	No terminal repeats	NA	6	11	0.9654	NA	3	6.4648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160561	3295	No terminal repeats	NA	1	11	0.9654	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_597286	1675	No terminal repeats	NA	3	11	0.9654	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_104477	4887	No terminal repeats	NA	3	11	0.9654	NA	1	3.2435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_960261	3079	No terminal repeats	NA	4	11	0.9654	NA	0	2.6229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_717480	3293	No terminal repeats	NA	1	15	0.9654	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_132754	4773	No terminal repeats	NA	5	11	0.9654	NA	0	4.8154	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_869525	1951	No terminal repeats	NA	4	11	0.9654	NA	1	6.0418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64956	2183	No terminal repeats	NA	5	11	0.9654	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_930116	2943	No terminal repeats	NA	2	11	0.9653	NA	0	2.4422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_285322	3518	No terminal repeats	NA	1	11	0.9653	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_917068	2787	No terminal repeats	NA	2	11	0.9653	NA	1	3.3501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_501343	2191	No terminal repeats	NA	3	11	0.9653	NA	1	3.8125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_330113	3435	No terminal repeats	NA	2	11	0.9653	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_764955	1618	No terminal repeats	NA	4	11	0.9653	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_831377	3215	No terminal repeats	NA	7	11	0.9653	NA	0	5.1353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_847156	5639	No terminal repeats	NA	7	11	0.9653	NA	1	10.8189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111231	3599	No terminal repeats	NA	5	11	0.9652	NA	0	3.8608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_598471	3053	No terminal repeats	NA	5	11	0.9652	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_555923	2389	No terminal repeats	NA	5	11	0.9652	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_587631	2530	No terminal repeats	NA	7	11	0.9652	NA	0	3.1677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_519016	1569	No terminal repeats	NA	3	11	0.9652	NA	2	4.7140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_429825	3710	No terminal repeats	NA	5	11	0.9652	NA	0	2.6742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_732209	3487	No terminal repeats	NA	5	11	0.9652	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_385361	5933	No terminal repeats	NA	8	11	0.9652	NA	0	2.8292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Fredfastierviridae
k141_534917	5899	No terminal repeats	NA	1	11	0.9652	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_501934	1249	No terminal repeats	NA	1	11	0.9652	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_534707	1575	No terminal repeats	NA	1	11	0.9652	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22235	1503	No terminal repeats	NA	2	11	0.9651	NA	1	2.6668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_555869	2730	No terminal repeats	NA	3	11	0.9651	NA	1	2.8920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_988383	1548	No terminal repeats	NA	2	11	0.9651	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9481	3183	No terminal repeats	NA	3	11	0.9651	NA	1	2.9003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_152581	2517	No terminal repeats	NA	2	11	0.9651	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
