seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_211481	3114	No terminal repeats	3	11	0.9907	NA	1	1.4206	MOBT	NA
k141_154332	2107	No terminal repeats	3	11	0.9906	NA	1	3.3446	NA	NA
k141_15468	2360	No terminal repeats	4	11	0.9906	NA	3	5.1024	NA	NA
k141_405593	3502	No terminal repeats	7	11	0.9906	NA	0	1.3386	NA	NA
k141_66281	1144	No terminal repeats	3	11	0.9906	NA	2	2.9571	MOBP1	NA
k141_251900	2329	No terminal repeats	4	11	0.9906	NA	1	1.7183	NA	NA
k141_189204	2818	No terminal repeats	4	11	0.9906	NA	0	1.7183	NA	NA
k141_35157	1590	No terminal repeats	3	11	0.9906	NA	1	1.6805	NA	NA
k141_173914	5075	No terminal repeats	3	11	0.9905	NA	2	4.4406	MOBP1	NA
k141_199090	6824	No terminal repeats	8	11	0.9905	NA	1	3.1830	NA	NA
k141_466044	3404	No terminal repeats	6	11	0.9905	NA	2	3.6838	MOBP1	NA
k141_142775	4960	No terminal repeats	5	11	0.9905	NA	1	2.5760	NA	NA
k141_446783	3371	No terminal repeats	2	11	0.9905	NA	2	2.5091	F_traH;F_traG	NA
k141_388547	1176	No terminal repeats	2	11	0.9905	NA	1	1.7183	NA	NA
k141_413688	2947	No terminal repeats	4	11	0.9904	NA	0	2.7791	NA	NA
k141_312544	1068	No terminal repeats	1	11	0.9904	NA	1	1.3356	NA	NA
k141_268487	1002	No terminal repeats	3	11	0.9904	NA	2	3.1506	NA	NA
k141_72315	1397	No terminal repeats	3	11	0.9904	NA	1	3.2149	NA	NA
k141_77165	3109	No terminal repeats	3	11	0.9904	NA	2	3.2789	MOBP1	NA
k141_308580	1739	No terminal repeats	1	11	0.9904	NA	1	1.6823	MOBQ	NA
k141_398993	5261	No terminal repeats	10	11	0.9903	NA	0	2.7973	NA	NA
k141_257949	1286	No terminal repeats	2	11	0.9903	NA	2	3.0204	F_traE;F_traK	NA
k141_194627	1356	No terminal repeats	3	11	0.9903	NA	1	2.3952	NA	NA
k141_463777	1540	No terminal repeats	2	11	0.9902	NA	1	1.7114	NA	NA
k141_466413	6405	No terminal repeats	5	11	0.9902	NA	0	1.7183	NA	NA
k141_233023	1089	No terminal repeats	1	11	0.9902	NA	1	0.9502	NA	NA
k141_503943	1201	No terminal repeats	3	11	0.9902	NA	2	1.9913	NA	NA
k141_240117	1129	No terminal repeats	2	11	0.9901	NA	1	1.4206	MOBT	NA
k141_375549	4051	No terminal repeats	9	11	0.9901	NA	1	1.7183	NA	NA
k141_282690	2675	No terminal repeats	5	11	0.9901	NA	0	3.1964	NA	NA
k141_494783	11476	No terminal repeats	17	11	0.9901	NA	0	7.0656	NA	NA
k141_477178	14124	No terminal repeats	14	11	0.9901	NA	0	1.2164	NA	NA
k141_482331	2015	No terminal repeats	2	11	0.9900	NA	1	1.3356	NA	NA
k141_390647	1539	No terminal repeats	3	11	0.9899	NA	1	1.6581	NA	NA
k141_224107	1263	No terminal repeats	1	11	0.9899	NA	1	0.9372	NA	NA
k141_427657	7227	No terminal repeats	13	11	0.9899	NA	0	0.8013	NA	NA
k141_337973	2920	No terminal repeats	2	11	0.9899	NA	1	0.9293	NA	NA
k141_381151	1308	No terminal repeats	1	11	0.9899	NA	1	0.9502	NA	NA
k141_312639	1470	No terminal repeats	2	11	0.9899	NA	2	2.1858	MOBV	NA
k141_134229	1850	No terminal repeats	2	11	0.9897	NA	1	3.2077	MOBQ	NA
k141_100831	2921	No terminal repeats	6	11	0.9897	NA	0	2.4731	NA	NA
k141_150185	4507	No terminal repeats	5	11	0.9896	NA	0	1.3058	NA	NA
k141_511004	2936	No terminal repeats	4	11	0.9896	NA	0	1.0827	NA	NA
k141_140137	12677	No terminal repeats	16	11	0.9896	NA	0	4.1717	NA	NA
k141_514681	2637	No terminal repeats	3	11	0.9896	NA	0	1.7183	NA	NA
k141_487381	1109	No terminal repeats	2	11	0.9895	NA	1	1.6588	NA	NA
k141_234982	1853	No terminal repeats	4	11	0.9895	NA	1	3.3446	NA	NA
k141_334099	3353	No terminal repeats	7	11	0.9895	NA	1	2.0489	NA	NA
k141_163482	3905	No terminal repeats	6	11	0.9895	NA	5	6.9308	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1	NA
k141_274278	3418	No terminal repeats	7	11	0.9895	NA	1	4.3203	NA	NA
k141_487374	1111	No terminal repeats	2	11	0.9895	NA	1	1.6588	NA	NA
k141_205716	3297	No terminal repeats	3	11	0.9895	NA	0	2.4927	NA	NA
k141_318846	2994	No terminal repeats	4	11	0.9895	NA	0	3.4366	NA	NA
k141_61695	1786	No terminal repeats	3	11	0.9894	NA	1	1.7183	NA	NA
k141_77795	11435	No terminal repeats	13	11	0.9894	NA	1	0.3662	MOBT	NA
k141_34888	1765	No terminal repeats	1	11	0.9894	NA	1	0.9020	NA	NA
k141_66823	6964	No terminal repeats	10	11	0.9894	NA	0	1.3519	NA	NA
k141_521066	8092	No terminal repeats	13	11	0.9893	NA	0	1.7183	NA	NA
k141_305264	8706	No terminal repeats	7	11	0.9893	NA	2	3.4366	MOBP1	NA
k141_28432	3302	No terminal repeats	5	11	0.9893	NA	1	1.4954	NA	NA
k141_268654	3021	No terminal repeats	4	11	0.9893	NA	1	1.7048	NA	NA
k141_278179	1599	No terminal repeats	3	11	0.9893	NA	1	2.3952	NA	NA
k141_25684	3789	No terminal repeats	4	11	0.9893	NA	3	3.8170	F_traU;F_trbC;F_traN	NA
k141_198837	1051	No terminal repeats	1	11	0.9893	NA	1	1.7183	MOBP1	NA
k141_220728	8878	No terminal repeats	10	11	0.9892	NA	1	5.7342	NA	NA
k141_302921	2617	No terminal repeats	2	11	0.9891	NA	0	1.7183	NA	NA
k141_371222	1451	No terminal repeats	3	11	0.9891	NA	2	2.8332	F_traW	NA
k141_3530	16252	No terminal repeats	20	11	0.9891	NA	1	2.5689	NA	NA
k141_254522	1866	No terminal repeats	2	11	0.9890	NA	1	1.7114	NA	NA
k141_501571	1308	No terminal repeats	4	11	0.9890	NA	4	5.0644	G_tfc12;G_tfc11;G_tfc10;G_tfc9	NA
k141_372688	1800	No terminal repeats	2	11	0.9889	NA	1	1.4547	NA	NA
k141_474177	1040	No terminal repeats	1	11	0.9889	NA	1	1.7183	MOBV	NA
k141_276264	2423	No terminal repeats	4	11	0.9889	NA	3	3.6703	F_trbC;F_traU;F_traW	NA
k141_376671	1489	No terminal repeats	3	11	0.9888	NA	2	2.7641	MOBQ	NA
k141_19091	11647	No terminal repeats	19	11	0.9887	NA	1	1.3100	NA	NA
k141_315500	2110	No terminal repeats	3	11	0.9886	NA	1	0.8575	NA	NA
k141_362429	7611	No terminal repeats	9	11	0.9886	NA	0	2.3912	NA	NA
k141_186781	1379	No terminal repeats	1	11	0.9886	NA	1	1.7183	MOBP1	NA
k141_16413	4012	No terminal repeats	5	11	0.9886	NA	1	3.0726	NA	NA
k141_106466	3941	No terminal repeats	8	11	0.9885	NA	1	3.1423	NA	NA
k141_179884	1009	No terminal repeats	1	11	0.9885	NA	1	1.7183	NA	NA
k141_371397	2937	No terminal repeats	4	11	0.9885	NA	0	1.0827	NA	NA
k141_426792	1594	No terminal repeats	3	11	0.9885	NA	1	1.9759	NA	NA
k141_310548	2208	No terminal repeats	4	11	0.9884	NA	1	2.7840	G_tfc2	NA
k141_117271	5042	No terminal repeats	8	11	0.9884	NA	4	7.2847	t4cp1;F_traL;F_traE	NA
k141_368701	2765	No terminal repeats	5	11	0.9882	NA	0	1.7183	NA	NA
k141_415677	6135	No terminal repeats	9	11	0.9881	NA	0	2.7537	NA	NA
k141_463832	3739	No terminal repeats	7	11	0.9880	NA	2	3.2434	T_virB9	NA
k141_202274	2297	No terminal repeats	2	11	0.9879	NA	1	0.5876	MOBV	NA
k141_90295	1318	No terminal repeats	2	11	0.9879	NA	2	3.4366	B_traI;T_virB6	NA
k141_182019	3037	No terminal repeats	5	11	0.9878	NA	1	4.3203	NA	NA
k141_509373	4037	No terminal repeats	3	11	0.9877	NA	2	1.8745	NA	NA
k141_249677	2203	No terminal repeats	3	11	0.9876	NA	1	0.9502	NA	NA
k141_103276	1441	No terminal repeats	1	11	0.9876	NA	1	0.9943	NA	NA
k141_222513	1754	No terminal repeats	2	11	0.9875	NA	1	1.7114	NA	NA
k141_127564	2568	DTR	2	11	0.9875	NA	1	0.9372	NA	NA
k141_145458	1422	No terminal repeats	3	11	0.9875	NA	2	2.3251	T_virB9;T_virB8	NA
k141_478814	1418	No terminal repeats	2	11	0.9875	NA	1	0.9293	NA	NA
k141_16890	1361	No terminal repeats	1	11	0.9874	NA	1	0.9293	NA	NA
k141_121658	2116	No terminal repeats	2	11	0.9874	NA	1	1.2565	MOBV	NA
k141_204653	6486	DTR	10	11	0.9873	NA	0	2.8285	NA	NF040806;NF000153
k141_455969	3183	No terminal repeats	3	11	0.9872	NA	1	1.4621	NA	NA
k141_207908	1127	No terminal repeats	1	11	0.9872	NA	1	0.9293	NA	NA
k141_10993	3109	No terminal repeats	3	11	0.9872	NA	0	1.7183	NA	NA
k141_460478	1239	No terminal repeats	2	11	0.9872	NA	1	1.7183	NA	NA
k141_220939	2754	No terminal repeats	6	11	0.9871	NA	0	1.4204	NA	NA
k141_302238	1207	No terminal repeats	3	11	0.9871	NA	1	1.7183	NA	NA
k141_349430	3082	No terminal repeats	5	11	0.9871	NA	0	1.7183	NA	NA
k141_241374	3922	No terminal repeats	3	11	0.9871	NA	0	1.7175	NA	NA
k141_316625	2810	No terminal repeats	4	11	0.9870	NA	0	1.3193	NA	NA
k141_156570	2368	No terminal repeats	3	11	0.9870	NA	1	2.2672	NA	NA
k141_292218	1463	No terminal repeats	3	11	0.9870	NA	1	2.7383	NA	NA
k141_206512	1043	No terminal repeats	2	11	0.9870	NA	2	3.4366	MOBP1	NA
k141_12350	1335	No terminal repeats	1	11	0.9869	NA	1	0.8746	NA	NA
k141_153398	5687	No terminal repeats	6	11	0.9869	NA	0	1.7854	NA	NA
k141_24860	1865	No terminal repeats	3	11	0.9869	NA	1	1.5314	NA	NA
k141_289630	3071	No terminal repeats	8	11	0.9869	NA	0	4.7588	NA	NA
k141_173875	1471	No terminal repeats	2	11	0.9869	NA	1	0.9502	NA	NA
k141_349772	6466	No terminal repeats	7	11	0.9869	NA	0	0.8584	NA	NA
k141_48443	5518	No terminal repeats	6	11	0.9869	NA	1	1.6808	MOBQ	NA
k141_487286	4855	No terminal repeats	5	11	0.9868	NA	1	1.0217	NA	NA
k141_253972	1972	No terminal repeats	3	11	0.9868	NA	1	0.8746	NA	NA
k141_273779	1170	No terminal repeats	2	11	0.9867	NA	2	2.0978	MOBP1	NA
k141_42589	7831	DTR	14	11	0.9867	NA	0	2.9132	NA	NF000496
k141_416008	2054	No terminal repeats	3	11	0.9866	NA	1	1.7183	NA	NA
k141_188491	1280	No terminal repeats	2	11	0.9866	NA	1	1.3753	NA	NA
k141_221271	1092	No terminal repeats	1	11	0.9865	NA	1	0.8585	MOBV	NA
k141_7155	1937	No terminal repeats	3	11	0.9865	NA	2	2.6906	T_virB2;virb4	NA
k141_301380	1245	No terminal repeats	1	11	0.9864	NA	1	0.8746	NA	NA
k141_62238	3490	No terminal repeats	5	11	0.9864	NA	0	1.3193	NA	NA
k141_130909	2951	DTR	5	11	0.9863	NA	1	1.7114	NA	NA
k141_280955	12823	No terminal repeats	18	11	0.9863	NA	0	3.4432	NA	NA
k141_31262	1312	No terminal repeats	1	11	0.9863	NA	1	0.8575	NA	NA
k141_106873	5021	No terminal repeats	6	11	0.9863	NA	2	2.4266	MOBQ	NA
k141_3011	4614	No terminal repeats	4	11	0.9863	NA	1	3.3974	NA	NA
k141_100485	12738	No terminal repeats	15	11	0.9863	NA	3	8.0639	T_virB8;T_virB9;T_virB10	NA
k141_77081	1671	DTR	3	11	0.9862	NA	2	1.9887	NA	NA
k141_174361	9365	No terminal repeats	14	11	0.9862	NA	1	1.1246	NA	NA
k141_238752	2540	No terminal repeats	4	11	0.9862	NA	2	3.2565	T_virB10;G_tfc24	NA
k141_425623	4214	No terminal repeats	8	11	0.9862	NA	2	3.2518	MOBQ	NA
k141_367270	15163	No terminal repeats	14	11	0.9861	NA	6	10.4261	G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
k141_306428	1258	No terminal repeats	2	11	0.9861	NA	1	1.4079	NA	NA
k141_73372	3082	No terminal repeats	5	11	0.9860	NA	0	1.9727	NA	NA
k141_165585	2098	No terminal repeats	5	11	0.9860	NA	1	2.6679	NA	NA
k141_274958	3925	No terminal repeats	7	11	0.9860	NA	2	2.2026	MOBQ	NA
k141_284909	1951	No terminal repeats	4	11	0.9860	NA	1	1.6588	NA	NA
k141_405710	3978	No terminal repeats	5	11	0.9860	NA	0	2.3156	NA	NA
k141_359050	2562	No terminal repeats	4	11	0.9860	NA	0	1.3185	NA	NA
k141_122274	1517	No terminal repeats	3	11	0.9860	NA	1	1.7183	NA	NA
k141_195260	4289	No terminal repeats	6	11	0.9860	NA	0	2.1134	NA	NA
k141_77847	3114	No terminal repeats	3	11	0.9859	NA	1	1.7183	T_virB6	NA
k141_164334	3081	No terminal repeats	4	11	0.9859	NA	0	2.6023	NA	NA
k141_33538	34029	No terminal repeats	22	11	0.9859	NA	1	1.7313	NA	NA
k141_292179	2871	No terminal repeats	3	11	0.9859	NA	0	1.7769	NA	NF000237
k141_94457	2994	No terminal repeats	3	11	0.9858	NA	0	2.1222	NA	NA
k141_471767	4587	No terminal repeats	5	11	0.9858	NA	0	3.2175	NA	NA
k141_364490	1976	No terminal repeats	3	11	0.9858	NA	1	2.5052	NA	NA
k141_296988	2889	No terminal repeats	2	11	0.9856	NA	0	1.7183	NA	NA
k141_163619	3181	No terminal repeats	1	11	0.9856	NA	1	1.7183	MOBF	NA
k141_54996	6588	No terminal repeats	4	11	0.9856	NA	0	3.3441	NA	NA
k141_512759	2684	No terminal repeats	3	11	0.9855	NA	2	2.4250	F_traF;F_traH	NA
k141_401747	4589	No terminal repeats	7	11	0.9855	NA	2	2.3555	MOBQ	NA
k141_200229	2847	No terminal repeats	4	11	0.9855	NA	0	0.9462	NA	NA
k141_25658	3211	No terminal repeats	4	11	0.9855	NA	2	3.6838	MOBP1	NA
k141_333310	5066	No terminal repeats	7	11	0.9854	NA	1	1.5632	NA	NA
k141_139115	1246	No terminal repeats	3	11	0.9854	NA	1	1.9061	MOBV	NA
k141_19697	10488	No terminal repeats	9	11	0.9853	NA	1	0.9020	NA	NA
k141_201345	4658	No terminal repeats	6	11	0.9853	NA	1	1.4894	MOBQ	NA
k141_423137	3502	No terminal repeats	5	11	0.9852	NA	1	2.8544	FATA_prgL	NA
k141_488792	3206	No terminal repeats	4	11	0.9852	NA	0	1.1675	NA	NA
k141_194780	1110	No terminal repeats	2	11	0.9852	NA	2	2.7104	F_traK;F_traB	NA
k141_297898	9910	No terminal repeats	11	11	0.9852	NA	1	3.2409	NA	NA
k141_28667	6440	No terminal repeats	8	11	0.9851	NA	1	1.7114	NA	NA
k141_358650	3818	No terminal repeats	5	11	0.9851	NA	0	1.6481	NA	NA
k141_351822	2517	No terminal repeats	5	11	0.9851	NA	0	2.1444	NA	NA
k141_507625	1289	No terminal repeats	3	11	0.9849	NA	1	3.2409	NA	NA
k141_9097	5604	No terminal repeats	4	11	0.9849	NA	0	1.6046	NA	NA
k141_12374	4061	No terminal repeats	3	11	0.9849	NA	0	1.0827	NA	NA
k141_273444	3226	No terminal repeats	7	11	0.9849	NA	0	6.6797	NA	NA
k141_331957	2664	No terminal repeats	5	11	0.9849	NA	0	1.7183	NA	NA
k141_40624	1365	No terminal repeats	2	11	0.9849	NA	2	2.9692	MOBP1	NA
k141_60863	4105	No terminal repeats	6	11	0.9848	NA	0	2.7006	NA	NA
k141_445920	1856	No terminal repeats	5	11	0.9848	NA	1	2.3037	NA	NA
k141_330937	2866	No terminal repeats	5	11	0.9848	NA	0	2.4261	NA	NA
k141_462774	1137	No terminal repeats	3	11	0.9848	NA	1	3.2703	F_traV	NA
k141_232285	6762	No terminal repeats	9	11	0.9847	NA	1	3.2715	MOBT	NA
k141_88413	2528	No terminal repeats	4	11	0.9847	NA	0	1.7183	NA	NA
k141_428954	7785	No terminal repeats	7	11	0.9845	NA	0	2.5010	NA	NA
k141_439412	2589	No terminal repeats	3	11	0.9844	NA	0	2.3803	NA	NA
k141_242096	2067	No terminal repeats	5	11	0.9844	NA	1	2.6855	NA	NA
k141_295382	3615	No terminal repeats	3	11	0.9844	NA	0	1.5047	NA	NA
k141_394985	7685	No terminal repeats	9	11	0.9843	NA	0	1.8334	NA	NA
k141_444132	2999	No terminal repeats	4	11	0.9843	NA	1	1.4206	MOBT	NA
k141_504706	9203	No terminal repeats	12	11	0.9841	NA	0	5.8592	NA	NA
k141_521646	5953	DTR	7	11	0.9841	NA	0	3.6677	NA	NA
k141_63528	1814	No terminal repeats	1	11	0.9841	NA	1	0.6562	NA	NA
k141_463959	5663	No terminal repeats	5	11	0.9840	NA	0	1.5653	NA	NA
k141_294305	4168	No terminal repeats	7	11	0.9840	NA	0	1.7183	NA	NA
k141_147995	4160	No terminal repeats	5	11	0.9840	NA	0	1.0976	NA	NA
k141_358993	1538	No terminal repeats	2	11	0.9840	NA	1	0.8585	MOBV	NA
k141_72050	5771	No terminal repeats	9	11	0.9840	NA	0	1.6448	NA	NF000496
k141_252145	2711	No terminal repeats	4	11	0.9840	NA	0	0.8403	NA	NA
k141_111778	7164	No terminal repeats	10	11	0.9839	NA	2	5.7241	MOBP1	NA
k141_234431	1999	No terminal repeats	3	11	0.9839	NA	1	1.0833	NA	NA
k141_191135	9352	No terminal repeats	11	11	0.9838	NA	1	2.0179	NA	NA
k141_509930	1960	No terminal repeats	3	11	0.9838	NA	1	2.5563	NA	NA
k141_329683	1462	No terminal repeats	2	11	0.9838	NA	1	1.7183	MOBP1	NA
k141_361422	1366	No terminal repeats	2	11	0.9837	NA	1	0.9293	NA	NA
k141_443656	2399	No terminal repeats	3	11	0.9837	NA	1	2.6481	NA	NA
k141_149287	1738	No terminal repeats	3	11	0.9837	NA	1	1.3753	NA	NA
k141_108651	2949	No terminal repeats	3	11	0.9837	NA	1	0.9293	NA	NA
k141_490337	4299	No terminal repeats	7	11	0.9836	NA	0	1.7183	NA	NA
k141_213990	1255	No terminal repeats	1	11	0.9836	NA	1	0.6430	NA	NA
k141_477635	8205	No terminal repeats	7	11	0.9836	NA	0	1.9418	NA	NA
k141_276116	2554	No terminal repeats	4	11	0.9835	NA	1	0.6562	NA	NA
k141_470531	3813	No terminal repeats	5	11	0.9835	NA	1	2.2975	NA	NA
k141_315995	6599	No terminal repeats	7	11	0.9834	NA	0	3.3381	NA	NA
k141_358990	1477	No terminal repeats	2	11	0.9834	NA	1	0.8585	MOBV	NA
k141_406186	4078	No terminal repeats	3	11	0.9834	NA	0	1.6046	NA	NA
k141_373226	7445	No terminal repeats	6	11	0.9833	NA	0	1.6450	NA	NA
k141_3475	1129	No terminal repeats	3	11	0.9833	NA	1	1.3753	NA	NA
k141_76858	1528	No terminal repeats	2	11	0.9833	NA	1	1.6588	NA	NA
k141_11348	10851	No terminal repeats	13	11	0.9833	NA	0	1.7183	NA	NA
k141_311410	2546	No terminal repeats	3	11	0.9833	NA	0	1.7183	NA	NA
k141_20417	1199	No terminal repeats	1	11	0.9833	NA	1	0.6630	NA	NA
k141_468168	3368	No terminal repeats	5	11	0.9833	NA	0	3.0661	NA	NA
k141_283912	9621	No terminal repeats	11	11	0.9833	NA	0	3.8211	NA	NA
k141_327536	14670	No terminal repeats	19	11	0.9832	NA	3	3.6352	MOBP1	NA
k141_358987	2622	No terminal repeats	5	11	0.9832	NA	0	1.9897	NA	NA
k141_333892	2858	No terminal repeats	4	11	0.9831	NA	0	1.8874	NA	NA
k141_399700	1126	No terminal repeats	3	11	0.9831	NA	1	1.7183	NA	NA
k141_428496	1195	No terminal repeats	2	11	0.9830	NA	1	1.0574	NA	NA
k141_443792	3476	No terminal repeats	5	11	0.9830	NA	0	2.6869	NA	NA
k141_161032	4426	No terminal repeats	4	11	0.9829	NA	1	0.6562	NA	NA
k141_67310	2789	No terminal repeats	4	11	0.9829	NA	2	2.3555	MOBQ	NA
k141_152787	2684	No terminal repeats	3	11	0.9828	NA	0	2.7860	NA	NA
k141_26099	1447	No terminal repeats	2	11	0.9828	NA	2	2.0155	T_virB10;T_virB9	NA
k141_413041	3461	No terminal repeats	5	11	0.9828	NA	1	0.8585	MOBV	NA
k141_204381	1725	No terminal repeats	2	11	0.9828	NA	1	1.0833	NA	NA
k141_441380	2626	No terminal repeats	2	11	0.9828	NA	0	1.7183	NA	NA
k141_121901	1433	No terminal repeats	2	11	0.9827	NA	1	2.6796	G_tfc3	NA
k141_133694	3969	No terminal repeats	5	11	0.9827	NA	0	2.6615	NA	NA
k141_101519	5631	No terminal repeats	4	11	0.9826	NA	0	2.1712	NA	NA
k141_292192	4052	No terminal repeats	8	11	0.9825	NA	6	7.1166	G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13	NA
k141_275061	1379	No terminal repeats	3	11	0.9824	NA	1	1.7915	NA	NA
k141_253985	1977	No terminal repeats	2	11	0.9824	NA	1	0.8746	NA	NA
k141_412927	2193	No terminal repeats	2	11	0.9824	NA	1	1.6672	NA	NA
k141_449552	5197	No terminal repeats	7	11	0.9824	NA	0	2.2336	NA	NA
k141_157635	1024	No terminal repeats	1	11	0.9823	NA	1	1.7114	NA	NA
k141_286570	1693	No terminal repeats	3	11	0.9823	NA	2	2.0978	MOBP1	NA
k141_112044	4782	No terminal repeats	6	11	0.9823	NA	2	2.3745	MOBV	NA
k141_344457	1148	No terminal repeats	2	11	0.9823	NA	1	1.5453	NA	NA
k141_362013	2425	No terminal repeats	4	11	0.9823	NA	2	1.4667	MOBP1	NA
k141_264505	1062	No terminal repeats	2	11	0.9823	NA	1	1.2722	MOBQ	NA
k141_166286	4483	No terminal repeats	5	11	0.9822	NA	0	1.7183	NA	NA
k141_198176	1999	No terminal repeats	2	11	0.9822	NA	1	0.9293	NA	NA
k141_29903	1583	No terminal repeats	2	11	0.9820	NA	1	0.9020	NA	NA
k141_82914	8954	No terminal repeats	9	11	0.9820	NA	0	2.2706	NA	NA
k141_475257	11944	No terminal repeats	7	11	0.9820	NA	0	3.3471	NA	NA
k141_249479	1084	No terminal repeats	2	11	0.9819	NA	1	1.6805	NA	NA
k141_192837	2630	No terminal repeats	4	11	0.9819	NA	1	1.7183	MOBP1	NA
k141_511668	1881	No terminal repeats	3	11	0.9818	NA	1	0.9502	NA	NA
k141_216847	1035	No terminal repeats	3	11	0.9818	NA	3	3.4229	G_tfc10;G_tfc11;G_tfc12	NA
k141_150215	29142	No terminal repeats	25	11	0.9818	NA	0	3.9684	NA	NA
k141_383766	1842	No terminal repeats	2	11	0.9817	NA	1	0.9943	NA	NA
k141_263524	2110	No terminal repeats	3	11	0.9817	NA	2	2.7119	F_traK	NA
k141_469133	3983	No terminal repeats	4	11	0.9816	NA	1	0.8585	MOBV	NA
k141_515344	3634	No terminal repeats	4	11	0.9816	NA	1	2.0432	MOBP3	NA
k141_318974	3200	No terminal repeats	5	11	0.9816	NA	0	1.7183	NA	NA
k141_161568	2483	No terminal repeats	3	11	0.9814	NA	1	1.5023	NA	NA
k141_384167	3064	No terminal repeats	2	11	0.9813	NA	0	2.5690	NA	NA
k141_73888	4986	No terminal repeats	7	11	0.9813	NA	0	0.8844	NA	NA
k141_266109	1219	No terminal repeats	1	11	0.9813	NA	1	0.6562	NA	NA
k141_521682	2756	DTR	4	11	0.9813	NA	1	0.5482	MOBT	NA
k141_101082	7334	No terminal repeats	5	11	0.9812	NA	0	2.7291	NA	NA
k141_306966	4343	No terminal repeats	7	11	0.9812	NA	0	1.5860	NA	NA
k141_155777	1238	No terminal repeats	1	11	0.9812	NA	1	0.6562	NA	NA
k141_250528	7569	No terminal repeats	8	11	0.9812	NA	1	4.0159	NA	NA
k141_374170	4712	No terminal repeats	5	11	0.9811	NA	0	2.5806	NA	NF000272
k141_249951	3385	No terminal repeats	6	11	0.9811	NA	0	5.1761	NA	NA
k141_149299	1031	No terminal repeats	3	11	0.9811	NA	1	1.3753	NA	NA
k141_76333	6755	No terminal repeats	11	11	0.9811	NA	0	2.6470	NA	NA
k141_335731	1890	No terminal repeats	3	11	0.9810	NA	2	2.3251	T_virB8;T_virB9	NA
k141_188931	3482	No terminal repeats	6	11	0.9808	NA	0	2.4407	NA	NA
k141_478382	4708	No terminal repeats	6	11	0.9808	NA	0	1.6563	NA	NA
k141_333588	4890	No terminal repeats	7	11	0.9808	NA	1	1.7322	NA	NA
k141_3992	1879	No terminal repeats	1	11	0.9807	NA	1	1.7114	NA	NA
k141_186738	2530	No terminal repeats	4	11	0.9807	NA	1	1.4636	F_traE	NA
k141_238694	3705	No terminal repeats	5	11	0.9806	NA	3	4.1896	F_traL;F_traE;F_traK	NA
k141_190012	2722	No terminal repeats	4	11	0.9805	NA	0	1.7183	NA	NA
k141_446923	3882	No terminal repeats	5	11	0.9804	NA	0	1.4458	NA	NA
k141_450440	6359	No terminal repeats	5	11	0.9804	NA	1	1.7133	NA	NA
k141_403450	5095	No terminal repeats	5	11	0.9804	NA	1	1.4932	NA	NA
k141_145789	1890	No terminal repeats	5	11	0.9804	NA	1	3.3446	NA	NA
k141_365743	6214	No terminal repeats	9	11	0.9803	NA	0	2.2336	NA	NA
k141_127367	1013	No terminal repeats	3	11	0.9803	NA	1	1.7183	NA	NA
k141_318183	1781	No terminal repeats	2	11	0.9802	NA	1	2.4553	traU	NA
k141_32271	1160	No terminal repeats	1	11	0.9802	NA	1	1.7183	NA	NA
k141_380775	1890	No terminal repeats	3	11	0.9801	NA	1	1.2722	MOBQ	NA
k141_423844	3571	No terminal repeats	6	11	0.9801	NA	1	1.4636	F_traE	NA
k141_195348	1133	No terminal repeats	3	11	0.9800	NA	1	1.7029	NA	NA
k141_107567	1889	No terminal repeats	2	11	0.9800	NA	1	1.6823	MOBQ	NA
k141_479884	3247	ITR	5	11	0.9799	NA	0	1.9820	NA	NF012178
k141_489927	2588	No terminal repeats	3	11	0.9797	NA	1	0.9502	NA	NA
k141_98047	1313	No terminal repeats	2	11	0.9797	NA	1	0.6275	NA	NA
k141_158539	4299	No terminal repeats	6	11	0.9797	NA	0	1.7183	NA	NA
k141_195875	1092	No terminal repeats	1	11	0.9796	NA	1	0.6562	NA	NA
k141_274809	3040	No terminal repeats	5	11	0.9795	NA	0	0.8844	NA	NA
k141_202727	6226	No terminal repeats	8	11	0.9795	NA	0	0.9607	NA	NA
k141_287721	2770	No terminal repeats	4	11	0.9794	NA	3	3.8235	F_traV;F_traB;F_traK	NA
k141_207627	3439	No terminal repeats	4	11	0.9793	NA	1	0.5482	MOBT	NA
k141_164714	1418	No terminal repeats	2	11	0.9793	NA	1	0.7476	NA	NA
k141_397688	2693	No terminal repeats	4	11	0.9792	NA	0	1.5798	NA	NA
k141_418424	1646	No terminal repeats	2	11	0.9792	NA	1	0.6430	NA	NA
k141_64257	1109	No terminal repeats	2	11	0.9792	NA	1	0.9293	NA	NA
k141_235351	4073	No terminal repeats	4	11	0.9792	NA	0	2.1321	NA	NA
k141_251346	1911	No terminal repeats	4	11	0.9791	NA	3	3.7223	t4cp1;G_tfc7;G_tfc8	NA
k141_153295	2301	No terminal repeats	4	11	0.9791	NA	1	3.3446	NA	NA
k141_469417	1311	No terminal repeats	3	11	0.9790	NA	1	0.9818	NA	NA
k141_6678	2098	No terminal repeats	3	11	0.9790	NA	1	0.9293	NA	NA
