seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_797812	1807	No terminal repeats	NA	3	11	0.9624	NA	2	4.8596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_830505	4712	No terminal repeats	NA	8	11	0.9623	NA	1	6.7431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_374558	3132	No terminal repeats	NA	7	11	0.9623	NA	2	9.8194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1021899	1651	No terminal repeats	NA	3	11	0.9623	NA	2	3.1531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_279322	1146	No terminal repeats	NA	2	11	0.9623	NA	1	3.1388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_134793	2649	No terminal repeats	NA	3	11	0.9622	NA	0	2.7199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_805992	3897	No terminal repeats	NA	5	11	0.9621	NA	1	4.1395	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_664249	1079	No terminal repeats	NA	2	11	0.9621	NA	1	2.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_539290	1225	No terminal repeats	NA	2	11	0.9620	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_358133	5385	No terminal repeats	NA	8	11	0.9619	NA	1	2.5521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_471179	1955	No terminal repeats	NA	3	11	0.9617	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30737	3242	No terminal repeats	NA	1	11	0.9617	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66975	1934	No terminal repeats	NA	3	11	0.9616	NA	1	4.2015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_997216	4885	No terminal repeats	NA	10	11	0.9614	NA	2	4.7025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_822349	3174	No terminal repeats	NA	5	11	0.9614	NA	2	4.9369	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_618602	1767	No terminal repeats	NA	3	11	0.9613	NA	1	3.0033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_241878	1178	No terminal repeats	NA	1	11	0.9611	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_971930	2963	No terminal repeats	NA	8	11	0.9611	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_99483	1066	No terminal repeats	NA	2	11	0.9611	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_691747	4556	No terminal repeats	NA	8	11	0.9611	NA	0	4.8448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_701989	1408	No terminal repeats	NA	2	11	0.9611	NA	1	3.4323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_175125	3439	No terminal repeats	NA	4	11	0.9611	NA	1	4.0533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110728	1254	No terminal repeats	NA	2	11	0.9610	NA	1	3.1094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_391412	1227	No terminal repeats	NA	2	11	0.9608	NA	2	3.1816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_613874	1346	No terminal repeats	NA	2	11	0.9608	NA	1	3.2040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_391752	1158	No terminal repeats	NA	3	11	0.9608	NA	2	4.5446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_654712	1876	No terminal repeats	NA	1	11	0.9608	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29558	1271	No terminal repeats	NA	4	11	0.9607	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1227485	1337	No terminal repeats	NA	3	11	0.9605	NA	2	4.4752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_391631	1839	No terminal repeats	NA	2	11	0.9604	NA	2	2.8942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_542948	1174	No terminal repeats	NA	2	11	0.9604	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_609696	1596	No terminal repeats	NA	5	11	0.9603	NA	3	5.4061	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26607	1009	No terminal repeats	NA	3	11	0.9603	NA	2	3.9441	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_168945	1345	No terminal repeats	NA	3	11	0.9603	NA	1	3.2922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_168931	1680	No terminal repeats	NA	3	11	0.9602	NA	3	4.5861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_401198	1808	No terminal repeats	NA	4	11	0.9601	NA	1	5.0791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_531841	1710	No terminal repeats	NA	4	11	0.9601	NA	1	4.9041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_941125	1206	No terminal repeats	NA	4	11	0.9601	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_455565	2365	No terminal repeats	NA	6	11	0.9601	NA	3	6.8771	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110957	1024	No terminal repeats	NA	2	11	0.9600	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_361373	4973	No terminal repeats	NA	5	11	0.9600	NA	0	6.0335	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62631	2686	No terminal repeats	NA	6	11	0.9600	NA	4	8.4062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_559855	3370	No terminal repeats	NA	6	11	0.9599	NA	0	2.8926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1040897	2033	No terminal repeats	NA	4	11	0.9598	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_235353	1153	No terminal repeats	NA	1	11	0.9598	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_1058160	2976	No terminal repeats	NA	3	11	0.9598	NA	2	3.4218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_927865	1015	No terminal repeats	NA	2	11	0.9598	NA	1	3.1189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_805393	1228	No terminal repeats	NA	4	11	0.9597	NA	2	5.9926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_222997	13470	No terminal repeats	NA	23	11	0.9597	NA	4	9.0049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_378335	1797	No terminal repeats	NA	3	11	0.9597	NA	2	4.2690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_201405	3212	No terminal repeats	NA	2	11	0.9597	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_666241	2033	No terminal repeats	NA	4	11	0.9597	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_941059	2428	No terminal repeats	NA	4	11	0.9597	NA	1	2.8084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_835917	2841	No terminal repeats	NA	4	11	0.9596	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_839700	1362	No terminal repeats	NA	4	11	0.9596	NA	1	4.2276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236825	2205	No terminal repeats	NA	5	11	0.9596	NA	1	6.0732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1004636	1228	No terminal repeats	NA	3	11	0.9595	NA	1	3.1523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_438158	2299	No terminal repeats	NA	2	11	0.9595	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_128768	1478	No terminal repeats	NA	1	11	0.9595	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_974242	1173	No terminal repeats	NA	1	11	0.9594	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1061726	1084	No terminal repeats	NA	3	11	0.9594	NA	2	5.1390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_564646	2051	No terminal repeats	NA	2	11	0.9593	NA	2	3.2670	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_683318	1064	No terminal repeats	NA	2	11	0.9592	NA	1	2.2791	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_852179	2309	No terminal repeats	NA	2	11	0.9592	NA	2	2.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_846820	1018	No terminal repeats	NA	3	11	0.9592	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_396988	1878	No terminal repeats	NA	4	11	0.9591	NA	2	5.9542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1181273	8631	No terminal repeats	NA	11	11	0.9591	NA	4	11.3108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1127891	2898	No terminal repeats	NA	4	11	0.9591	NA	0	4.4880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1091080	1161	No terminal repeats	NA	2	11	0.9591	NA	2	3.4266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_243589	1205	No terminal repeats	NA	4	11	0.9591	NA	1	4.6568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46351	1235	No terminal repeats	NA	2	15	0.9590	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_754097	3251	No terminal repeats	NA	8	11	0.9589	NA	4	8.1815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_829948	1648	No terminal repeats	NA	3	11	0.9589	NA	2	4.9536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1056909	1020	No terminal repeats	NA	1	11	0.9589	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_865218	1474	No terminal repeats	NA	1	11	0.9589	NA	1	1.5068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_794741	1419	No terminal repeats	NA	3	11	0.9588	NA	1	2.0302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_795749	3302	No terminal repeats	NA	7	11	0.9587	NA	2	3.6279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_297019	2523	No terminal repeats	NA	5	11	0.9586	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_477722	2978	No terminal repeats	NA	7	11	0.9585	NA	1	10.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_296268	2676	No terminal repeats	NA	3	11	0.9585	NA	1	1.5123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1157319	1902	No terminal repeats	NA	5	11	0.9584	NA	1	8.0890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1195758	3135	No terminal repeats	NA	2	11	0.9584	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15117	1101	No terminal repeats	NA	2	11	0.9583	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_120768	2007	No terminal repeats	NA	4	11	0.9583	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_968548	1511	No terminal repeats	NA	1	11	0.9582	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_477021	3620	No terminal repeats	NA	9	11	0.9581	NA	0	7.6022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_416828	1038	No terminal repeats	NA	3	11	0.9581	NA	3	4.4179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678400	2373	No terminal repeats	NA	4	11	0.9580	NA	2	4.5452	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145989	3234	No terminal repeats	NA	5	11	0.9580	NA	1	1.5032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_816708	2365	No terminal repeats	NA	2	11	0.9580	NA	1	3.1242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1189251	2276	No terminal repeats	NA	5	11	0.9580	NA	2	4.6674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_518533	1250	No terminal repeats	NA	2	11	0.9579	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_747691	1724	No terminal repeats	NA	3	11	0.9579	NA	2	2.8942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1014524	4524	No terminal repeats	NA	6	11	0.9578	NA	1	5.7257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_812704	1289	No terminal repeats	NA	4	11	0.9578	NA	1	5.0831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44275	1402	No terminal repeats	NA	4	11	0.9577	NA	1	4.7251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386945	1983	No terminal repeats	NA	2	11	0.9576	NA	2	2.4422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158735	1208	No terminal repeats	NA	2	11	0.9575	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_665788	2031	No terminal repeats	NA	4	11	0.9574	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_258432	3291	No terminal repeats	NA	10	11	0.9574	NA	0	2.6717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_548863	4881	No terminal repeats	NA	8	11	0.9574	NA	0	8.5549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_763595	2362	No terminal repeats	NA	6	11	0.9572	NA	1	4.2455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_437289	1510	No terminal repeats	NA	2	11	0.9572	NA	1	3.2087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1154732	2593	No terminal repeats	NA	4	11	0.9570	NA	0	3.9944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_685263	4721	No terminal repeats	NA	6	11	0.9570	NA	0	2.5417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_988667	3304	No terminal repeats	NA	4	11	0.9570	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1175276	2877	No terminal repeats	NA	4	11	0.9569	NA	1	1.5606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1036923	2030	No terminal repeats	NA	6	11	0.9568	NA	2	7.9077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_515396	2073	No terminal repeats	NA	4	11	0.9568	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_195075	40392	No terminal repeats	NA	59	11	0.9568	NA	13	40.8388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_293897	1344	No terminal repeats	NA	3	11	0.9568	NA	3	4.6659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_629201	3626	No terminal repeats	NA	5	11	0.9567	NA	0	4.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_869487	4144	No terminal repeats	NA	1	11	0.9567	NA	0	1.2785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_377802	2529	No terminal repeats	NA	4	11	0.9566	NA	0	2.7359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_426700	5965	No terminal repeats	NA	16	11	0.9566	NA	0	10.0855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_1140102	2953	No terminal repeats	NA	6	11	0.9565	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1206462	1813	No terminal repeats	NA	6	11	0.9565	NA	2	8.5831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_882118	5898	No terminal repeats	NA	9	11	0.9565	NA	2	8.6762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_980812	1053	No terminal repeats	NA	3	11	0.9565	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_715578	1124	No terminal repeats	NA	1	11	0.9564	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1099571	1461	No terminal repeats	NA	3	11	0.9564	NA	2	3.1800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21402	1505	No terminal repeats	NA	3	11	0.9562	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1073474	1145	No terminal repeats	NA	2	11	0.9562	NA	2	3.1129	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_399183	2943	No terminal repeats	NA	5	11	0.9561	NA	0	4.7780	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_685329	1478	No terminal repeats	NA	3	11	0.9560	NA	2	3.4344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_799550	1263	No terminal repeats	NA	1	11	0.9560	NA	1	1.4391	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1049479	4474	No terminal repeats	NA	2	11	0.9560	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_962190	1137	No terminal repeats	NA	3	11	0.9559	NA	3	4.8875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_195425	3197	No terminal repeats	NA	4	11	0.9558	NA	2	2.5146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_478961	1372	No terminal repeats	NA	2	11	0.9558	NA	1	3.1481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Peduoviridae
k141_329268	1316	No terminal repeats	NA	2	11	0.9557	NA	1	3.1651	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Peduoviridae
k141_187481	1566	No terminal repeats	NA	1	11	0.9557	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1023937	1610	No terminal repeats	NA	4	11	0.9556	NA	1	6.7751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722946	1002	No terminal repeats	NA	2	11	0.9556	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_451857	1247	No terminal repeats	NA	2	15	0.9556	NA	2	2.3219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_323828	1240	No terminal repeats	NA	2	11	0.9556	NA	1	2.8344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_780413	6252	No terminal repeats	NA	8	11	0.9555	NA	0	3.9079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_940875	5508	No terminal repeats	NA	7	11	0.9555	NA	1	4.6970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_311151	3566	No terminal repeats	NA	3	11	0.9554	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_339353	1294	No terminal repeats	NA	2	11	0.9554	NA	1	1.4954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1013628	3325	No terminal repeats	NA	2	11	0.9554	NA	1	2.9013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_869317	1615	No terminal repeats	NA	2	11	0.9554	NA	1	2.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1214532	1394	No terminal repeats	NA	4	11	0.9552	NA	2	4.5337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_465260	3018	No terminal repeats	NA	4	11	0.9552	NA	0	4.9235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_779732	9927	No terminal repeats	NA	13	11	0.9552	NA	4	19.4314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_531683	3730	No terminal repeats	NA	8	11	0.9552	NA	2	7.3306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_904327	1038	No terminal repeats	NA	2	11	0.9551	NA	1	2.8082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_857084	1309	No terminal repeats	NA	2	11	0.9550	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_316829	1919	No terminal repeats	NA	4	11	0.9550	NA	2	4.9697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13802	1443	No terminal repeats	NA	2	11	0.9548	NA	1	2.9180	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46121	1929	No terminal repeats	NA	4	11	0.9548	NA	1	5.0831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_430492	1070	No terminal repeats	NA	3	11	0.9548	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_869594	11611	No terminal repeats	NA	17	11	0.9548	NA	1	6.8053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_192593	1925	No terminal repeats	NA	3	11	0.9546	NA	1	2.9833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_48973	1700	No terminal repeats	NA	2	11	0.9546	NA	1	2.7725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_703764	1861	No terminal repeats	NA	6	11	0.9544	NA	3	7.6130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_778208	2007	No terminal repeats	NA	5	11	0.9544	NA	1	5.2358	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1035213	1453	No terminal repeats	NA	1	11	0.9544	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_863805	1161	No terminal repeats	NA	2	11	0.9542	NA	1	2.6130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_711196	4322	No terminal repeats	NA	9	11	0.9542	NA	6	12.2149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_743988	1104	No terminal repeats	NA	2	11	0.9542	NA	2	2.9143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_244020	8225	No terminal repeats	NA	10	11	0.9541	NA	3	9.9064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1060876	1263	No terminal repeats	NA	1	11	0.9541	NA	1	1.5052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_292362	1625	No terminal repeats	NA	3	11	0.9540	NA	2	4.3058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1155676	3010	No terminal repeats	NA	5	11	0.9540	NA	0	3.0717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_590933	1434	No terminal repeats	NA	4	11	0.9538	NA	1	6.4987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1117154	1584	No terminal repeats	NA	4	11	0.9538	NA	4	5.4250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1082391	1853	No terminal repeats	NA	3	11	0.9537	NA	1	2.9653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_805743	3188	No terminal repeats	NA	9	11	0.9537	NA	0	9.6488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_107545	1177	No terminal repeats	NA	3	11	0.9536	NA	3	3.8382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_552209	1568	No terminal repeats	NA	2	11	0.9535	NA	1	2.6001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_884670	2134	No terminal repeats	NA	2	11	0.9535	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
