seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_239533	2668	No terminal repeats	4	11	0.9814	NA	0	1.3221	NA	NA
k141_224919	1038	No terminal repeats	2	11	0.9814	NA	1	1.7183	NA	NA
k141_207012	4750	No terminal repeats	7	11	0.9811	NA	0	2.5206	NA	NA
k141_103677	1164	No terminal repeats	4	11	0.9810	NA	1	1.5453	NA	NA
k141_183521	2180	No terminal repeats	4	11	0.9809	NA	1	1.5654	NA	NA
k141_161227	1057	No terminal repeats	2	11	0.9808	NA	1	2.6796	G_tfc3	NA
k141_153006	7172	No terminal repeats	8	11	0.9807	NA	1	3.2763	NA	NA
k141_98695	2866	No terminal repeats	5	11	0.9806	NA	0	2.8248	NA	NA
k141_126729	11925	No terminal repeats	14	11	0.9806	NA	1	3.2147	MOBQ	NA
k141_73175	3110	No terminal repeats	3	11	0.9805	NA	0	2.8497	NA	NA
k141_117402	5690	No terminal repeats	6	11	0.9805	NA	0	1.1077	NA	NA
k141_229346	2912	No terminal repeats	8	11	0.9804	NA	0	1.4622	NA	NA
k141_56176	1336	No terminal repeats	3	11	0.9804	NA	1	2.3037	NA	NA
k141_195543	1207	No terminal repeats	4	11	0.9804	NA	2	3.3188	NA	NA
k141_1735	4209	DTR	5	11	0.9803	NA	0	1.0827	NA	NA
k141_97052	1819	No terminal repeats	2	11	0.9803	NA	1	0.6599	NA	NA
k141_133208	4851	No terminal repeats	6	11	0.9803	NA	0	1.5285	NA	NA
k141_83633	5561	No terminal repeats	7	11	0.9803	NA	0	2.3171	NA	NA
k141_125282	3279	No terminal repeats	6	11	0.9802	NA	0	2.3495	NA	NA
k141_147927	3671	No terminal repeats	4	11	0.9800	NA	0	1.7183	NA	NA
k141_132954	1442	No terminal repeats	1	11	0.9799	NA	1	0.6562	NA	NA
k141_211363	2366	No terminal repeats	3	11	0.9798	NA	1	1.4894	MOBQ	NA
k141_13219	3977	No terminal repeats	4	11	0.9797	NA	0	1.0827	NA	NA
k141_224851	3001	No terminal repeats	4	11	0.9797	NA	0	1.4362	NA	NA
k141_119317	1318	No terminal repeats	1	11	0.9796	NA	1	1.4894	MOBQ	NA
k141_41847	2907	No terminal repeats	1	11	0.9794	NA	0	1.5237	NA	NA
k141_146533	2973	No terminal repeats	4	11	0.9794	NA	0	1.5843	NA	NA
k141_152189	3591	No terminal repeats	6	11	0.9794	NA	1	3.1318	F_traE	NA
k141_139365	1102	No terminal repeats	1	11	0.9794	NA	1	0.5876	MOBV	NA
k141_145232	4887	No terminal repeats	5	11	0.9794	NA	0	2.3803	NA	NA
k141_24339	1893	No terminal repeats	3	11	0.9792	NA	1	1.2722	MOBQ	NA
k141_155673	2141	No terminal repeats	1	11	0.9790	NA	1	1.4636	F_traE	NA
k141_48722	2991	No terminal repeats	6	11	0.9789	NA	0	0.6758	NA	NA
k141_200230	1559	No terminal repeats	1	11	0.9786	NA	1	1.0515	NA	NA
k141_138019	3073	No terminal repeats	5	11	0.9786	NA	0	3.7706	NA	NA
k141_145957	22111	No terminal repeats	23	11	0.9783	NA	0	3.4623	NA	NA
k141_129158	3116	No terminal repeats	4	11	0.9783	NA	0	1.7183	NA	NA
k141_218610	1097	No terminal repeats	3	11	0.9779	NA	1	0.9818	NA	NA
k141_3996	3340	No terminal repeats	6	11	0.9777	NA	0	1.5026	NA	NA
k141_213234	11720	No terminal repeats	9	11	0.9776	NA	0	3.2692	NA	NA
k141_102100	2078	No terminal repeats	4	11	0.9776	NA	1	2.4021	NA	NA
k141_74698	1189	No terminal repeats	2	11	0.9775	NA	2	2.3538	T_virB6;T_virB5	NA
k141_24962	2477	No terminal repeats	4	11	0.9773	NA	1	1.0833	NA	NA
k141_153070	2993	No terminal repeats	4	11	0.9773	NA	0	1.7115	NA	NA
k141_58049	1737	No terminal repeats	3	11	0.9770	NA	1	0.7476	NA	NA
k141_120998	4075	No terminal repeats	5	11	0.9770	NA	1	1.0578	NA	NA
k141_5470	1301	No terminal repeats	3	11	0.9769	NA	1	1.1540	NA	NA
k141_48765	1341	No terminal repeats	4	11	0.9768	NA	1	2.3037	NA	NA
k141_58301	1584	No terminal repeats	3	11	0.9767	NA	1	3.1318	F_traE	NA
k141_7346	1670	No terminal repeats	3	11	0.9767	NA	1	1.2389	NA	NA
k141_174723	1014	No terminal repeats	1	11	0.9766	NA	1	1.0515	NA	NA
k141_100201	1013	No terminal repeats	1	11	0.9765	NA	1	1.6808	MOBQ	NA
k141_10022	3584	No terminal repeats	2	11	0.9764	NA	0	1.7183	NA	NA
k141_85806	10297	No terminal repeats	8	11	0.9761	NA	0	3.9679	NA	NA
k141_197042	3423	No terminal repeats	5	11	0.9761	NA	0	0.8499	NA	NA
k141_41637	4094	No terminal repeats	2	11	0.9759	NA	0	1.2717	NA	NA
k141_182122	2618	No terminal repeats	5	11	0.9757	NA	0	2.7074	NA	NA
k141_208938	3782	No terminal repeats	5	11	0.9756	NA	1	1.0833	NA	NA
k141_100735	1195	No terminal repeats	3	11	0.9756	NA	2	2.6403	G_tfc7;G_tfc8	NA
k141_84156	1256	No terminal repeats	1	11	0.9755	NA	1	0.8585	MOBV	NA
k141_17440	1079	No terminal repeats	4	11	0.9754	NA	3	4.3458	G_tfc10;G_tfc9;G_tfc8	NA
k141_236510	2390	No terminal repeats	4	11	0.9754	NA	1	1.3356	NA	NA
k141_153770	4732	No terminal repeats	7	11	0.9753	NA	0	2.3211	NA	NA
k141_37572	2101	No terminal repeats	4	11	0.9749	NA	2	0.5619	T_virB3;T_virB2;T_virB11	NA
k141_92612	4135	No terminal repeats	4	11	0.9745	NA	2	2.9571	MOBP1	NA
k141_57145	2339	No terminal repeats	4	11	0.9743	NA	1	3.2409	NA	NA
k141_175646	6068	No terminal repeats	8	11	0.9742	NA	0	4.4875	NA	NA
k141_114498	1457	No terminal repeats	2	11	0.9741	NA	1	1.7048	NA	NA
k141_136212	1699	No terminal repeats	2	11	0.9741	NA	1	1.3764	NA	NA
k141_21143	2873	No terminal repeats	5	11	0.9740	NA	0	0.9531	NA	NA
k141_177817	2582	No terminal repeats	3	11	0.9739	NA	0	3.2684	NA	NA
k141_78779	3140	No terminal repeats	5	11	0.9738	NA	1	1.5023	NA	NA
k141_66605	1255	No terminal repeats	3	11	0.9737	NA	2	2.7118	T_virB9	NA
k141_117313	2365	No terminal repeats	3	11	0.9731	NA	1	0.6562	NA	NA
k141_70155	2915	No terminal repeats	3	11	0.9730	NA	0	0.9537	NA	NA
k141_87680	2746	No terminal repeats	3	11	0.9730	NA	1	0.8688	NA	NA
k141_197826	2062	No terminal repeats	6	11	0.9729	NA	1	1.5453	NA	NA
k141_19440	15733	No terminal repeats	12	11	0.9727	NA	0	0.2905	NA	NA
k141_172153	1770	No terminal repeats	2	11	0.9721	NA	1	0.5876	MOBV	NA
k141_203540	1233	No terminal repeats	2	11	0.9721	NA	1	2.8654	T_virB6	NA
k141_33901	1203	No terminal repeats	1	11	0.9719	NA	1	1.4894	MOBQ	NA
k141_91947	2180	No terminal repeats	3	11	0.9718	NA	2	2.3303	F_traW;F_traU	NA
k141_212943	4518	No terminal repeats	10	11	0.9717	NA	0	1.1292	NA	NA
k141_36580	1486	No terminal repeats	3	11	0.9717	NA	1	1.5453	NA	NA
k141_102797	2767	No terminal repeats	3	11	0.9714	NA	0	1.5798	NA	NA
k141_15493	1512	No terminal repeats	3	11	0.9712	NA	1	1.6480	NA	NA
k141_136889	1477	No terminal repeats	3	11	0.9709	NA	2	2.2801	T_virB2;T_virB3	NA
k141_37821	3658	No terminal repeats	4	11	0.9708	NA	1	2.4073	NA	NA
k141_93092	3012	No terminal repeats	4	11	0.9708	NA	0	1.7054	NA	NA
k141_230180	2865	No terminal repeats	3	11	0.9706	NA	0	1.5076	NA	NA
k141_167689	12684	No terminal repeats	17	4	0.9706	NA	0	1.6349	NA	NA
k141_151235	2485	No terminal repeats	4	11	0.9705	NA	1	0.5482	MOBT	NA
k141_44769	1144	No terminal repeats	2	11	0.9704	NA	1	0.9502	NA	NA
k141_106982	4231	No terminal repeats	5	11	0.9703	NA	0	0.8499	NA	NA
k141_234802	2687	No terminal repeats	4	11	0.9702	NA	0	1.7088	NA	NA
k141_39381	7651	No terminal repeats	10	11	0.9702	NA	0	3.7143	NA	NA
k141_182027	1093	No terminal repeats	3	11	0.9698	NA	1	1.7183	MOBV	NA
k141_189871	9979	No terminal repeats	8	11	0.9693	NA	0	1.4207	NA	NA
k141_106441	2801	No terminal repeats	2	11	0.9692	NA	0	0.9302	NA	NA
k141_237070	1313	No terminal repeats	2	11	0.9691	NA	1	0.6275	NA	NA
k141_13837	1065	No terminal repeats	1	11	0.9690	NA	1	0.8585	MOBV	NA
k141_230948	5341	No terminal repeats	4	11	0.9687	NA	0	1.7183	NA	NA
k141_225064	4538	No terminal repeats	6	11	0.9681	NA	0	3.4402	NA	NA
k141_52598	5310	No terminal repeats	8	11	0.9680	NA	0	2.7228	NA	NA
k141_126324	9722	No terminal repeats	12	11	0.9679	NA	0	2.3263	NA	NA
k141_187230	2547	No terminal repeats	4	11	0.9678	NA	2	0.5619	T_virB11;T_virB2;T_virB3	NA
k141_13057	2136	No terminal repeats	5	11	0.9678	NA	1	1.6672	NA	NA
k141_158264	11541	No terminal repeats	9	11	0.9678	NA	1	2.6136	MOBP1	NA
k141_178348	2829	No terminal repeats	6	11	0.9677	NA	1	1.0859	NA	NA
k141_220508	1160	No terminal repeats	3	11	0.9674	NA	1	1.6290	NA	NA
k141_134666	2867	No terminal repeats	6	11	0.9673	NA	1	1.4636	F_traE	NA
k141_22722	2887	No terminal repeats	5	11	0.9672	NA	1	1.3356	NA	NA
k141_124150	1317	No terminal repeats	2	11	0.9671	NA	1	1.4894	MOBQ	NA
k141_63568	2556	No terminal repeats	5	11	0.9671	NA	0	1.6043	NA	NA
k141_164065	2823	No terminal repeats	5	11	0.9670	NA	1	1.4569	FA_orf13	NA
k141_120745	3640	No terminal repeats	5	11	0.9669	NA	0	2.5582	NA	NA
k141_11389	6267	No terminal repeats	5	11	0.9665	NA	0	0.4969	NA	NA
k141_136298	3362	No terminal repeats	4	11	0.9662	NA	0	0.9992	NA	NA
k141_107214	1977	No terminal repeats	3	11	0.9661	NA	2	1.9957	T_virB9;T_virB8	NA
k141_211547	1433	No terminal repeats	2	11	0.9658	NA	1	1.2722	MOBQ	NA
k141_132988	2778	No terminal repeats	3	11	0.9658	NA	0	1.6263	NA	NA
k141_6602	2861	No terminal repeats	6	11	0.9656	NA	0	1.1727	NA	NA
k141_222455	4487	No terminal repeats	6	11	0.9651	NA	2	3.5505	G_tfc22;G_tfc23;G_tfc24	NA
k141_138207	1894	No terminal repeats	4	11	0.9651	NA	1	1.4636	F_traE	NA
k141_171112	2565	No terminal repeats	5	11	0.9650	NA	1	1.1128	NA	NA
k141_162707	2048	No terminal repeats	4	11	0.9648	NA	1	0.7929	NA	NA
k141_77944	3216	No terminal repeats	4	11	0.9644	NA	1	2.7840	G_tfc2	NA
k141_213278	2291	No terminal repeats	2	11	0.9644	NA	1	1.1540	NA	NA
k141_179012	7620	No terminal repeats	8	11	0.9644	NA	0	1.7183	NA	NA
k141_56821	1322	No terminal repeats	3	11	0.9644	NA	2	2.4073	G_tfc23;G_tfc24	NA
k141_184062	2187	No terminal repeats	4	11	0.9640	NA	1	1.1179	T_virB6	NA
k141_42239	2867	No terminal repeats	4	11	0.9640	NA	0	1.4906	NA	NA
k141_8853	2014	No terminal repeats	2	11	0.9636	NA	1	1.2513	NA	NA
k141_234522	1308	No terminal repeats	2	11	0.9634	NA	1	1.3356	NA	NA
k141_209833	2907	No terminal repeats	5	11	0.9631	NA	0	1.6167	NA	NA
k141_13420	8395	No terminal repeats	9	11	0.9629	NA	1	4.0540	NA	NA
k141_207181	1005	No terminal repeats	2	11	0.9629	NA	1	1.7183	FA_orf17b	NA
k141_57345	1496	No terminal repeats	4	11	0.9629	NA	1	2.5273	NA	NA
k141_187669	4420	No terminal repeats	7	11	0.9628	NA	0	0.4800	NA	NA
k141_148400	1336	No terminal repeats	3	11	0.9627	NA	1	0.5482	MOBT	NA
k141_215059	1124	No terminal repeats	1	11	0.9618	NA	1	1.3505	t4cp2	NA
k141_241430	4917	No terminal repeats	6	11	0.9614	NA	0	2.6796	NA	NA
k141_98635	1045	No terminal repeats	1	11	0.9612	NA	1	1.4727	NA	NA
k141_151430	2809	No terminal repeats	4	11	0.9609	NA	3	3.9081	F_traV;F_traB;F_traK	NA
k141_20447	4561	No terminal repeats	2	11	0.9609	NA	0	1.7105	NA	NA
k141_211034	1569	No terminal repeats	2	11	0.9606	NA	1	0.8632	NA	NA
k141_117309	1114	No terminal repeats	2	11	0.9602	NA	2	2.4073	G_tfc24;G_tfc23	NA
k141_115084	3301	No terminal repeats	4	11	0.9598	NA	0	0.8399	NA	NA
k141_90907	4432	No terminal repeats	5	11	0.9597	NA	0	1.7054	NA	NA
k141_149298	1325	No terminal repeats	2	11	0.9594	NA	1	0.8718	NA	NA
k141_154515	2269	No terminal repeats	2	11	0.9592	NA	1	1.7114	NA	NA
k141_114656	3261	No terminal repeats	4	11	0.9590	NA	0	1.1779	NA	NA
k141_224588	2192	No terminal repeats	3	11	0.9582	NA	1	1.7980	F_traE	NA
k141_196415	3793	No terminal repeats	4	11	0.9580	NA	0	2.1215	NA	NA
k141_75670	2802	No terminal repeats	6	11	0.9579	NA	0	1.2689	NA	NA
k141_117498	3740	No terminal repeats	5	11	0.9573	NA	0	1.2425	NA	NA
k141_80942	4254	No terminal repeats	4	11	0.9573	NA	4	4.3449	virb4;T_virB5;T_virB6;T_virB8	NA
k141_39958	1037	No terminal repeats	1	11	0.9571	NA	1	0.5876	MOBV	NA
k141_115573	4523	No terminal repeats	5	11	0.9567	NA	1	4.3650	NA	NA
k141_138096	2180	No terminal repeats	4	11	0.9566	NA	2	2.6329	F_traV;F_traB	NA
k141_116124	2628	No terminal repeats	4	11	0.9566	NA	0	1.4204	NA	NA
k141_112746	3099	No terminal repeats	3	11	0.9564	NA	1	1.7183	NA	NA
k141_25131	4786	No terminal repeats	7	11	0.9562	NA	0	3.0464	NA	NA
k141_189500	1407	No terminal repeats	2	11	0.9561	NA	1	1.6654	MOBP2	NA
k141_180936	2614	No terminal repeats	5	11	0.9558	NA	0	1.7183	NA	NA
k141_96208	2177	No terminal repeats	4	11	0.9558	NA	4	4.4746	G_tfc13;G_tfc12;G_tfc11;G_tfc10	NA
k141_145374	2701	No terminal repeats	4	11	0.9554	NA	0	1.7444	NA	NA
k141_235388	1815	No terminal repeats	2	11	0.9553	NA	1	1.6894	NA	NA
k141_199192	2863	No terminal repeats	4	11	0.9552	NA	0	1.9079	NA	NA
k141_96677	10771	No terminal repeats	10	11	0.9550	NA	0	3.7136	NA	NA
k141_154139	4192	No terminal repeats	3	11	0.9547	NA	0	1.5609	NA	NA
k141_25652	2543	No terminal repeats	3	11	0.9532	NA	0	1.7183	NA	NA
k141_229210	1159	No terminal repeats	1	11	0.9530	NA	1	1.4636	F_traE	NA
k141_225847	1034	No terminal repeats	2	11	0.9525	NA	1	1.7114	NA	NA
k141_53417	7815	No terminal repeats	8	11	0.9523	NA	0	0.7452	NA	NF000496
k141_28884	3477	No terminal repeats	7	11	0.9522	NA	0	1.3627	NA	NA
k141_194613	4210	No terminal repeats	8	11	0.9521	NA	0	1.2444	NA	NA
k141_121253	1284	No terminal repeats	1	11	0.9521	NA	1	1.5023	NA	NA
k141_4221	2901	No terminal repeats	5	11	0.9519	NA	1	1.1179	T_virB6	NA
k141_25788	4687	No terminal repeats	9	11	0.9511	NA	0	0.3099	NA	NA
k141_91530	3856	No terminal repeats	5	11	0.9511	NA	0	2.3581	NA	NA
k141_135805	3532	No terminal repeats	5	11	0.9511	NA	1	1.3356	NA	NA
k141_111011	2466	No terminal repeats	3	11	0.9510	NA	3	3.0226	T_virB1;G_tfc5;t4cp1	NA
k141_126561	3634	No terminal repeats	5	11	0.9509	NA	1	1.4240	NA	NA
k141_218615	4193	No terminal repeats	4	11	0.9509	NA	2	3.2408	virb4;G_tfc15;G_tfc14	NA
k141_60818	1592	No terminal repeats	2	11	0.9506	NA	1	1.6557	NA	NA
k141_65043	1503	No terminal repeats	3	11	0.9505	NA	2	1.9813	T_virB9;T_virB8	NA
k141_191728	4164	No terminal repeats	5	11	0.9505	NA	0	1.7183	NA	NA
k141_155545	1426	No terminal repeats	3	11	0.9499	NA	1	1.0786	NA	NA
k141_200549	3230	No terminal repeats	4	11	0.9495	NA	0	1.7183	NA	NA
k141_94918	1350	No terminal repeats	2	11	0.9494	NA	2	2.3538	T_virB6;T_virB5	NA
k141_69509	1529	No terminal repeats	2	11	0.9492	NA	1	0.5876	MOBV	NA
k141_226084	1065	No terminal repeats	2	11	0.9491	NA	1	0.8688	NA	NA
k141_117380	1669	No terminal repeats	2	11	0.9487	NA	1	1.0786	NA	NA
k141_134447	7287	No terminal repeats	6	11	0.9487	NA	0	1.5188	NA	NA
k141_150738	4346	No terminal repeats	10	11	0.9486	NA	0	1.0151	NA	NA
k141_41871	2985	No terminal repeats	3	11	0.9483	NA	1	1.9808	T_virB10	NA
k141_189308	2827	No terminal repeats	5	11	0.9482	NA	0	1.2603	NA	NA
k141_121598	3734	No terminal repeats	5	11	0.9472	NA	0	1.2113	NA	NA
k141_215176	11410	No terminal repeats	11	11	0.9469	NA	1	0.9230	NA	NA
k141_189703	4944	No terminal repeats	6	11	0.9469	NA	0	5.9221	NA	NA
k141_142394	2437	No terminal repeats	4	11	0.9468	NA	1	1.4636	F_traE	NA
k141_220035	1853	No terminal repeats	4	11	0.9467	NA	2	2.6477	T_virB5;T_virB6	NA
k141_120610	8738	No terminal repeats	8	11	0.9460	NA	0	2.8114	NA	NA
k141_78967	2525	No terminal repeats	5	11	0.9457	NA	0	1.0790	NA	NA
k141_122996	3535	No terminal repeats	6	11	0.9454	NA	1	1.7894	NA	NA
k141_34845	6629	No terminal repeats	8	11	0.9453	NA	0	2.0891	NA	NF000496
k141_77920	2676	No terminal repeats	1	11	0.9452	NA	0	1.4802	NA	NA
k141_95788	14705	No terminal repeats	15	11	0.9450	NA	0	3.4169	NA	NA
k141_10740	2644	No terminal repeats	4	11	0.9442	NA	1	2.7122	F_traE	NA
k141_40569	3939	No terminal repeats	5	11	0.9442	NA	0	1.4187	NA	NA
k141_27960	1202	No terminal repeats	1	11	0.9440	NA	1	1.1151	NA	NA
k141_188094	2949	No terminal repeats	5	11	0.9439	NA	0	0.2292	NA	NA
k141_191810	1134	No terminal repeats	2	11	0.9439	NA	1	1.2067	T_virB5	NA
k141_123060	2534	No terminal repeats	3	11	0.9435	NA	0	0.7393	NA	NA
k141_178565	2046	No terminal repeats	4	11	0.9433	NA	1	1.3266	NA	NA
k141_211819	1048	No terminal repeats	1	11	0.9431	NA	1	0.5876	MOBV	NA
k141_124254	1484	No terminal repeats	3	11	0.9429	NA	2	2.8922	MOBP1	NA
k141_30305	1083	No terminal repeats	1	11	0.9417	NA	1	1.6000	NA	NA
k141_17529	8606	No terminal repeats	9	11	0.9417	NA	0	4.7539	NA	NF000402
k141_69393	5028	No terminal repeats	7	11	0.9413	NA	0	0.5337	NA	NA
k141_238247	3327	No terminal repeats	4	11	0.9411	NA	0	0.1020	NA	NA
k141_116766	1238	No terminal repeats	1	11	0.9411	NA	1	1.3505	t4cp2	NA
k141_132827	9161	No terminal repeats	12	11	0.9404	NA	0	1.1842	NA	NA
k141_51650	1656	No terminal repeats	2	11	0.9403	NA	1	1.5023	NA	NA
k141_42207	1421	No terminal repeats	3	11	0.9402	NA	1	0.9672	NA	NA
k141_129007	1002	No terminal repeats	2	11	0.9394	NA	1	1.2425	NA	NA
k141_158429	6067	No terminal repeats	6	11	0.9387	NA	0	0.4978	NA	NA
k141_63177	5081	No terminal repeats	7	11	0.9385	NA	0	0.8525	NA	NA
k141_39600	4170	No terminal repeats	4	11	0.9382	NA	0	1.0134	NA	NA
k141_216274	6439	No terminal repeats	8	11	0.9375	NA	0	1.3918	NA	NA
k141_219612	3497	No terminal repeats	5	11	0.9374	NA	0	1.7610	NA	NA
k141_205137	2637	No terminal repeats	4	11	0.9370	NA	0	0.6240	NA	NA
k141_228702	13291	No terminal repeats	15	11	0.9365	NA	0	4.1332	NA	NA
k141_193940	3891	No terminal repeats	5	11	0.9356	NA	0	0.7710	NA	NA
k141_209324	5831	No terminal repeats	6	11	0.9344	NA	0	1.9182	NA	NA
k141_45842	2894	No terminal repeats	3	11	0.9342	NA	1	2.3554	MOBH	NA
k141_140038	9519	No terminal repeats	6	11	0.9340	NA	0	1.7183	NA	NA
k141_38036	2535	No terminal repeats	2	11	0.9337	NA	1	1.6894	NA	NA
k141_72283	4710	No terminal repeats	6	11	0.9329	NA	0	2.3764	NA	NA
k141_54271	4605	No terminal repeats	4	11	0.9312	NA	0	2.0353	NA	NA
k141_18460	8445	No terminal repeats	11	11	0.9311	NA	1	1.1374	NA	NA
k141_69858	1044	No terminal repeats	2	11	0.9309	NA	1	1.3505	t4cp2	NA
k141_75243	3605	No terminal repeats	5	11	0.9306	NA	0	2.0820	NA	NA
k141_4159	1185	No terminal repeats	3	11	0.9285	NA	1	2.7840	G_tfc2	NA
k141_83863	3408	No terminal repeats	4	11	0.9283	NA	0	0.4931	NA	NA
k141_170016	1035	No terminal repeats	2	11	0.9281	NA	1	1.7114	NA	NA
k141_31011	5745	No terminal repeats	5	11	0.9276	NA	0	2.1718	NA	NA
k141_222277	2716	No terminal repeats	3	11	0.9265	NA	0	2.6367	NA	NA
k141_189105	3949	No terminal repeats	5	11	0.9257	NA	0	1.5057	NA	NA
k141_11650	1700	No terminal repeats	2	11	0.9257	NA	1	1.1179	T_virB6	NA
k141_132096	3082	No terminal repeats	3	11	0.9252	NA	0	0.9963	NA	NA
k141_111878	1599	No terminal repeats	3	11	0.9244	NA	1	0.6562	NA	NA
k141_151963	4213	No terminal repeats	6	11	0.9243	NA	0	1.5111	NA	NA
k141_158947	3055	No terminal repeats	4	11	0.9242	NA	0	0.7082	NA	NA
k141_216770	1116	No terminal repeats	2	11	0.9238	NA	2	1.9957	T_virB8;T_virB9	NA
k141_55234	6852	No terminal repeats	7	11	0.9235	NA	0	1.2768	NA	NA
k141_132483	2793	No terminal repeats	4	11	0.9230	NA	0	2.5181	NA	NA
k141_143306	2682	No terminal repeats	6	11	0.9230	NA	0	1.5047	NA	NA
k141_40054	2562	No terminal repeats	4	11	0.9219	NA	0	1.0222	NA	NA
k141_162657	3841	No terminal repeats	4	11	0.9214	NA	1	1.7183	NA	NA
k141_123141	1122	No terminal repeats	3	11	0.9210	NA	1	0.8585	MOBV	NA
k141_164430	3548	No terminal repeats	5	11	0.9206	NA	1	1.3266	NA	NA
k141_241640	2745	No terminal repeats	3	11	0.9204	NA	1	2.5219	F_traG	NA
k141_97647	1059	No terminal repeats	2	11	0.9194	NA	1	1.4636	F_traE	NA
k141_132832	1204	No terminal repeats	4	11	0.9187	NA	2	3.7410	F_traE;F_traL	NA
k141_16641	4958	No terminal repeats	8	11	0.9185	NA	0	4.2133	NA	NA
k141_99774	1627	No terminal repeats	2	11	0.9185	NA	1	1.0515	NA	NA
k141_72306	2635	No terminal repeats	5	11	0.9181	NA	0	0.2346	NA	NA
k141_187420	3596	No terminal repeats	7	11	0.9178	NA	0	1.1639	NA	NA
k141_15624	1671	No terminal repeats	2	11	0.9176	NA	1	1.2491	F_traF	NA
k141_20320	2501	No terminal repeats	3	11	0.9176	NA	0	1.3559	NA	NA
k141_36933	2996	No terminal repeats	6	11	0.9168	NA	0	1.4458	NA	NA
k141_163091	7099	No terminal repeats	7	11	0.9167	NA	0	0.9659	NA	NA
k141_133529	1311	No terminal repeats	3	11	0.9164	NA	1	1.7114	NA	NA
k141_39505	2558	No terminal repeats	3	11	0.9154	NA	1	1.5023	NA	NA
k141_169268	5739	No terminal repeats	8	11	0.9154	NA	0	1.3356	NA	NA
k141_170734	2563	No terminal repeats	5	11	0.9147	NA	0	1.5466	NA	NA
k141_226861	2756	No terminal repeats	7	11	0.9142	NA	0	3.1965	NA	NA
k141_161974	2717	No terminal repeats	2	11	0.9140	NA	0	1.7152	NA	NA
k141_173788	3496	No terminal repeats	5	11	0.9135	NA	0	1.2148	NA	NA
k141_199100	3972	No terminal repeats	7	11	0.9131	NA	0	1.0184	NA	NA
k141_36768	4629	No terminal repeats	7	11	0.9122	NA	0	1.7183	NA	NA
k141_19367	2897	No terminal repeats	4	11	0.9119	NA	0	1.1832	NA	NA
k141_60433	3122	No terminal repeats	3	11	0.9117	NA	0	1.2382	NA	NA
k141_30540	2638	No terminal repeats	4	11	0.9117	NA	0	2.0515	NA	NA
k141_36157	4728	No terminal repeats	4	11	0.9103	NA	0	0.8385	NA	NA
k141_45713	2821	No terminal repeats	5	11	0.9093	NA	1	1.9808	T_virB10	NA
k141_207556	4457	No terminal repeats	5	11	0.9089	NA	0	1.3937	NA	NA
k141_221268	1540	No terminal repeats	1	11	0.9085	NA	1	1.2017	F_traH	NA
k141_58641	2777	No terminal repeats	2	11	0.9082	NA	0	1.1890	NA	NA
k141_59613	1118	No terminal repeats	1	11	0.9080	NA	1	1.4636	F_traE	NA
k141_139901	3613	No terminal repeats	5	11	0.9076	NA	0	0.9098	NA	NA
k141_125811	7969	No terminal repeats	7	11	0.9074	NA	0	0.4193	NA	NA
k141_144675	3353	No terminal repeats	4	11	0.9074	NA	0	0.9566	NA	NA
k141_50721	3722	No terminal repeats	5	11	0.9069	NA	0	0.7549	NA	NA
k141_175456	1063	No terminal repeats	2	11	0.9068	NA	1	1.0862	NA	NA
k141_225990	8119	No terminal repeats	6	11	0.9064	NA	0	1.5788	NA	NA
k141_83200	1487	No terminal repeats	3	11	0.9060	NA	2	1.9556	G_tfc5;T_virB1	NA
k141_60966	2800	No terminal repeats	5	11	0.9051	NA	0	1.8188	NA	NA
k141_122504	1194	No terminal repeats	2	11	0.9049	NA	1	1.5097	F_traE	NA
k141_186436	4420	No terminal repeats	5	11	0.9041	NA	0	0.5396	NA	NA
k141_216642	6591	No terminal repeats	7	11	0.9039	NA	0	0.4448	NA	NA
k141_831	1107	No terminal repeats	3	11	0.9031	NA	1	1.2722	MOBQ	NA
k141_210589	4976	No terminal repeats	4	11	0.9020	NA	0	1.5868	NA	NA
k141_145852	7606	No terminal repeats	8	11	0.9010	NA	0	1.2199	NA	NA
k141_108541	1831	No terminal repeats	2	11	0.9008	NA	1	1.7183	NA	NA
k141_158207	1264	No terminal repeats	2	11	0.9004	NA	2	2.1819	virb4;G_tfc15	NA
k141_116804	2370	No terminal repeats	3	11	0.8999	NA	3	3.0226	T_virB1;G_tfc5;t4cp1	NA
k141_81185	4645	No terminal repeats	7	11	0.8991	NA	1	3.4339	NA	NA
k141_19659	4812	No terminal repeats	5	11	0.8986	NA	0	1.2486	NA	NA
k141_115845	2937	No terminal repeats	5	11	0.8983	NA	0	1.0567	NA	NA
k141_121477	3111	No terminal repeats	5	11	0.8971	NA	0	1.0324	NA	NA
k141_207934	2937	No terminal repeats	5	11	0.8970	NA	0	0.7406	NA	NA
k141_13950	8098	No terminal repeats	6	11	0.8966	NA	0	0.7922	NA	NA
k141_117238	1299	No terminal repeats	3	11	0.8964	NA	1	1.2067	T_virB5	NA
k141_117294	1602	No terminal repeats	2	11	0.8952	NA	1	1.4636	F_traE	NA
k141_221468	2453	No terminal repeats	3	11	0.8952	NA	1	1.2286	G_tfc2	NA
k141_211046	2641	No terminal repeats	4	11	0.8950	NA	0	0.8851	NA	NA
k141_221652	2518	No terminal repeats	3	11	0.8947	NA	0	1.7183	NA	NA
