seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_996525	2609	No terminal repeats	4	11	0.9868	NA	1	2.2453	NA	NA
k141_980083	4128	No terminal repeats	4	11	0.9868	NA	1	1.7183	FA_orf15	NA
k141_866200	1612	No terminal repeats	2	11	0.9868	NA	1	1.3717	NA	NA
k141_691396	1217	No terminal repeats	1	11	0.9867	NA	1	1.5486	NA	NA
k141_320674	2415	No terminal repeats	4	11	0.9866	NA	1	1.6805	NA	NA
k141_546616	3620	No terminal repeats	4	11	0.9865	NA	2	1.8501	t4cp2;T_virB11;T_virB2	NA
k141_18731	1244	No terminal repeats	1	11	0.9865	NA	1	0.9020	NA	NA
k141_754840	1443	No terminal repeats	2	11	0.9865	NA	1	0.9372	NA	NA
k141_895993	1513	No terminal repeats	2	11	0.9864	NA	1	1.7183	NA	NA
k141_614059	9812	No terminal repeats	12	11	0.9864	NA	1	0.6367	MOBT	NA
k141_170802	14598	No terminal repeats	14	11	0.9864	NA	0	6.2008	FATA_prgL;FATA_cd411	NA
k141_674534	1498	No terminal repeats	2	11	0.9864	NA	1	3.2009	NA	NA
k141_431708	2534	No terminal repeats	5	11	0.9863	NA	0	1.5844	NA	NA
k141_1004950	4457	No terminal repeats	6	11	0.9863	NA	2	2.4143	MOBQ	NA
k141_659869	3551	No terminal repeats	3	11	0.9863	NA	0	1.6673	NA	NA
k141_623467	3247	No terminal repeats	4	11	0.9863	NA	0	3.3098	NA	NA
k141_974393	2951	No terminal repeats	4	11	0.9861	NA	0	0.9361	NA	NA
k141_1008612	1136	No terminal repeats	1	11	0.9861	NA	1	0.8585	MOBV	NA
k141_604105	4292	No terminal repeats	5	11	0.9860	NA	0	1.7183	NA	NA
k141_186442	8090	No terminal repeats	8	11	0.9860	NA	0	0.8355	NA	NA
k141_694552	5557	No terminal repeats	8	11	0.9860	NA	0	3.3088	NA	NA
k141_343214	2191	No terminal repeats	4	11	0.9859	NA	2	2.3684	MOBP1	NA
k141_854289	3123	No terminal repeats	4	11	0.9858	NA	2	1.4952	NA	NA
k141_357792	1812	No terminal repeats	1	11	0.9858	NA	1	1.1044	NA	NA
k141_1114148	2844	DTR	2	11	0.9858	NA	1	1.0535	MOBV	NA
k141_852560	4189	No terminal repeats	5	11	0.9858	NA	0	1.1582	NA	NA
k141_289792	8673	No terminal repeats	14	11	0.9857	NA	1	4.2582	NA	NA
k141_341325	4727	No terminal repeats	6	11	0.9857	NA	0	2.9353	NA	NA
k141_188788	3174	No terminal repeats	7	11	0.9857	NA	0	7.9734	NA	NA
k141_573725	5862	No terminal repeats	6	11	0.9856	NA	0	4.0810	NA	NA
k141_166984	3347	No terminal repeats	5	11	0.9855	NA	1	2.0193	MOBQ	NA
k141_710020	2529	No terminal repeats	3	11	0.9855	NA	0	1.7183	NA	NA
k141_585790	7541	No terminal repeats	10	11	0.9855	NA	2	2.1746	MOBP1	NA
k141_410792	4027	No terminal repeats	3	11	0.9854	NA	3	1.4727	NA	NA
k141_418239	5237	No terminal repeats	4	11	0.9853	NA	0	1.7183	NA	NA
k141_1053402	3308	No terminal repeats	4	11	0.9853	NA	0	2.6688	NA	NA
k141_653128	1085	No terminal repeats	1	11	0.9853	NA	1	1.7114	NA	NA
k141_867364	18976	No terminal repeats	15	11	0.9852	NA	0	2.8900	FATA_trsL	NA
k141_294109	7393	No terminal repeats	8	11	0.9852	NA	0	1.7183	NA	NA
k141_861704	4911	No terminal repeats	6	11	0.9852	NA	1	2.2740	NA	NA
k141_781020	2675	No terminal repeats	2	11	0.9851	NA	0	1.3560	NA	NA
k141_19386	2961	No terminal repeats	3	11	0.9851	NA	0	1.4078	NA	NA
k141_54133	1392	No terminal repeats	3	11	0.9851	NA	1	1.3439	NA	NA
k141_973373	3513	No terminal repeats	4	11	0.9851	NA	0	1.7854	NA	NA
k141_1050562	2773	No terminal repeats	2	11	0.9850	NA	1	1.7114	NA	NA
k141_567653	1319	No terminal repeats	4	11	0.9849	NA	1	2.0244	NA	NA
k141_417434	1943	No terminal repeats	3	11	0.9849	NA	1	1.7114	NA	NA
k141_799354	1656	No terminal repeats	3	11	0.9848	NA	1	1.7540	NA	NA
k141_96474	34916	No terminal repeats	38	11	0.9848	NA	0	3.4765	NA	NA
k141_679203	3877	No terminal repeats	7	11	0.9848	NA	2	2.3693	NA	NA
k141_383860	1025	No terminal repeats	2	11	0.9848	NA	1	0.9372	NA	NA
k141_18738	1360	No terminal repeats	3	11	0.9847	NA	1	1.1340	NA	NA
k141_749492	2274	No terminal repeats	3	11	0.9847	NA	1	1.0833	NA	NA
k141_1114267	2777	DTR	4	11	0.9847	NA	1	0.9372	NA	NA
k141_497359	1370	No terminal repeats	3	11	0.9846	NA	1	1.5453	NA	NA
k141_442507	6913	No terminal repeats	9	11	0.9846	NA	0	1.8593	NA	NA
k141_64216	1890	No terminal repeats	3	11	0.9846	NA	2	1.8706	MOBP1	NA
k141_883898	2029	No terminal repeats	3	11	0.9846	NA	2	2.4912	MOBP1	NA
k141_264801	2778	No terminal repeats	4	11	0.9845	NA	0	1.7158	NA	NA
k141_572757	2999	No terminal repeats	3	11	0.9845	NA	0	1.6425	NA	NA
k141_440038	3209	No terminal repeats	5	11	0.9845	NA	1	1.6654	MOBP2	NA
k141_427409	5292	No terminal repeats	4	11	0.9844	NA	0	1.1625	NA	NA
k141_351320	1393	No terminal repeats	1	11	0.9844	NA	1	1.7114	NA	NA
k141_1046150	3407	No terminal repeats	5	11	0.9844	NA	1	3.3086	MOBQ	NA
k141_752155	2679	No terminal repeats	2	11	0.9844	NA	0	1.5684	NA	NA
k141_566012	6491	No terminal repeats	6	11	0.9844	NA	0	4.6068	NA	NA
k141_857273	5139	No terminal repeats	8	11	0.9843	NA	2	3.0527	MOBP1	NA
k141_593264	1658	No terminal repeats	1	11	0.9843	NA	1	0.7476	NA	NA
k141_46733	46912	No terminal repeats	41	11	0.9843	NA	1	6.2761	NA	NF012178
k141_897949	2404	No terminal repeats	4	11	0.9843	NA	1	1.7183	NA	NA
k141_169824	7079	No terminal repeats	10	11	0.9842	NA	0	2.9323	NA	NA
k141_185253	14359	No terminal repeats	14	11	0.9842	NA	5	5.9813	T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k141_617853	1582	No terminal repeats	2	11	0.9842	NA	1	3.1941	NA	NA
k141_215806	1131	No terminal repeats	2	4	0.9841	NA	1	1.5453	NA	NA
k141_356759	1879	No terminal repeats	1	11	0.9841	NA	1	0.6562	NA	NA
k141_1008370	2587	No terminal repeats	4	11	0.9841	NA	1	1.0786	NA	NA
k141_773126	4158	No terminal repeats	4	11	0.9840	NA	0	1.7183	NA	NA
k141_407558	2996	No terminal repeats	2	11	0.9840	NA	0	1.7183	NA	NA
k141_698754	6029	No terminal repeats	9	11	0.9840	NA	1	3.3446	NA	NA
k141_149072	8144	No terminal repeats	9	11	0.9840	NA	0	2.7822	NA	NF040806;NF000237
k141_226560	1676	No terminal repeats	5	11	0.9840	NA	1	3.1924	NA	NA
k141_699210	5585	No terminal repeats	7	11	0.9840	NA	0	1.7854	NA	NA
k141_912229	1961	No terminal repeats	4	11	0.9839	NA	1	3.2409	NA	NA
k141_161559	5592	No terminal repeats	8	11	0.9839	NA	0	0.7525	NA	NA
k141_752149	9417	No terminal repeats	12	11	0.9839	NA	0	0.9335	NA	NA
k141_334925	14396	No terminal repeats	15	11	0.9839	NA	2	3.2308	MOBP2	NA
k141_891036	2344	No terminal repeats	5	11	0.9839	NA	2	3.3289	MOBQ	NA
k141_306529	4916	No terminal repeats	7	11	0.9839	NA	0	3.3716	NA	NA
k141_62576	1340	No terminal repeats	1	11	0.9838	NA	1	1.4894	MOBQ	NA
k141_331849	1240	No terminal repeats	2	11	0.9837	NA	1	3.0391	NA	NA
k141_523660	1848	No terminal repeats	1	11	0.9837	NA	1	0.6562	NA	NA
k141_521186	1087	No terminal repeats	1	11	0.9837	NA	1	0.9293	NA	NA
k141_97680	1897	No terminal repeats	3	11	0.9836	NA	1	1.0786	NA	NA
k141_675957	1856	No terminal repeats	3	11	0.9836	NA	2	2.9571	NA	NA
k141_937393	10464	No terminal repeats	9	11	0.9835	NA	0	3.9170	NA	NA
k141_570471	2971	No terminal repeats	5	11	0.9835	NA	0	1.7183	NA	NA
k141_74227	1016	No terminal repeats	2	11	0.9835	NA	1	0.9293	NA	NA
k141_861406	5390	No terminal repeats	6	11	0.9834	NA	0	1.6845	NA	NA
k141_399327	3312	No terminal repeats	4	11	0.9834	NA	0	2.1752	NA	NA
k141_973752	1713	No terminal repeats	1	11	0.9831	NA	1	0.6562	NA	NA
k141_616255	1335	No terminal repeats	1	11	0.9831	NA	1	1.6823	MOBQ	NA
k141_155918	3119	No terminal repeats	3	4	0.9831	NA	0	1.7183	NA	NA
k141_784670	2121	No terminal repeats	4	11	0.9828	NA	2	2.9936	MOBP1	NA
k141_577134	8653	No terminal repeats	6	11	0.9827	NA	0	0.7380	NA	NA
k141_751062	4686	No terminal repeats	7	11	0.9827	NA	1	3.3446	NA	NA
k141_1092262	2214	No terminal repeats	3	11	0.9825	NA	1	1.6808	MOBQ	NA
k141_632156	1523	No terminal repeats	2	11	0.9825	NA	1	3.2077	MOBQ	NA
k141_997895	1467	No terminal repeats	2	11	0.9825	NA	2	1.9784	T_virB9;T_virB10	NA
k141_1051062	1638	No terminal repeats	3	11	0.9825	NA	2	2.9963	MOBP1	NA
k141_362514	5240	No terminal repeats	6	11	0.9823	NA	0	0.5457	NA	NA
k141_1019013	6723	No terminal repeats	8	11	0.9823	NA	0	4.8751	NA	NA
k141_778683	6211	No terminal repeats	6	11	0.9822	NA	1	2.5115	NA	NA
k141_537313	2792	No terminal repeats	5	11	0.9822	NA	0	1.9463	NA	NA
k141_795406	1154	No terminal repeats	1	11	0.9822	NA	1	1.3753	NA	NA
k141_612682	5139	No terminal repeats	6	11	0.9821	NA	0	2.2222	NA	NA
k141_992862	5768	No terminal repeats	6	11	0.9821	NA	1	0.8688	NA	NA
k141_398109	2516	No terminal repeats	6	11	0.9818	NA	0	1.6845	NA	NA
k141_1041319	3524	No terminal repeats	6	11	0.9818	NA	0	1.7183	NA	NA
k141_962630	2648	No terminal repeats	3	11	0.9817	NA	0	2.1870	NA	NA
k141_464080	1371	No terminal repeats	3	4	0.9817	NA	1	1.7183	MOBV	NA
k141_697232	1035	No terminal repeats	2	11	0.9817	NA	1	1.7114	NA	NA
k141_1013780	5335	No terminal repeats	4	11	0.9816	NA	0	1.7183	NA	NA
k141_315946	5747	No terminal repeats	6	11	0.9816	NA	0	1.7183	NA	NA
k141_539249	4289	No terminal repeats	6	11	0.9816	NA	0	2.3158	NA	NA
k141_628703	2952	No terminal repeats	3	11	0.9815	NA	0	1.1825	NA	NA
k141_607013	9012	No terminal repeats	11	11	0.9815	NA	1	1.7114	NA	NA
k141_390851	1165	No terminal repeats	3	15	0.9815	NA	1	2.6476	NA	NA
k141_339465	4720	No terminal repeats	8	11	0.9815	NA	0	2.2273	NA	NA
k141_16888	14242	No terminal repeats	14	11	0.9815	NA	1	1.7438	MOBV	NA
k141_29351	1687	No terminal repeats	2	11	0.9814	NA	1	0.9293	NA	NA
k141_259706	2644	No terminal repeats	3	11	0.9814	NA	0	3.4090	NA	NA
k141_612741	5379	No terminal repeats	7	11	0.9813	NA	1	1.5929	NA	NA
k141_840946	4433	No terminal repeats	5	11	0.9813	NA	4	4.1928	T_virB1;G_tfc5;t4cp1;G_tfc7	NA
k141_991038	5795	No terminal repeats	5	11	0.9812	NA	0	1.4362	NA	NA
k141_65829	3473	No terminal repeats	6	11	0.9812	NA	1	2.5012	F_traL	NA
k141_24488	1204	No terminal repeats	4	11	0.9811	NA	1	3.3446	NA	NA
k141_496676	3956	No terminal repeats	6	11	0.9811	NA	1	2.5275	NA	NA
k141_830228	1342	No terminal repeats	1	11	0.9810	NA	1	0.6562	NA	NA
k141_281664	1464	No terminal repeats	1	11	0.9810	NA	1	0.6562	NA	NA
k141_299153	4618	No terminal repeats	4	11	0.9810	NA	1	0.6562	NA	NA
k141_599970	1185	No terminal repeats	1	11	0.9810	NA	1	0.8585	MOBV	NA
k141_1093187	8186	No terminal repeats	8	11	0.9810	NA	0	1.6046	NA	NA
k141_396729	2349	No terminal repeats	3	11	0.9810	NA	1	3.0325	NA	NA
k141_975107	1099	No terminal repeats	2	11	0.9809	NA	2	2.0818	MOBP1	NA
k141_66297	1246	No terminal repeats	2	11	0.9809	NA	2	2.0978	MOBP1	NA
k141_881863	9952	No terminal repeats	12	11	0.9809	NA	2	3.3585	NA	NA
k141_981926	7107	No terminal repeats	10	11	0.9808	NA	0	1.4555	NA	NA
k141_522622	11549	No terminal repeats	12	11	0.9807	NA	1	6.1177	NA	NA
k141_223725	4405	No terminal repeats	4	11	0.9807	NA	0	0.5262	NA	NA
k141_88099	4137	No terminal repeats	10	11	0.9806	NA	0	1.7183	NA	NA
k141_32752	1164	No terminal repeats	1	11	0.9806	NA	1	0.5876	MOBV	NA
k141_474103	1118	No terminal repeats	1	11	0.9806	NA	1	0.6562	NA	NA
k141_1114138	3035	DTR	5	11	0.9806	NA	0	1.7183	NA	NA
k141_390484	1576	No terminal repeats	1	11	0.9805	NA	1	1.4569	FA_orf13	NA
k141_812153	8693	No terminal repeats	11	11	0.9805	NA	1	6.1611	MOBH	NA
k141_858622	6950	No terminal repeats	9	11	0.9805	NA	1	1.7114	NA	NA
k141_245756	1907	No terminal repeats	1	11	0.9804	NA	1	0.7476	NA	NA
k141_919765	5651	No terminal repeats	2	11	0.9804	NA	0	1.5310	NA	NA
k141_885094	3412	No terminal repeats	5	11	0.9804	NA	0	1.7183	NA	NA
k141_161025	2297	No terminal repeats	4	11	0.9803	NA	1	3.8943	F_traE	NA
k141_611530	2528	No terminal repeats	4	11	0.9803	NA	0	1.9658	NA	NA
k141_746571	1754	No terminal repeats	2	11	0.9802	NA	2	2.4748	F_traK;F_traB	NA
k141_954383	2949	No terminal repeats	4	11	0.9802	NA	0	1.7183	NA	NA
k141_274858	2953	No terminal repeats	2	11	0.9802	NA	1	0.9372	NA	NA
k141_869141	1872	No terminal repeats	4	11	0.9800	NA	1	1.1530	NA	NA
k141_183324	1576	No terminal repeats	2	11	0.9799	NA	1	0.7476	NA	NA
k141_150132	1561	No terminal repeats	1	11	0.9799	NA	1	0.6562	NA	NA
k141_247285	6587	No terminal repeats	9	11	0.9798	NA	0	1.5374	NA	NA
k141_291205	2073	DTR	2	11	0.9798	NA	1	0.7476	NA	NA
k141_895919	1021	No terminal repeats	2	11	0.9798	NA	1	1.6823	MOBQ	NA
k141_905547	4138	No terminal repeats	7	11	0.9798	NA	0	1.7183	NA	NA
k141_560725	5094	No terminal repeats	5	11	0.9798	NA	0	2.8962	NA	NA
k141_316094	6438	No terminal repeats	10	11	0.9798	NA	1	3.0310	NA	NA
k141_1030758	7346	No terminal repeats	13	11	0.9798	NA	1	4.8230	NA	NA
k141_635510	5587	No terminal repeats	8	11	0.9797	NA	0	1.7183	NA	NA
k141_781212	2617	No terminal repeats	2	11	0.9797	NA	1	0.6562	NA	NA
k141_161717	13484	No terminal repeats	18	11	0.9797	NA	0	1.4777	NA	NA
k141_1046410	8045	No terminal repeats	9	11	0.9797	NA	0	1.2611	NA	NA
k141_180521	1241	No terminal repeats	2	11	0.9796	NA	1	0.6562	NA	NA
k141_252565	7775	No terminal repeats	11	11	0.9795	NA	0	2.5814	NA	NA
k141_604972	5911	No terminal repeats	6	11	0.9794	NA	1	1.0786	NA	NA
k141_507102	3122	No terminal repeats	7	11	0.9794	NA	1	1.7114	NA	NA
k141_1027213	1260	No terminal repeats	1	11	0.9794	NA	1	0.5876	MOBV	NA
k141_786886	6297	No terminal repeats	6	11	0.9793	NA	1	3.3086	MOBQ	NA
k141_701116	3740	No terminal repeats	5	11	0.9793	NA	0	1.5860	NA	NA
k141_1012321	3900	No terminal repeats	5	11	0.9793	NA	2	2.9394	MOBQ	NA
k141_953019	3543	No terminal repeats	5	11	0.9793	NA	0	1.7129	NA	NA
k141_876590	3685	No terminal repeats	5	11	0.9792	NA	0	2.4776	NA	NA
k141_798862	3145	No terminal repeats	5	11	0.9791	NA	1	2.2325	NA	NA
k141_247547	1732	No terminal repeats	4	11	0.9790	NA	1	2.5377	NA	NA
k141_620279	4188	No terminal repeats	7	11	0.9790	NA	0	1.7113	NA	NA
k141_330796	1239	No terminal repeats	2	11	0.9789	NA	1	0.9293	NA	NA
k141_348438	3024	No terminal repeats	6	11	0.9789	NA	0	6.6240	NA	NA
k141_797043	1723	No terminal repeats	1	11	0.9789	NA	1	1.7114	NA	NA
k141_795346	3945	No terminal repeats	6	11	0.9788	NA	0	1.6278	NA	NA
k141_889834	10554	No terminal repeats	9	11	0.9788	NA	1	0.9020	NA	NA
k141_536854	2970	No terminal repeats	3	11	0.9787	NA	0	3.2976	FATA_prgIb;FATA_prgF	NA
k141_246659	2117	No terminal repeats	2	11	0.9786	NA	1	0.9020	NA	NA
k141_140214	2600	No terminal repeats	3	11	0.9786	NA	1	0.5482	MOBT	NA
k141_739756	3267	No terminal repeats	5	11	0.9786	NA	0	2.8218	NA	NA
k141_927213	2646	No terminal repeats	3	11	0.9785	NA	2	2.9420	NA	NA
k141_108751	3313	No terminal repeats	7	11	0.9785	NA	0	6.6558	NA	NA
k141_686900	2057	No terminal repeats	3	11	0.9785	NA	1	0.6562	NA	NA
k141_437380	1321	No terminal repeats	1	11	0.9784	NA	1	0.6562	NA	NA
k141_761429	2789	No terminal repeats	3	11	0.9783	NA	0	1.7183	NA	NA
k141_654882	5386	No terminal repeats	9	11	0.9782	NA	0	1.5352	NA	NA
k141_628869	3898	No terminal repeats	7	11	0.9782	NA	0	1.7183	NA	NA
k141_766778	1156	No terminal repeats	3	11	0.9782	NA	1	1.7183	MOBV	NA
k141_841564	4325	No terminal repeats	6	11	0.9782	NA	0	0.8844	NA	NA
k141_837032	2626	No terminal repeats	3	11	0.9781	NA	0	1.7183	NA	NA
k141_35027	10154	No terminal repeats	12	11	0.9780	NA	1	0.7224	MOBV	NA
k141_408868	4884	No terminal repeats	8	11	0.9780	NA	1	1.1202	NA	NA
k141_674796	2902	No terminal repeats	6	11	0.9779	NA	0	1.2563	NA	NA
k141_367231	5432	No terminal repeats	3	11	0.9779	NA	0	2.4005	NA	NA
k141_1079581	1067	No terminal repeats	1	11	0.9779	NA	1	0.6562	NA	NA
k141_368300	1874	No terminal repeats	4	11	0.9779	NA	1	1.7114	NA	NA
k141_582910	3029	No terminal repeats	1	11	0.9778	NA	0	1.6258	NA	NA
k141_389988	4435	No terminal repeats	6	11	0.9777	NA	0	1.6845	NA	NA
k141_1038794	6860	No terminal repeats	8	11	0.9777	NA	0	0.6823	NA	NA
k141_841331	8444	No terminal repeats	10	11	0.9776	NA	0	0.6114	NA	NA
k141_941385	2771	No terminal repeats	3	11	0.9775	NA	0	0.6036	NA	NA
k141_1055698	1087	No terminal repeats	3	11	0.9774	NA	1	2.0641	NA	NA
k141_147199	3010	No terminal repeats	5	11	0.9774	NA	0	1.7183	NA	NA
k141_806278	2807	No terminal repeats	5	11	0.9774	NA	1	1.6557	NA	NA
k141_158584	5040	No terminal repeats	8	11	0.9773	NA	0	0.4161	NA	NA
k141_993525	4512	DTR	7	11	0.9773	NA	1	0.7476	NA	NA
k141_590131	5115	No terminal repeats	4	11	0.9772	NA	0	2.0407	NA	NA
k141_567506	7764	No terminal repeats	9	11	0.9772	NA	0	1.7183	NA	NA
k141_209971	8646	No terminal repeats	12	11	0.9772	NA	1	2.0323	NA	NA
k141_731528	1209	No terminal repeats	3	11	0.9771	NA	1	1.6823	MOBQ	NA
k141_532507	4532	No terminal repeats	5	11	0.9770	NA	0	1.7183	NA	NA
k141_1020953	1950	No terminal repeats	2	11	0.9770	NA	1	0.9502	NA	NA
k141_1049909	2771	No terminal repeats	5	11	0.9769	NA	0	0.4056	NA	NA
k141_691049	1721	No terminal repeats	4	11	0.9768	NA	1	1.0833	NA	NA
k141_929414	3090	No terminal repeats	4	11	0.9768	NA	0	3.3767	NA	NA
k141_166012	1414	No terminal repeats	2	11	0.9767	NA	1	1.7183	FATA_trsF	NA
k141_41384	2549	No terminal repeats	2	11	0.9767	NA	0	1.7183	NA	NA
k141_512871	3013	No terminal repeats	5	11	0.9766	NA	0	0.5402	NA	NA
k141_306178	3194	No terminal repeats	5	11	0.9765	NA	1	1.7183	NA	NA
k141_181350	4440	No terminal repeats	6	11	0.9765	NA	0	1.7183	FATA_prgF	NA
k141_452598	3012	No terminal repeats	4	11	0.9765	NA	1	1.8861	FA_orf13	NA
k141_172081	4052	No terminal repeats	6	11	0.9765	NA	1	1.4240	NA	NA
k141_1013752	1516	No terminal repeats	1	11	0.9764	NA	1	1.2780	MOBP1	NA
k141_155577	3163	No terminal repeats	5	11	0.9764	NA	0	1.6397	NA	NA
k141_843557	1135	No terminal repeats	2	11	0.9763	NA	1	0.8688	NA	NA
k141_631163	4566	No terminal repeats	5	11	0.9763	NA	4	5.7335	T_virB3;virb4;T_virB5	NA
k141_509511	2987	No terminal repeats	2	11	0.9763	NA	0	1.7183	NA	NA
k141_851574	2703	No terminal repeats	4	11	0.9763	NA	0	1.5503	NA	NA
k141_172252	1357	No terminal repeats	2	11	0.9762	NA	1	0.8966	NA	NA
k141_227413	2822	No terminal repeats	6	11	0.9761	NA	0	0.8476	NA	NA
k141_760196	4577	No terminal repeats	3	11	0.9761	NA	0	1.7183	NA	NA
k141_270585	3432	No terminal repeats	5	11	0.9761	NA	1	1.4547	NA	NA
k141_844806	2623	No terminal repeats	3	11	0.9761	NA	0	1.7183	NA	NA
k141_35872	10174	No terminal repeats	14	11	0.9760	NA	0	3.6246	NA	NA
k141_666245	5143	No terminal repeats	5	11	0.9760	NA	2	2.8924	NA	NA
k141_108418	4264	No terminal repeats	6	11	0.9760	NA	0	1.5798	NA	NA
k141_106951	3662	No terminal repeats	5	11	0.9760	NA	0	0.4305	NA	NA
k141_184729	2945	No terminal repeats	4	11	0.9760	NA	0	1.4078	NA	NA
k141_904524	3429	No terminal repeats	6	11	0.9760	NA	0	2.3292	NA	NA
k141_463034	6671	No terminal repeats	5	11	0.9760	NA	0	2.1109	NA	NA
k141_708349	2751	No terminal repeats	6	11	0.9758	NA	0	6.8731	NA	NA
k141_898448	12616	No terminal repeats	10	11	0.9758	NA	0	3.0493	NA	NF000272
k141_653065	3418	No terminal repeats	8	11	0.9757	NA	0	1.6803	NA	NA
k141_46502	10042	No terminal repeats	14	11	0.9755	NA	0	1.6452	NA	NA
k141_18093	2581	No terminal repeats	4	11	0.9754	NA	0	1.1849	NA	NA
k141_728957	2637	No terminal repeats	3	11	0.9754	NA	0	0.9424	NA	NA
k141_318624	3649	No terminal repeats	4	11	0.9753	NA	0	1.7183	NA	NA
k141_955415	4247	No terminal repeats	7	11	0.9753	NA	0	0.9699	NA	NA
k141_844083	4658	No terminal repeats	5	11	0.9752	NA	0	2.0499	NA	NA
k141_415567	16632	No terminal repeats	13	11	0.9752	NA	0	3.3231	NA	NF000456
k141_1097878	2336	No terminal repeats	5	11	0.9751	NA	1	3.2409	NA	NA
k141_215726	3511	No terminal repeats	5	11	0.9751	NA	0	1.4064	NA	NA
k141_762969	5385	No terminal repeats	5	11	0.9751	NA	1	1.7133	NA	NA
k141_248001	2721	No terminal repeats	5	11	0.9751	NA	0	1.4340	NA	NA
k141_1012875	3901	No terminal repeats	8	11	0.9751	NA	0	1.6893	NA	NA
k141_837635	1160	No terminal repeats	2	11	0.9748	NA	1	1.7183	MOBV	NA
k141_291381	1595	No terminal repeats	3	11	0.9747	NA	1	1.6805	NA	NA
k141_30991	3621	No terminal repeats	5	11	0.9746	NA	0	0.8844	NA	NA
k141_395991	3477	No terminal repeats	7	11	0.9746	NA	2	3.8323	NA	NA
k141_463125	4735	No terminal repeats	6	11	0.9746	NA	0	1.7183	NA	NA
k141_272501	1995	No terminal repeats	4	11	0.9745	NA	1	0.9293	NA	NA
k141_484324	2780	No terminal repeats	4	11	0.9745	NA	2	0.6372	MOBQ	NA
k141_1012947	2614	No terminal repeats	6	11	0.9743	NA	0	1.7183	NA	NA
k141_699528	8262	No terminal repeats	8	11	0.9739	NA	0	1.5675	NA	NA
k141_631937	2253	No terminal repeats	3	11	0.9739	NA	1	0.5876	MOBV	NA
k141_323299	11626	No terminal repeats	11	11	0.9738	NA	0	2.5602	NA	NA
k141_786459	1285	No terminal repeats	2	11	0.9738	NA	1	0.8688	NA	NA
k141_184243	1509	No terminal repeats	2	11	0.9738	NA	1	1.9808	T_virB10	NA
k141_976794	5380	No terminal repeats	6	11	0.9737	NA	0	3.0979	NA	NA
k141_95927	1175	No terminal repeats	1	11	0.9736	NA	1	0.2748	NA	NA
k141_850284	13089	No terminal repeats	21	11	0.9736	NA	0	0.2579	NA	NA
k141_866045	2726	No terminal repeats	4	11	0.9735	NA	0	1.7183	NA	NA
k141_579199	3968	No terminal repeats	5	11	0.9734	NA	0	2.3803	NA	NA
k141_285010	2835	No terminal repeats	4	11	0.9733	NA	0	0.8658	NA	NA
k141_43849	3547	No terminal repeats	5	11	0.9733	NA	0	1.5030	NA	NA
k141_865785	4266	No terminal repeats	6	11	0.9732	NA	0	4.1045	NA	NA
k141_556019	4175	No terminal repeats	4	11	0.9732	NA	1	1.9776	NA	NA
k141_2946	4586	No terminal repeats	4	11	0.9732	NA	0	2.3121	NA	NA
k141_372505	3073	No terminal repeats	4	11	0.9732	NA	0	0.5834	NA	NA
k141_837886	3608	No terminal repeats	5	11	0.9730	NA	0	1.6069	NA	NA
k141_983794	1413	No terminal repeats	3	11	0.9730	NA	1	1.6941	NA	NA
k141_848545	19431	No terminal repeats	16	11	0.9729	NA	0	1.5792	NA	NA
k141_688613	1793	No terminal repeats	3	11	0.9727	NA	1	1.4802	NA	NA
k141_729388	6017	No terminal repeats	8	11	0.9726	NA	2	2.1587	MOBP1	NA
k141_623118	1640	No terminal repeats	2	11	0.9725	NA	1	1.6557	NA	NA
k141_939071	1116	No terminal repeats	1	11	0.9723	NA	1	0.5482	MOBT	NA
k141_1041108	4975	No terminal repeats	5	11	0.9722	NA	0	1.9494	NA	NA
k141_657666	3851	No terminal repeats	4	11	0.9722	NA	0	1.9379	NA	NA
k141_1081273	1401	No terminal repeats	2	11	0.9722	NA	1	0.6562	NA	NA
k141_246885	2706	No terminal repeats	6	11	0.9722	NA	0	1.2611	NA	NA
k141_811578	1500	No terminal repeats	2	11	0.9721	NA	1	0.8585	MOBV	NA
k141_961910	1862	No terminal repeats	3	11	0.9721	NA	1	1.7114	NA	NA
k141_905464	4184	No terminal repeats	4	11	0.9721	NA	1	0.7505	NA	NA
k141_147891	1584	No terminal repeats	3	11	0.9718	NA	1	2.6796	G_tfc3	NA
k141_558185	1887	No terminal repeats	3	11	0.9718	NA	1	0.8688	NA	NA
k141_861792	6264	No terminal repeats	10	11	0.9718	NA	0	1.4064	NA	NA
k141_118829	17056	No terminal repeats	20	11	0.9717	NA	7	8.7732	T_virB10;T_virB9;T_virB8;T_virB2;T_virB3;virb4;T_virB6	NA
k141_310007	7529	No terminal repeats	8	11	0.9717	NA	1	3.2294	MOBP1	NA
k141_71268	1356	No terminal repeats	3	11	0.9716	NA	1	1.2336	NA	NA
k141_172133	2206	No terminal repeats	4	11	0.9716	NA	1	1.0833	NA	NA
k141_575258	10358	No terminal repeats	12	11	0.9716	NA	1	4.7257	MOBQ	NA
k141_229081	1393	No terminal repeats	1	11	0.9716	NA	1	1.5486	NA	NA
k141_893395	6568	No terminal repeats	5	11	0.9716	NA	0	1.3745	NA	NA
