set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
RM2016_USA_crossstudy_additional8	ERR1713398	k141_573720	k141_573720_3 # 1061 # 2752 # -1 # ID=44034_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.462	ICR-Mo	3004569	Strict	96.09	100.9	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	colistin A; colistin B	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_183638	k141_183638_7 # 6431 # 7015 # -1 # ID=44651_7;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.617	vanY gene in vanB cluster	3002956	Strict	29.92	72.39	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_493439	k141_493439_1 # 453 # 1673 # -1 # ID=44969_1;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.565	tet(40)	3000567	Strict	98.03	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_343039	k141_343039_2 # 473 # 1207 # -1 # ID=45615_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.245	vanW gene in vanI cluster	3003724	Strict	32.18	65.42	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_114712	k141_114712_1 # 3 # 2936 # -1 # ID=46773_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514	adeF	3000777	Strict	45.9	92.35	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_575917	k141_575917_3 # 3977 # 4783 # 1 # ID=46870_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	vanW gene in vanI cluster	3003724	Strict	38.19	71.85	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_344498	k141_344498_2 # 1025 # 3487 # 1 # ID=47257_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.406	vanT gene in vanG cluster	3002972	Strict	35.19	115.17	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_185423	k141_185423_2 # 471 # 803 # 1 # ID=47330_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.505	qacL	3005098	Strict	98.18	100.0	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump		True	plasmid_like		0.9879	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_38260	k141_38260_2 # 109 # 1188 # -1 # ID=47861_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.420	vanG	3002909	Strict	43.19	102.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_345859	k141_345859_3 # 1441 # 2481 # 1 # ID=48846_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.633	vanG	3002909	Strict	57.68	99.14	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_345859	k141_345859_4 # 2478 # 3230 # 1 # ID=48846_4;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.625	vanXY gene in vanG cluster	3003069	Strict	47.83	98.43	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_187435	k141_187435_5 # 2514 # 3950 # -1 # ID=50337_5;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.631	iri	3002884	Strict	95.79	99.79	rifamycin antibiotic	antibiotic inactivation	rifampin monooxygenase	rifampin; rifaximin; rifabutin; rifapentine	True	plasmid_like		0.9052	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_419681	k141_419681_3 # 1382 # 2092 # -1 # ID=51297_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.328	vanW gene in vanG cluster	3002965	Strict	36.3	83.99	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_43099	k141_43099_5 # 3449 # 3781 # -1 # ID=53883_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	vanY gene in vanM cluster	3002961	Strict	49.46	47.21	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_499858	k141_499858_10 # 7317 # 10577 # -1 # ID=54017_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.682	adeF	3000777	Strict	43.78	102.55	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_190116	k141_190116_2 # 840 # 1724 # -1 # ID=54569_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	mphE	3003741	Perfect	100.0	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin	True	plasmid_like		0.993	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_190116	k141_190116_3 # 1780 # 3255 # -1 # ID=54569_3;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	msrE	3003109	Perfect	100.0	100.0	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	erythromycin	True	plasmid_like		0.993	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_274681	k141_274681_2 # 743 # 1867 # -1 # ID=56073_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	vanT gene in vanG cluster	3002972	Strict	35.75	52.53	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_501278	k141_501278_2 # 408 # 737 # 1 # ID=56180_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.406	qacJ	3007014	Strict	37.74	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_502135	k141_502135_3 # 1652 # 3031 # 1 # ID=57404_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.652	vanT gene in vanG cluster	3002972	Strict	34.13	64.47	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_424414	k141_424414_6 # 2907 # 3632 # 1 # ID=58503_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.326	vanY gene in vanB cluster	3002956	Strict	47.37	89.93	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	True	plasmid_like		0.9848	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_355198	k141_355198_1 # 238 # 1320 # -1 # ID=60300_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.336	vanW gene in vanI cluster	3003724	Strict	35.51	96.51	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_426045	k141_426045_1 # 220 # 1104 # -1 # ID=60836_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	mphG	3003742	Strict	99.32	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; clarithromycin; azithromycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_588543	k141_588543_6 # 5467 # 6588 # 1 # ID=61868_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	vanT gene in vanG cluster	3002972	Strict	32.88	52.39	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_194929	k141_194929_5 # 3642 # 5372 # 1 # ID=61967_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.681	vanW gene in vanI cluster	3003724	Strict	32.12	154.42	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_50494	k141_50494_2 # 1131 # 1391 # -1 # ID=63191_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.598	vanY gene in vanM cluster	3002961	Strict	42.35	36.91	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_128201	k141_128201_5 # 3795 # 4127 # 1 # ID=63273_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550	qacJ	3007014	Strict	41.9	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.9953	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_427908	k141_427908_4 # 2358 # 2702 # 1 # ID=63673_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.368	qacG	3007015	Strict	49.04	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.9665	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_51143	k141_51143_5 # 2884 # 3672 # 1 # ID=63824_5;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=13bp;gc_cont=0.347	APH(3')-IXa	3004087	Strict	57.63	98.5	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	amikacin; kanamycin A	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_196796	k141_196796_1 # 184 # 1338 # -1 # ID=64513_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.565	vanT gene in vanG cluster	3002972	Strict	33.78	53.93	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_51822	k141_51822_2 # 220 # 714 # -1 # ID=64677_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.325	dfrF	3002867	Perfect	100.0	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_591773	k141_591773_5 # 2196 # 3401 # -1 # ID=65965_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	Mef(En2)	3004659	Strict	99.5	100.0	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump		False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_359665	k141_359665_1 # 3 # 1901 # 1 # ID=65966_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.402	tet(O)	3000190	Strict	49.84	98.9	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_595255	k141_595255_1 # 1 # 684 # 1 # ID=70263_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.469	vanY gene in vanG cluster	3002959	Strict	41.27	81.36	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_134334	k141_134334_1 # 132 # 461 # -1 # ID=70780_1;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.364	qacJ	3007014	Strict	37.74	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.7618	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_286593	k141_286593_1 # 2 # 454 # 1 # ID=70862_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.554	vanW gene in vanI cluster	3003724	Strict	35.06	40.21	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_512775	k141_512775_3 # 2432 # 2770 # 1 # ID=72511_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.622	RbpA	3000245	Strict	86.49	98.25	rifamycin antibiotic	antibiotic target protection	RbpA bacterial RNA polymerase-binding protein	rifampin; rifaximin; rifabutin; rifapentine	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_435070	k141_435070_4 # 3310 # 5760 # -1 # ID=73835_4;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=6bp;gc_cont=0.308	vanT gene in vanG cluster	3002972	Strict	33.33	114.61	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_435317	k141_435317_1 # 3 # 863 # 1 # ID=74148_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.525	vanW gene in vanI cluster	3003724	Strict	42.42	76.68	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_137153	k141_137153_6 # 2874 # 4526 # 1 # ID=74232_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.448	vanW gene in vanI cluster	3003724	Strict	30.56	147.45	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_60361	k141_60361_2 # 279 # 611 # -1 # ID=75416_2;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.465	qacG	3007015	Strict	40.0	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_62990	k141_62990_1 # 3 # 1019 # -1 # ID=78490_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.566	vanG	3002909	Strict	39.36	97.13	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_438257	k141_438257_3 # 1714 # 3498 # -1 # ID=78649_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.386	patB	3000025	Strict	67.51	101.02	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	ciprofloxacin; norfloxacin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_602384	k141_602384_2 # 297 # 1115 # 1 # ID=78884_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.637	vanY gene in vanB cluster	3002956	Strict	32.95	101.49	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_293487	k141_293487_2 # 400 # 1530 # -1 # ID=79431_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.443	vanT gene in vanG cluster	3002972	Strict	37.57	52.81	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_64769	k141_64769_2 # 361 # 1479 # -1 # ID=80606_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.525	vanT gene in vanG cluster	3002972	Strict	37.6	52.25	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_604661	k141_604661_1 # 220 # 1020 # -1 # ID=81685_1;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.418	OXA-10	3001405	Strict	99.62	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_440733	k141_440733_15 # 16044 # 17900 # 1 # ID=82380_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	vanW gene in vanI cluster	3003724	Strict	31.84	165.68	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_297057	k141_297057_3 # 1215 # 2039 # -1 # ID=83515_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.407	vanY gene in vanM cluster	3002961	Strict	30.41	117.6	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_606376	k141_606376_4 # 1397 # 2209 # 1 # ID=83782_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.658	vanY gene in vanB cluster	3002956	Strict	30.81	100.75	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_607375	k141_607375_2 # 288 # 620 # -1 # ID=84845_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.532	qacG	3007015	Strict	41.35	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_521651	k141_521651_2 # 1532 # 2662 # 1 # ID=84862_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.460	vanT gene in vanG cluster	3002972	Strict	37.18	52.81	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_608309	k141_608309_2 # 455 # 1681 # 1 # ID=86015_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.306	EreD	3004608	Strict	98.77	100.0	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_376340	k141_376340_1 # 3 # 344 # -1 # ID=86560_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.398	qacJ	3007014	Strict	45.19	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_299796	k141_299796_2 # 543 # 1538 # -1 # ID=86579_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.591	vanH gene in vanO cluster	3002948	Strict	41.53	94.57	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_376409	k141_376409_1 # 125 # 1333 # -1 # ID=86641_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	vanT gene in vanG cluster	3002972	Strict	31.89	56.46	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_523089	k141_523089_3 # 1179 # 3119 # 1 # ID=86889_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.333	tet(S)	3000192	Strict	99.84	100.78	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_377013	k141_377013_3 # 748 # 1836 # 1 # ID=87341_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.347	vanG	3002909	Strict	39.39	103.72	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	True	plasmid_like		0.8961	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_444786	k141_444786_1 # 398 # 2317 # -1 # ID=88142_1;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.404	tet(O)	3000190	Strict	99.06	100.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_213395	k141_213395_2 # 544 # 1218 # -1 # ID=88739_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.501	vanY gene in vanF cluster	3002958	Strict	33.16	76.45	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_378827	k141_378827_5 # 4336 # 4662 # -1 # ID=89458_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.443	qacJ	3007014	Strict	38.46	100.93	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_445955	k141_445955_1 # 3 # 347 # -1 # ID=89821_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.383	qacJ	3007014	Strict	44.66	107.48	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_447334	k141_447334_2 # 684 # 2360 # -1 # ID=91534_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=8bp;gc_cont=0.443	vanW gene in vanI cluster	3003724	Strict	28.02	149.6	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_153516	k141_153516_1 # 187 # 516 # -1 # ID=93287_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.327	qacJ	3007014	Strict	48.11	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_216922	k141_216922_1 # 236 # 1081 # 1 # ID=93455_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	OXA-668	3005158	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_381894	k141_381894_1 # 3 # 758 # -1 # ID=93543_1;partial=10;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.329	vanW gene in vanG cluster	3002965	Strict	28.57	89.68	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_614942	k141_614942_3 # 2554 # 3225 # -1 # ID=93850_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	vanW gene in vanI cluster	3003724	Strict	39.01	59.79	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_218269	k141_218269_6 # 3314 # 4204 # 1 # ID=95225_6;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.652	vanY gene in vanB cluster	3002956	Strict	37.74	110.45	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_307843	k141_307843_2 # 252 # 1868 # 1 # ID=95788_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558	vanW gene in vanI cluster	3003724	Strict	34.3	144.24	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
