seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_46300	2468	No terminal repeats	NA	3	11	0.9786	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64348	2124	No terminal repeats	NA	2	11	0.9785	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_45985	14847	No terminal repeats	NA	19	11	0.9784	NA	2	8.8022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_154310	3260	No terminal repeats	NA	4	11	0.9784	NA	1	6.4116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49211	7484	No terminal repeats	NA	10	11	0.9784	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_124741	4330	No terminal repeats	NA	11	11	0.9784	NA	0	12.7338	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_92766	11959	No terminal repeats	NA	11	11	0.9784	NA	1	4.4428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_83698	4547	No terminal repeats	NA	5	11	0.9783	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_151785	2576	No terminal repeats	NA	2	11	0.9782	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_157630	4203	No terminal repeats	NA	7	11	0.9782	NA	0	6.4980	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12823	1516	No terminal repeats	NA	2	11	0.9782	NA	1	2.6926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71227	2615	No terminal repeats	NA	4	11	0.9781	NA	0	5.1353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111442	1151	No terminal repeats	NA	3	11	0.9781	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_116616	3109	No terminal repeats	NA	7	15	0.9781	NA	0	10.2898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179319	6897	No terminal repeats	NA	13	11	0.9781	NA	2	8.3843	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_141422	2211	No terminal repeats	NA	4	11	0.9781	NA	1	5.7210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_145256	6742	No terminal repeats	NA	14	15	0.9781	NA	1	10.5796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7827	2188	No terminal repeats	NA	4	11	0.9780	NA	1	6.6788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_142114	2615	No terminal repeats	NA	7	15	0.9780	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_138700	2952	No terminal repeats	NA	6	11	0.9780	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_98410	3102	No terminal repeats	NA	5	11	0.9780	NA	2	4.7992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36398	2848	No terminal repeats	NA	2	11	0.9780	NA	0	3.0313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73417	8341	No terminal repeats	NA	12	11	0.9780	NA	1	5.1394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22309	2116	No terminal repeats	NA	2	11	0.9779	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_106332	8488	No terminal repeats	NA	6	11	0.9778	NA	1	4.7880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18753	9622	No terminal repeats	NA	10	11	0.9778	NA	0	6.8667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58068	7548	No terminal repeats	NA	15	11	0.9778	NA	5	12.6693	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48591	7631	No terminal repeats	NA	16	11	0.9778	NA	0	5.1513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41385	1227	No terminal repeats	NA	2	11	0.9777	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_116104	7853	No terminal repeats	NA	2	4	0.9777	NA	0	3.1572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_140820	15681	No terminal repeats	NA	2	11	0.9777	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_28637	7334	No terminal repeats	NA	7	11	0.9777	NA	0	4.5182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4563	2301	No terminal repeats	NA	2	11	0.9776	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5289	5115	No terminal repeats	NA	4	11	0.9775	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8160	1800	No terminal repeats	NA	2	11	0.9775	NA	2	3.2240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_171254	3353	No terminal repeats	NA	7	11	0.9775	NA	0	9.8344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_80200	1601	No terminal repeats	NA	3	11	0.9775	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21818	1487	No terminal repeats	NA	2	15	0.9774	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45200	2521	No terminal repeats	NA	5	11	0.9774	NA	0	6.5425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47408	3855	No terminal repeats	NA	10	11	0.9773	NA	0	10.6099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159725	3690	No terminal repeats	NA	6	11	0.9773	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_139956	6631	No terminal repeats	NA	11	11	0.9773	NA	0	5.4999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2160	1519	No terminal repeats	NA	2	11	0.9772	NA	1	3.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_135659	11947	No terminal repeats	NA	16	11	0.9772	NA	4	17.7027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160664	2637	No terminal repeats	NA	7	11	0.9772	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_115521	2699	No terminal repeats	NA	3	11	0.9772	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_145286	4156	No terminal repeats	NA	12	11	0.9771	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_86673	19313	No terminal repeats	NA	30	11	0.9771	NA	4	10.3235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153839	2615	No terminal repeats	NA	3	11	0.9771	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_124499	5567	No terminal repeats	NA	11	11	0.9771	NA	1	6.0231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_146195	8245	No terminal repeats	NA	11	11	0.9771	NA	0	4.6694	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145942	2199	No terminal repeats	NA	5	11	0.9771	NA	1	5.0535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_158700	17725	No terminal repeats	NA	20	11	0.9771	NA	3	8.2870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35384	46614	No terminal repeats	NA	30	11	0.9770	NA	1	10.8311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_144145	2604	No terminal repeats	NA	5	11	0.9770	NA	0	6.8506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35809	4348	No terminal repeats	NA	3	11	0.9769	NA	1	3.1919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9563	5845	No terminal repeats	NA	7	4	0.9769	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14550	3021	No terminal repeats	NA	4	11	0.9769	NA	0	6.4545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_97712	1988	No terminal repeats	NA	4	11	0.9768	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13307	2213	No terminal repeats	NA	2	15	0.9767	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_102980	8037	No terminal repeats	NA	5	11	0.9767	NA	0	2.9564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93228	10982	No terminal repeats	NA	16	11	0.9767	NA	4	8.5151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55287	9171	No terminal repeats	NA	3	15	0.9766	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_176991	7344	No terminal repeats	NA	14	11	0.9766	NA	0	9.1413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_135125	2668	No terminal repeats	NA	2	11	0.9764	NA	0	3.0815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_67093	12191	No terminal repeats	NA	3	11	0.9762	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_50196	2698	No terminal repeats	NA	2	11	0.9762	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_113839	1466	No terminal repeats	NA	3	15	0.9762	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_120922	2036	No terminal repeats	NA	1	15	0.9761	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_24254	4504	No terminal repeats	NA	8	11	0.9760	NA	1	10.2409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_85463	1939	No terminal repeats	NA	2	11	0.9760	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_115015	1333	No terminal repeats	NA	2	15	0.9759	NA	2	2.9909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_12168	9040	No terminal repeats	NA	6	11	0.9759	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_144834	3362	No terminal repeats	NA	8	11	0.9758	NA	0	6.5900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47210	2815	No terminal repeats	NA	6	11	0.9758	NA	1	6.4461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19298	2397	No terminal repeats	NA	3	11	0.9758	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19124	6807	No terminal repeats	NA	12	11	0.9758	NA	0	6.5599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_84900	2917	No terminal repeats	NA	5	11	0.9757	NA	1	4.8284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108996	4727	No terminal repeats	NA	2	15	0.9757	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_106476	3451	No terminal repeats	NA	4	11	0.9757	NA	0	2.8895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58411	11810	No terminal repeats	NA	18	11	0.9756	NA	1	5.5855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16017	2729	No terminal repeats	NA	2	11	0.9755	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17369	4999	No terminal repeats	NA	7	11	0.9754	NA	3	4.6696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_138997	3766	No terminal repeats	NA	9	11	0.9754	NA	1	2.7372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158585	30741	No terminal repeats	NA	36	11	0.9754	NA	7	16.1236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_136386	4673	No terminal repeats	NA	3	11	0.9754	NA	0	3.4357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_176668	7647	No terminal repeats	NA	18	11	0.9753	NA	0	24.0559	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_147541	3820	No terminal repeats	NA	6	11	0.9752	NA	2	6.5174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153978	3013	No terminal repeats	NA	2	11	0.9752	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44865	2603	No terminal repeats	NA	6	11	0.9751	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54907	2195	No terminal repeats	NA	3	11	0.9751	NA	1	5.1370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160069	23490	No terminal repeats	NA	29	11	0.9750	NA	0	8.0077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70042	1328	No terminal repeats	NA	5	11	0.9750	NA	1	6.6805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1356	4075	No terminal repeats	NA	3	11	0.9750	NA	0	3.4277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_66853	2637	No terminal repeats	NA	2	11	0.9750	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70681	1137	No terminal repeats	NA	3	11	0.9750	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_94903	4813	No terminal repeats	NA	6	11	0.9750	NA	2	3.1894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112636	2970	No terminal repeats	NA	2	11	0.9750	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_126970	12107	No terminal repeats	NA	12	11	0.9749	NA	3	7.4040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11340	1721	No terminal repeats	NA	3	11	0.9749	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_95904	2655	No terminal repeats	NA	6	11	0.9749	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22302	2596	No terminal repeats	NA	8	11	0.9749	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51726	1694	No terminal repeats	NA	1	15	0.9748	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_89632	3669	No terminal repeats	NA	8	11	0.9748	NA	1	5.1403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23159	2183	No terminal repeats	NA	4	11	0.9747	NA	1	4.7526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_156313	3035	No terminal repeats	NA	3	11	0.9747	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_148817	6702	No terminal repeats	NA	1	15	0.9747	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_117423	10489	No terminal repeats	NA	13	11	0.9747	NA	2	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41153	7143	No terminal repeats	NA	15	11	0.9746	NA	1	2.9695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40730	2118	No terminal repeats	NA	2	11	0.9744	NA	2	3.1532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_109881	1479	No terminal repeats	NA	3	11	0.9744	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51861	1389	No terminal repeats	NA	2	15	0.9744	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25465	9626	No terminal repeats	NA	8	11	0.9743	NA	0	4.9742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30197	3544	No terminal repeats	NA	8	11	0.9742	NA	1	4.2167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51871	1393	No terminal repeats	NA	2	15	0.9742	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_177020	4413	No terminal repeats	NA	4	11	0.9742	NA	0	4.9041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1645	6261	No terminal repeats	NA	10	11	0.9742	NA	2	6.0659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_67957	4802	No terminal repeats	NA	2	11	0.9742	NA	0	1.9666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_107662	2568	No terminal repeats	NA	3	11	0.9741	NA	0	4.0659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82842	3510	No terminal repeats	NA	6	11	0.9741	NA	0	3.3222	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_124989	2873	No terminal repeats	NA	3	11	0.9741	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_81260	4270	No terminal repeats	NA	2	11	0.9741	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_138836	2675	No terminal repeats	NA	6	11	0.9741	NA	0	5.6718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28568	3075	No terminal repeats	NA	5	11	0.9740	NA	0	3.4366	Unclassified
k141_118691	2659	No terminal repeats	NA	6	11	0.9740	NA	0	4.5850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_170363	3450	No terminal repeats	NA	1	11	0.9740	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79712	1031	No terminal repeats	NA	1	11	0.9740	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16295	1713	No terminal repeats	NA	1	15	0.9739	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_97707	1153	No terminal repeats	NA	2	11	0.9739	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19282	1035	No terminal repeats	NA	1	15	0.9739	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39432	13926	No terminal repeats	NA	17	11	0.9739	NA	3	20.0681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37341	1126	No terminal repeats	NA	1	15	0.9738	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_45498	3659	No terminal repeats	NA	4	11	0.9738	NA	2	5.0464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_122763	2850	No terminal repeats	NA	1	11	0.9738	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_140941	4251	No terminal repeats	NA	1	15	0.9738	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_72624	2999	No terminal repeats	NA	7	11	0.9738	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71879	1854	No terminal repeats	NA	3	11	0.9737	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93734	15279	No terminal repeats	NA	24	11	0.9737	NA	0	14.6946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36180	1671	No terminal repeats	NA	1	11	0.9737	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_171070	3517	No terminal repeats	NA	5	11	0.9737	NA	3	5.0987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_68448	4683	No terminal repeats	NA	8	11	0.9736	NA	2	6.8903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36216	1661	No terminal repeats	NA	1	11	0.9735	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_34329	17293	No terminal repeats	NA	27	11	0.9735	NA	2	26.3379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50826	1257	No terminal repeats	NA	1	11	0.9735	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_152686	1015	No terminal repeats	NA	3	11	0.9735	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_115536	1170	No terminal repeats	NA	1	11	0.9735	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8258	1002	No terminal repeats	NA	2	11	0.9734	NA	1	3.0063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40383	1421	No terminal repeats	NA	1	11	0.9734	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_12993	1051	No terminal repeats	NA	2	11	0.9734	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_137186	1070	No terminal repeats	NA	1	15	0.9733	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37475	5444	No terminal repeats	NA	10	11	0.9733	NA	1	4.0665	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81819	2613	No terminal repeats	NA	1	15	0.9733	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_23895	1368	No terminal repeats	NA	2	11	0.9732	NA	1	2.6972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50125	4141	No terminal repeats	NA	12	11	0.9732	NA	0	3.5552	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10716	2485	No terminal repeats	NA	4	11	0.9732	NA	1	5.1264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_136428	5707	No terminal repeats	NA	7	11	0.9732	NA	1	4.6880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72518	2554	No terminal repeats	NA	2	11	0.9731	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_73211	3576	No terminal repeats	NA	5	11	0.9731	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_97187	1068	No terminal repeats	NA	1	11	0.9731	NA	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70792	3921	No terminal repeats	NA	5	11	0.9731	NA	2	3.2788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_100870	3644	No terminal repeats	NA	5	11	0.9730	NA	0	4.4668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_146319	3784	No terminal repeats	NA	1	11	0.9730	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1752	1802	No terminal repeats	NA	6	11	0.9730	NA	1	5.6666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25839	1170	No terminal repeats	NA	1	11	0.9729	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54716	3037	No terminal repeats	NA	5	11	0.9729	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_132116	1011	No terminal repeats	NA	3	11	0.9729	NA	1	3.2868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_170456	1178	No terminal repeats	NA	2	11	0.9728	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111335	1200	No terminal repeats	NA	4	11	0.9728	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20404	1446	No terminal repeats	NA	1	11	0.9728	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_69075	1049	No terminal repeats	NA	3	11	0.9728	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30591	4279	No terminal repeats	NA	12	11	0.9727	NA	0	14.1039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
