seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_87531	5874	No terminal repeats	5	11	0.8815	NA	0	1.2367	NA	NA
k141_551916	4245	No terminal repeats	5	11	0.8814	NA	0	0.8581	NA	NA
k141_272256	1551	No terminal repeats	2	11	0.8810	NA	1	1.4636	F_traE	NA
k141_121187	6269	No terminal repeats	7	11	0.8800	NA	1	1.3692	NA	NA
k141_471228	1099	No terminal repeats	1	11	0.8800	NA	1	0.9724	virb4	NA
k141_58311	2681	No terminal repeats	3	11	0.8794	NA	0	1.6024	NA	NA
k141_165739	2034	No terminal repeats	4	11	0.8793	NA	1	0.2158	NA	NA
k141_160110	10672	No terminal repeats	11	11	0.8791	NA	0	2.1476	NA	NA
k141_412553	4024	No terminal repeats	3	11	0.8789	NA	1	1.1426	NA	NA
k141_111043	10449	No terminal repeats	13	11	0.8787	NA	0	0.1253	NA	NA
k141_36972	4177	No terminal repeats	6	11	0.8785	NA	0	0.6259	NA	NA
k141_222271	1066	No terminal repeats	4	11	0.8772	NA	1	1.3545	T_virB6	NA
k141_77364	2477	No terminal repeats	3	11	0.8770	NA	1	1.2668	NA	NA
k141_468435	1285	No terminal repeats	4	11	0.8768	NA	1	2.2753	NA	NA
k141_254834	2521	No terminal repeats	3	11	0.8766	NA	0	0.7961	NA	NA
k141_243330	6126	No terminal repeats	3	11	0.8766	NA	1	1.4545	NA	NA
k141_113488	1607	No terminal repeats	2	11	0.8764	NA	1	1.4688	NA	NA
k141_489791	3789	No terminal repeats	6	11	0.8764	NA	0	1.1643	NA	NA
k141_66579	1150	No terminal repeats	2	11	0.8753	NA	1	1.3243	NA	NA
k141_470837	1672	No terminal repeats	3	11	0.8745	NA	1	2.3882	T_virB11	NA
k141_512104	3631	No terminal repeats	5	11	0.8744	NA	0	0.2445	NA	NA
k141_437761	4813	No terminal repeats	6	11	0.8743	NA	0	1.6324	NA	NA
k141_311102	2967	No terminal repeats	3	11	0.8738	NA	0	1.2759	NA	NA
k141_147400	7386	No terminal repeats	6	11	0.8733	NA	0	1.2752	NA	NA
k141_311642	2174	No terminal repeats	3	11	0.8728	NA	1	1.7114	NA	NA
k141_259066	2582	No terminal repeats	5	11	0.8727	NA	0	2.3590	NA	NA
k141_500617	1221	No terminal repeats	1	11	0.8720	NA	1	1.1426	NA	NA
k141_80936	5502	No terminal repeats	6	11	0.8708	NA	0	0.6337	NA	NA
k141_414525	2941	No terminal repeats	4	11	0.8705	NA	0	1.5399	NA	NA
k141_241875	6436	No terminal repeats	6	11	0.8704	NA	0	0.9879	NA	NA
k141_489864	2964	No terminal repeats	4	11	0.8696	NA	0	0.5677	NA	NA
k141_263916	9079	No terminal repeats	6	11	0.8693	NA	0	0.9302	NA	NA
k141_527195	4753	No terminal repeats	4	11	0.8692	NA	0	0.4345	NA	NA
k141_537925	1266	No terminal repeats	2	11	0.8690	NA	1	1.2206	NA	NA
k141_497453	8996	No terminal repeats	10	11	0.8677	NA	0	2.7450	NA	NA
k141_505081	3128	No terminal repeats	4	11	0.8673	NA	0	0.9787	NA	NA
k141_121357	10483	No terminal repeats	8	11	0.8663	NA	0	2.3561	NA	NA
k141_127252	3121	No terminal repeats	4	11	0.8659	NA	0	1.3307	NA	NA
k141_490237	1056	No terminal repeats	2	11	0.8656	NA	2	2.0420	G_tfc3;T_virB1	NA
k141_268164	2230	No terminal repeats	3	11	0.8646	NA	1	1.4636	F_traE	NA
k141_388038	2852	No terminal repeats	6	11	0.8632	NA	0	1.6789	NA	NA
k141_546560	7930	No terminal repeats	8	11	0.8619	NA	0	0.1723	NA	NA
k141_21002	2210	No terminal repeats	3	11	0.8609	NA	2	2.2390	t4cp1	NA
k141_493364	4522	No terminal repeats	5	11	0.8601	NA	0	0.9950	NA	NA
k141_293017	17984	No terminal repeats	10	11	0.8598	NA	0	1.9308	NA	NA
k141_334978	8219	No terminal repeats	10	11	0.8593	NA	0	0.8573	NA	NA
k141_125685	3804	No terminal repeats	6	11	0.8591	NA	0	1.2899	NA	NA
k141_65337	11689	No terminal repeats	3	11	0.8585	NA	0	2.2248	NA	NA
k141_307178	1423	No terminal repeats	3	11	0.8551	NA	3	3.5970	virb4;F_traV	NA
k141_329037	4045	No terminal repeats	7	11	0.8533	NA	0	1.4932	NA	NA
k141_253103	2629	No terminal repeats	4	11	0.8532	NA	0	1.2930	NA	NA
k141_81474	5904	No terminal repeats	6	11	0.8529	NA	0	1.5762	NA	NA
k141_524020	2889	No terminal repeats	3	11	0.8528	NA	0	0.7124	NA	NA
k141_437027	4980	No terminal repeats	5	11	0.8526	NA	0	1.6149	NA	NA
k141_520756	4357	No terminal repeats	9	11	0.8517	NA	0	0.1708	NA	NA
k141_114507	6973	No terminal repeats	6	11	0.8514	NA	2	3.3991	MOBQ	NA
k141_59974	4031	No terminal repeats	4	11	0.8495	NA	0	1.2682	NA	NA
k141_385354	5099	No terminal repeats	5	11	0.8493	NA	0	1.7183	NA	NA
k141_509069	3791	No terminal repeats	7	11	0.8493	NA	0	1.5147	NA	NA
k141_169053	1212	No terminal repeats	1	11	0.8489	NA	1	1.2651	F_traG	NA
k141_357542	4381	No terminal repeats	6	11	0.8487	NA	0	0.5941	NA	NA
k141_126030	11271	No terminal repeats	3	11	0.8487	NA	0	0.7117	NA	NA
k141_499392	4343	No terminal repeats	6	11	0.8480	NA	0	0.7338	NA	NA
k141_111026	4263	No terminal repeats	5	11	0.8479	NA	0	1.0235	NA	NA
k141_472765	2521	No terminal repeats	5	11	0.8471	NA	0	1.6863	NA	NA
k141_242394	3046	No terminal repeats	5	11	0.8468	NA	0	0.2810	NA	NA
k141_45775	2755	No terminal repeats	4	11	0.8457	NA	0	0.6240	NA	NA
k141_499578	3087	No terminal repeats	4	11	0.8455	NA	0	0.9331	NA	NA
k141_434900	1160	No terminal repeats	3	11	0.8454	NA	2	2.4836	F_traV	NA
k141_372607	1099	No terminal repeats	1	11	0.8450	NA	1	1.1426	NA	NA
k141_245602	10704	No terminal repeats	5	11	0.8442	NA	0	1.4248	NA	NA
k141_516188	4390	No terminal repeats	5	11	0.8442	NA	1	0.9502	NA	NA
k141_393395	3877	No terminal repeats	4	11	0.8438	NA	0	1.5484	NA	NA
k141_349423	8705	No terminal repeats	6	11	0.8436	NA	0	1.0482	NA	NA
k141_162040	2956	No terminal repeats	3	11	0.8435	NA	0	1.1148	NA	NA
k141_135114	2307	No terminal repeats	6	11	0.8427	NA	1	0.3826	NA	NA
k141_193082	3461	No terminal repeats	3	11	0.8426	NA	2	2.2769	F_trbC;F_traW	NA
k141_174830	1393	No terminal repeats	1	11	0.8426	NA	1	0.9724	virb4	NA
k141_418695	1599	No terminal repeats	1	11	0.8426	NA	1	0.9724	virb4	NA
k141_534283	5880	No terminal repeats	5	11	0.8425	NA	3	3.6630	F_traF;F_traH	NA
k141_68638	5453	No terminal repeats	6	11	0.8425	NA	0	1.6425	NA	NA
k141_71403	7059	No terminal repeats	5	11	0.8424	NA	0	1.3307	NA	NA
k141_453157	3155	No terminal repeats	4	11	0.8409	NA	0	0.9963	NA	NA
k141_342885	3162	No terminal repeats	5	11	0.8403	NA	0	0.4841	NA	NA
k141_537187	2518	No terminal repeats	3	11	0.8398	NA	1	0.9724	virb4	NA
k141_91424	2718	No terminal repeats	5	11	0.8395	NA	0	1.2313	NA	NA
k141_100644	18837	No terminal repeats	16	11	0.8393	NA	0	0.6710	NA	NA
k141_284109	7061	No terminal repeats	8	11	0.8390	NA	0	1.0461	NA	NA
k141_450426	8651	No terminal repeats	7	11	0.8381	NA	0	0.3386	NA	NA
k141_358743	11715	No terminal repeats	8	11	0.8379	NA	0	0.8315	NA	NA
k141_16296	2516	No terminal repeats	3	11	0.8365	NA	0	1.3860	NA	NA
k141_160789	4396	No terminal repeats	2	11	0.8364	NA	0	0.4855	NA	NA
k141_51275	4087	No terminal repeats	9	11	0.8358	NA	0	0.5894	NA	NA
k141_282533	30019	No terminal repeats	27	11	0.8357	NA	7	7.0660	F_trbC;F_traW;F_traU;F_trbC;F_traH	NA
k141_111839	3280	No terminal repeats	4	11	0.8337	NA	0	0.1916	NA	NA
k141_478958	3656	No terminal repeats	4	11	0.8336	NA	0	1.6884	NA	NA
k141_159603	4618	No terminal repeats	5	11	0.8332	NA	0	0.5800	NA	NA
k141_366945	5372	No terminal repeats	4	11	0.8330	NA	0	0.3218	NA	NA
k141_63002	3672	No terminal repeats	3	11	0.8328	NA	0	0.9298	NA	NA
k141_387532	2680	No terminal repeats	3	11	0.8326	NA	0	0.2308	NA	NA
k141_535390	8753	No terminal repeats	8	11	0.8321	NA	0	1.5276	NA	NA
k141_191624	3144	No terminal repeats	4	11	0.8321	NA	0	0.1755	NA	NF012212
k141_494644	19267	No terminal repeats	17	11	0.8315	NA	1	2.6850	NA	NA
k141_464727	5572	No terminal repeats	4	11	0.8310	NA	0	0.4978	NA	NA
k141_287672	20962	No terminal repeats	28	11	0.8292	NA	0	0.8899	NA	NA
k141_404793	9401	No terminal repeats	10	11	0.8278	NA	1	2.6737	t4cp1	NA
k141_472232	12967	No terminal repeats	7	11	0.8258	NA	0	1.0830	NA	NA
k141_9300	1567	No terminal repeats	2	11	0.8247	NA	1	0.9746	T_virB10	NA
k141_77205	3506	No terminal repeats	5	11	0.8243	NA	0	1.7019	NA	NA
k141_192875	2842	No terminal repeats	4	11	0.8243	NA	0	0.2159	NA	NA
k141_99715	1368	No terminal repeats	1	11	0.8232	NA	1	1.1426	NA	NA
k141_75940	3865	No terminal repeats	7	11	0.8224	NA	1	0.9502	NA	NA
k141_52393	9668	No terminal repeats	9	11	0.8218	NA	0	0.9302	NA	NA
k141_157000	7801	No terminal repeats	8	11	0.8210	NA	0	1.2210	NA	NA
k141_168691	11554	No terminal repeats	17	11	0.8206	NA	0	0.8151	NA	NA
k141_527129	1568	No terminal repeats	2	11	0.8179	NA	1	0.9975	NA	NA
k141_5806	6206	No terminal repeats	7	11	0.8154	NA	1	2.0188	virb4	NA
k141_541930	1871	No terminal repeats	4	11	0.8151	NA	1	1.1528	F_trbC	NA
k141_162270	2543	No terminal repeats	3	11	0.8151	NA	0	0.8581	NA	NA
k141_492451	7734	No terminal repeats	7	11	0.8135	NA	1	0.3826	NA	NA
k141_495066	3958	No terminal repeats	6	11	0.8129	NA	0	1.2257	NA	NA
k141_193732	9186	No terminal repeats	4	11	0.8129	NA	0	0.9298	NA	NA
k141_119527	4302	No terminal repeats	7	11	0.8123	NA	0	1.9300	NA	NA
k141_507741	10719	No terminal repeats	11	11	0.8120	NA	1	1.4647	NA	NA
k141_440305	6000	No terminal repeats	5	11	0.8108	NA	0	0.9856	NA	NA
k141_3149	10515	No terminal repeats	12	11	0.8104	NA	0	2.5808	NA	NA
k141_521370	4665	No terminal repeats	4	11	0.8097	NA	0	0.3573	NA	NA
k141_325668	6981	No terminal repeats	5	11	0.8089	NA	0	0.6669	NA	NA
k141_136930	2741	No terminal repeats	3	11	0.8086	NA	1	1.3758	MOBP1	NA
k141_98750	2895	No terminal repeats	4	11	0.8082	NA	0	0.2479	NA	NA
k141_209580	9823	No terminal repeats	8	11	0.8081	NA	1	0.3694	NA	NA
k141_294438	3844	No terminal repeats	4	11	0.8074	NA	0	0.9840	NA	NA
k141_234454	3641	No terminal repeats	6	11	0.8073	NA	0	0.4077	NA	NA
k141_163738	3660	No terminal repeats	6	11	0.8067	NA	0	0.4753	NA	NA
k141_241102	1206	No terminal repeats	3	11	0.8066	NA	1	0.3312	NA	NA
k141_529938	8694	No terminal repeats	7	11	0.8065	NA	3	3.0567	NA	NA
k141_320347	2878	No terminal repeats	3	11	0.8059	NA	0	0.7957	NA	NA
k141_308120	2511	No terminal repeats	3	11	0.8051	NA	0	2.3977	NA	NA
k141_263090	3906	No terminal repeats	7	11	0.8034	NA	0	2.0207	NA	NA
k141_227011	2940	No terminal repeats	3	11	0.8027	NA	0	1.0189	NA	NA
k141_24864	9270	No terminal repeats	10	11	0.8023	NA	0	1.0718	NA	NA
k141_375094	14306	DTR	17	11	0.8015	NA	0	0.2392	NA	NA
k141_271712	3451	No terminal repeats	5	11	0.8011	NA	0	0.4760	NA	NA
k141_299160	2041	No terminal repeats	6	11	0.8008	NA	1	1.7894	NA	NA
k141_559860	3873	No terminal repeats	8	11	0.8001	NA	0	1.0546	NA	NA
k141_143421	2814	No terminal repeats	2	11	0.7991	NA	0	1.2752	NA	NA
k141_331752	2737	No terminal repeats	4	11	0.7980	NA	0	1.1832	NA	NA
k141_327765	2622	No terminal repeats	2	11	0.7978	NA	0	0.9943	NA	NA
k141_86965	2612	No terminal repeats	2	11	0.7977	NA	0	0.1780	NA	NA
k141_354814	6067	No terminal repeats	5	11	0.7973	NA	0	1.1832	NA	NA
k141_98129	4558	No terminal repeats	5	11	0.7954	NA	0	0.7019	NA	NA
k141_513227	4015	No terminal repeats	3	11	0.7954	NA	0	0.9567	NA	NA
k141_388685	1221	No terminal repeats	3	11	0.7952	NA	1	1.1528	F_trbC	NA
k141_222521	3478	No terminal repeats	3	11	0.7941	NA	0	0.2510	NA	NA
k141_58256	5126	No terminal repeats	7	11	0.7938	NA	0	0.7199	NA	NA
k141_261665	1236	No terminal repeats	2	11	0.7916	NA	1	1.0311	NA	NA
k141_22433	5158	No terminal repeats	9	11	0.7906	NA	0	1.0919	NA	NA
k141_388329	2745	No terminal repeats	4	11	0.7904	NA	0	1.4720	NA	NA
k141_352587	5230	No terminal repeats	8	11	0.7899	NA	0	0.8535	NA	NA
k141_496119	4548	No terminal repeats	7	11	0.7898	NA	0	0.4480	NA	NA
k141_124486	3614	No terminal repeats	8	11	0.7893	NA	0	1.0992	NA	NA
k141_254548	7138	No terminal repeats	6	11	0.7891	NA	1	0.8813	NA	NA
k141_144415	2768	No terminal repeats	5	11	0.7873	NA	0	0.4245	NA	NA
k141_299787	3270	No terminal repeats	3	11	0.7872	NA	0	0.9063	NA	NA
k141_51052	7617	No terminal repeats	7	11	0.7856	NA	3	1.5793	F_traU;F_traW	NA
k141_212061	4406	No terminal repeats	6	11	0.7855	NA	0	0.9650	NA	NA
k141_171194	1203	No terminal repeats	4	11	0.7846	NA	1	1.3306	NA	NA
k141_79719	2513	No terminal repeats	6	11	0.7824	NA	0	0.4809	NA	NA
k141_520068	3441	No terminal repeats	4	11	0.7817	NA	0	0.2128	NA	NA
k141_529352	2836	No terminal repeats	5	11	0.7804	NA	0	0.1435	NA	NA
k141_42190	16984	No terminal repeats	18	11	0.7801	NA	0	1.7066	NA	NA
k141_79724	20150	No terminal repeats	17	11	0.7794	NA	0	1.7183	NA	NA
k141_191085	1694	No terminal repeats	2	11	0.7791	NA	1	1.1426	NA	NA
k141_148447	1502	No terminal repeats	2	11	0.7791	NA	1	1.1426	NA	NA
k141_375771	6112	No terminal repeats	5	11	0.7790	NA	0	1.6687	NA	NA
k141_503742	4145	No terminal repeats	5	11	0.7777	NA	0	0.2510	NA	NA
k141_76077	5195	No terminal repeats	6	11	0.7776	NA	0	1.0897	NA	NA
k141_134200	1209	No terminal repeats	1	11	0.7775	NA	1	1.1426	NA	NA
k141_498935	2639	No terminal repeats	4	11	0.7769	NA	0	0.4978	NA	NA
k141_43977	2996	No terminal repeats	7	11	0.7750	NA	0	0.5232	NA	NA
k141_471984	6311	No terminal repeats	8	11	0.7735	NA	0	1.3314	NA	NA
k141_143082	3514	No terminal repeats	4	11	0.7730	NA	0	0.7419	NA	NA
k141_35946	6481	No terminal repeats	9	11	0.7724	NA	0	0.1498	NA	NA
k141_547173	1175	No terminal repeats	3	11	0.7717	NA	1	1.4636	F_traE	NA
k141_80879	13181	No terminal repeats	11	11	0.7712	NA	0	1.3614	NA	NA
k141_196251	4169	No terminal repeats	4	11	0.7701	NA	0	0.1413	NA	NA
k141_391643	10802	No terminal repeats	11	11	0.7701	NA	0	1.4144	NA	NA
k141_65156	2166	No terminal repeats	3	11	0.7700	NA	1	1.1968	NA	NA
k141_295381	2778	No terminal repeats	3	11	0.7700	NA	0	0.4405	NA	NA
k141_471675	4996	No terminal repeats	5	11	0.7693	NA	1	1.1426	NA	NA
k141_373777	12375	No terminal repeats	9	11	0.7672	NA	0	0.4599	NA	NA
k141_511940	8880	No terminal repeats	13	11	0.7660	NA	0	1.3139	NA	NA
k141_291571	3116	No terminal repeats	4	11	0.7654	NA	0	0.5388	NA	NA
k141_297470	3382	No terminal repeats	4	11	0.7644	NA	0	0.7661	NA	NA
k141_240341	1176	No terminal repeats	2	11	0.7642	NA	2	2.2037	G_tfc11;G_tfc12	NA
k141_519427	5216	No terminal repeats	9	11	0.7622	NA	0	1.3573	NA	NF000119
k141_33308	3492	No terminal repeats	5	11	0.7616	NA	0	0.4976	NA	NA
k141_415355	12165	No terminal repeats	12	11	0.7612	NA	0	0.8581	NA	NA
k141_11713	4071	No terminal repeats	6	11	0.7606	NA	0	0.5800	NA	NA
k141_549849	3157	No terminal repeats	3	11	0.7599	NA	0	1.3889	NA	NA
k141_430472	4881	No terminal repeats	6	11	0.7595	NA	0	0.7537	NA	NF033693
k141_121362	3403	No terminal repeats	2	11	0.7594	NA	0	1.5838	NA	NA
k141_468998	9320	No terminal repeats	3	11	0.7588	NA	0	0.6773	NA	NA
k141_274812	4036	No terminal repeats	4	11	0.7588	NA	0	0.9450	NA	NA
k141_290898	2821	No terminal repeats	4	11	0.7585	NA	0	0.4156	NA	NA
k141_161352	2622	No terminal repeats	3	11	0.7582	NA	0	1.5828	NA	NA
k141_252945	1247	No terminal repeats	2	11	0.7578	NA	2	2.1023	G_tfc13;G_tfc12	NA
k141_512604	3347	No terminal repeats	4	11	0.7574	NA	0	1.1832	NA	NA
k141_262913	3332	No terminal repeats	3	11	0.7571	NA	0	1.3213	NA	NA
k141_526499	2655	No terminal repeats	3	11	0.7567	NA	0	0.4104	NA	NA
k141_3068	8504	No terminal repeats	7	11	0.7555	NA	0	1.3614	NA	NA
k141_486008	15394	No terminal repeats	7	11	0.7552	NA	0	1.7938	NA	NA
k141_413783	2615	No terminal repeats	2	11	0.7549	NA	1	1.1426	NA	NA
k141_287904	2777	No terminal repeats	4	11	0.7548	NA	0	0.3394	NA	NA
k141_173406	7649	No terminal repeats	7	11	0.7542	NA	0	0.4774	NA	NA
k141_287070	3460	No terminal repeats	2	11	0.7537	NA	0	1.5208	NA	NA
k141_56266	3013	No terminal repeats	4	11	0.7536	NA	0	0.6240	NA	NA
k141_528583	1096	No terminal repeats	1	4	0.7524	NA	1	0.9724	virb4	NA
k141_305972	3383	No terminal repeats	4	11	0.7507	NA	1	1.4636	F_traE	NA
k141_164433	4445	No terminal repeats	6	11	0.7503	NA	0	1.2322	NA	NA
k141_221914	2849	No terminal repeats	5	11	0.7501	NA	0	1.0822	NA	NA
k141_498226	3207	No terminal repeats	2	11	0.7500	NA	0	0.5687	NA	NA
k141_101447	2615	No terminal repeats	4	11	0.7500	NA	0	1.1997	NA	NA
k141_313807	3592	No terminal repeats	5	11	0.7499	NA	0	0.9591	NA	NA
k141_11185	3274	No terminal repeats	5	11	0.7477	NA	0	0.3468	NA	NA
k141_212333	1011	No terminal repeats	4	11	0.7470	NA	1	0.8940	NA	NA
k141_540848	13424	No terminal repeats	10	11	0.7458	NA	0	1.6857	NA	NA
k141_244695	8055	No terminal repeats	9	11	0.7449	NA	0	2.4691	NA	NA
k141_545556	3266	No terminal repeats	6	11	0.7447	NA	0	0.7129	NA	NA
k141_496255	10815	No terminal repeats	9	11	0.7439	NA	5	7.3262	F_trbC;F_traW;F_traU;F_trbC	NA
k141_243613	5231	No terminal repeats	9	11	0.7436	NA	0	0.9274	NA	NA
k141_122131	1004	No terminal repeats	2	11	0.7420	NA	1	0.6298	NA	NA
k141_41938	5993	No terminal repeats	5	11	0.7415	NA	0	0.8306	NA	NA
k141_380010	6079	No terminal repeats	4	11	0.7409	NA	0	0.5687	NA	NA
k141_330840	1770	No terminal repeats	1	11	0.7375	NA	1	1.1426	NA	NA
k141_274692	11167	No terminal repeats	15	11	0.7364	NA	0	1.0689	NA	NA
k141_209836	1263	No terminal repeats	3	11	0.7362	NA	1	0.8029	NA	NA
k141_403846	13535	No terminal repeats	13	11	0.7337	NA	0	1.5131	NA	NA
k141_288462	4665	No terminal repeats	6	11	0.7336	NA	0	0.8858	NA	NA
k141_122376	8681	No terminal repeats	3	11	0.7314	NA	0	1.7051	NA	NA
k141_390674	5817	No terminal repeats	7	11	0.7309	NA	0	1.3471	NA	NA
k141_320879	1646	No terminal repeats	2	11	0.7307	NA	1	1.4882	NA	NA
k141_473105	8217	No terminal repeats	10	11	0.7300	NA	0	0.3280	NA	NA
k141_195330	2925	No terminal repeats	3	11	0.7290	NA	0	0.9344	NA	NA
k141_181057	4710	No terminal repeats	3	11	0.7288	NA	1	1.4545	NA	NA
k141_144074	2933	No terminal repeats	3	11	0.7286	NA	0	0.9600	NA	NA
k141_519939	2562	No terminal repeats	2	11	0.7285	NA	1	0.6935	NA	NA
k141_74418	4980	No terminal repeats	11	11	0.7269	NA	0	0.5594	NA	NA
k141_200673	2587	No terminal repeats	4	11	0.7259	NA	0	0.5941	NA	NA
k141_539117	3733	No terminal repeats	5	11	0.7245	NA	0	1.6175	NA	NA
k141_90397	3501	No terminal repeats	4	11	0.7242	NA	0	1.2146	NA	NA
k141_126322	2998	No terminal repeats	3	11	0.7240	NA	0	0.1704	NA	NA
k141_118886	3144	No terminal repeats	4	11	0.7215	NA	0	0.8121	NA	NA
k141_168958	3045	No terminal repeats	4	11	0.7196	NA	0	1.2682	NA	NA
k141_252832	8810	No terminal repeats	7	11	0.7194	NA	0	0.8881	NA	NA
k141_240787	2996	No terminal repeats	3	11	0.7186	NA	0	1.1832	NA	NA
k141_468531	8335	No terminal repeats	7	11	0.7180	NA	3	3.5963	F_traF;F_traH;F_traG	NA
k141_72644	5066	No terminal repeats	5	11	0.7173	NA	0	0.2479	NA	NA
k141_528786	2232	No terminal repeats	3	11	0.7170	NA	1	1.1426	NA	NA
k141_300805	2686	No terminal repeats	4	11	0.7167	NA	0	1.9692	NA	NA
k141_253469	6226	No terminal repeats	10	11	0.7148	NA	0	0.4052	NA	NA
k141_82650	3854	No terminal repeats	3	11	0.7141	NA	0	1.2267	NA	NA
k141_451372	6254	No terminal repeats	6	11	0.7136	NA	0	2.1870	NA	NA
k141_532193	3591	No terminal repeats	5	11	0.7120	NA	0	0.6089	NA	NA
k141_465045	5337	No terminal repeats	5	11	0.7119	NA	0	1.1832	NA	NA
k141_448708	3275	No terminal repeats	6	11	0.7109	NA	1	2.1685	NA	NA
k141_296782	5034	No terminal repeats	3	11	0.7107	NA	0	0.9450	NA	NA
k141_514116	1761	No terminal repeats	2	11	0.7102	NA	1	1.1426	NA	NA
k141_296845	3097	No terminal repeats	5	11	0.7094	NA	0	1.1559	NA	NA
k141_253344	4585	No terminal repeats	5	11	0.7088	NA	0	0.2892	NA	NA
k141_520859	1330	No terminal repeats	2	11	0.7054	NA	1	1.1477	T_virB2	NA
k141_357334	4605	No terminal repeats	7	11	0.7049	NA	0	1.4576	NA	NA
k141_185940	3988	No terminal repeats	3	11	0.7042	NA	0	1.0871	NA	NA
k141_106035	2981	No terminal repeats	5	11	0.7038	NA	0	1.2604	NA	NA
k141_272190	1271	No terminal repeats	2	11	0.7035	NA	1	0.9724	virb4	NA
k141_348884	3536	No terminal repeats	4	11	0.7032	NA	0	1.7006	NA	NA
k141_96539	2518	No terminal repeats	1	11	0.7014	NA	0	1.0402	NA	NA
k141_143942	1179	No terminal repeats	2	11	0.7000	NA	2	1.9556	T_virB1;G_tfc5	NA
