seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_915047	4167	No terminal repeats	NA	5	11	0.9635	NA	1	3.9677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_134995	1526	No terminal repeats	NA	4	11	0.9635	NA	1	3.3851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_437701	1879	No terminal repeats	NA	3	11	0.9635	NA	2	2.9513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_535529	4652	No terminal repeats	NA	1	11	0.9635	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_65229	3330	No terminal repeats	NA	5	11	0.9635	NA	0	4.7938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_620376	1485	No terminal repeats	NA	2	11	0.9635	NA	1	3.1923	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_307759	2521	No terminal repeats	NA	4	11	0.9634	NA	0	4.3761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76178	2601	No terminal repeats	NA	3	11	0.9634	NA	1	2.7447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_694680	1514	No terminal repeats	NA	4	11	0.9634	NA	2	3.9733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_863266	1504	No terminal repeats	NA	1	11	0.9633	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_873453	2608	No terminal repeats	NA	6	11	0.9633	NA	0	8.5883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_916020	3976	No terminal repeats	NA	7	11	0.9633	NA	0	5.5341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_267820	1473	No terminal repeats	NA	2	11	0.9633	NA	1	3.4344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_700283	1647	No terminal repeats	NA	3	11	0.9633	NA	1	2.9716	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_497568	3706	No terminal repeats	NA	7	11	0.9633	NA	1	3.0351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_234296	1229	No terminal repeats	NA	2	11	0.9632	NA	1	3.4339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_773641	4499	No terminal repeats	NA	7	11	0.9632	NA	1	2.9504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_893485	5628	No terminal repeats	NA	9	11	0.9631	NA	2	5.9297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_615838	1225	No terminal repeats	NA	2	11	0.9631	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2033	1645	No terminal repeats	NA	3	11	0.9631	NA	1	3.7442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722374	9253	No terminal repeats	NA	15	11	0.9630	NA	0	5.9568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_877490	3391	No terminal repeats	NA	7	11	0.9629	NA	0	4.5018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_811373	1342	No terminal repeats	NA	2	11	0.9629	NA	1	3.3924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_810000	1957	No terminal repeats	NA	4	11	0.9628	NA	2	4.3685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_864088	4230	No terminal repeats	NA	3	11	0.9628	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_605560	3232	No terminal repeats	NA	5	11	0.9628	NA	2	3.4000	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_589508	1112	No terminal repeats	NA	2	11	0.9628	NA	1	2.7684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_487215	3731	No terminal repeats	NA	2	11	0.9628	NA	0	3.2944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_630183	2320	No terminal repeats	NA	3	11	0.9627	NA	3	3.7600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_539291	1915	No terminal repeats	NA	6	11	0.9627	NA	1	4.6284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15	1267	No terminal repeats	NA	1	11	0.9627	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_810889	1717	No terminal repeats	NA	4	11	0.9626	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56409	3742	No terminal repeats	NA	2	11	0.9626	NA	0	3.2494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_679636	3703	No terminal repeats	NA	7	11	0.9626	NA	0	6.3406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_825168	3116	No terminal repeats	NA	4	11	0.9626	NA	1	3.2039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_341027	1899	No terminal repeats	NA	3	15	0.9625	NA	1	2.6538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44976	2150	No terminal repeats	NA	5	11	0.9625	NA	2	5.0228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_246000	2504	No terminal repeats	NA	6	11	0.9625	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_359162	3774	No terminal repeats	NA	10	11	0.9625	NA	0	6.5313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_125342	2402	No terminal repeats	NA	5	11	0.9625	NA	1	4.5859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37770	7295	No terminal repeats	NA	8	11	0.9624	NA	2	5.0451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_209546	1113	No terminal repeats	NA	1	11	0.9624	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_638974	2808	No terminal repeats	NA	4	11	0.9624	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_79761	10336	No terminal repeats	NA	15	11	0.9624	NA	4	12.8685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_132479	1073	No terminal repeats	NA	3	11	0.9624	NA	1	3.6737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_827448	9661	No terminal repeats	NA	11	11	0.9624	NA	1	4.1979	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_398759	6429	No terminal repeats	NA	7	11	0.9624	NA	0	3.8795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_762243	3160	No terminal repeats	NA	3	11	0.9624	NA	1	1.6094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_306611	1294	No terminal repeats	NA	2	11	0.9624	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71054	3531	No terminal repeats	NA	5	11	0.9624	NA	1	2.9533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_541774	4596	No terminal repeats	NA	8	11	0.9623	NA	0	4.6754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_857136	1345	No terminal repeats	NA	1	11	0.9623	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_608891	5979	No terminal repeats	NA	2	11	0.9622	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_458439	2635	No terminal repeats	NA	3	11	0.9622	NA	0	3.2218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_706203	1090	No terminal repeats	NA	2	11	0.9622	NA	2	3.1534	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_739184	2319	No terminal repeats	NA	4	11	0.9622	NA	3	4.5326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_255015	1899	No terminal repeats	NA	4	11	0.9622	NA	1	2.7815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_703755	5008	No terminal repeats	NA	11	11	0.9622	NA	1	2.5153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350427	5528	No terminal repeats	NA	10	11	0.9622	NA	1	3.4325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_735568	1198	No terminal repeats	NA	1	11	0.9621	NA	1	1.5084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_472620	3331	No terminal repeats	NA	4	11	0.9621	NA	0	4.8493	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_720056	1033	No terminal repeats	NA	1	11	0.9621	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_117498	2545	No terminal repeats	NA	5	11	0.9621	NA	0	3.0981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_282230	1593	No terminal repeats	NA	2	11	0.9621	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_714968	6270	No terminal repeats	NA	11	11	0.9621	NA	0	2.6664	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_276305	4068	No terminal repeats	NA	12	11	0.9621	NA	0	4.1018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_36423	1173	No terminal repeats	NA	1	11	0.9620	NA	1	1.5986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_332362	11506	No terminal repeats	NA	17	11	0.9620	NA	0	7.7799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_422830	1854	No terminal repeats	NA	1	11	0.9620	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_384620	4087	No terminal repeats	NA	8	15	0.9620	NA	0	4.1767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_310100	1168	No terminal repeats	NA	4	11	0.9620	NA	1	4.8293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_821202	21904	No terminal repeats	NA	30	11	0.9620	NA	2	23.7254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_205771	1418	No terminal repeats	NA	3	11	0.9619	NA	1	2.9327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_352651	3095	No terminal repeats	NA	5	11	0.9619	NA	1	3.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_921839	3207	No terminal repeats	NA	4	11	0.9619	NA	0	4.1775	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72852	2469	No terminal repeats	NA	3	11	0.9619	NA	2	3.2731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_924588	2464	No terminal repeats	NA	3	11	0.9619	NA	1	2.9252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7385	1190	No terminal repeats	NA	2	11	0.9618	NA	1	3.0748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_639775	1414	No terminal repeats	NA	2	11	0.9618	NA	2	2.8898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_633481	7020	No terminal repeats	NA	4	11	0.9618	NA	0	4.8877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_200923	2467	No terminal repeats	NA	3	11	0.9618	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_755387	2642	No terminal repeats	NA	6	11	0.9618	NA	1	2.6074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_88528	3164	No terminal repeats	NA	4	11	0.9618	NA	1	4.0160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_362702	4849	No terminal repeats	NA	9	11	0.9618	NA	0	5.1349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_393731	17907	No terminal repeats	NA	19	11	0.9617	NA	0	2.8372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_625509	1226	No terminal repeats	NA	4	11	0.9617	NA	3	4.6092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93857	1879	No terminal repeats	NA	3	11	0.9617	NA	1	3.5561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_290784	2638	No terminal repeats	NA	5	11	0.9617	NA	0	2.5546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_105162	4082	No terminal repeats	NA	5	11	0.9616	NA	3	7.2562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_499376	1216	No terminal repeats	NA	2	11	0.9616	NA	2	3.0452	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_762888	3857	No terminal repeats	NA	3	11	0.9616	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_399957	1564	No terminal repeats	NA	2	11	0.9616	NA	1	2.3729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_776006	5936	No terminal repeats	NA	11	11	0.9616	NA	1	2.6310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_174781	2931	No terminal repeats	NA	3	11	0.9616	NA	0	3.0348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_180630	1396	No terminal repeats	NA	2	11	0.9615	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_88822	1222	No terminal repeats	NA	2	11	0.9615	NA	1	3.1319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_859001	2417	No terminal repeats	NA	5	11	0.9615	NA	1	8.1021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_438625	4851	No terminal repeats	NA	5	11	0.9615	NA	1	5.6596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_128229	3117	No terminal repeats	NA	8	11	0.9615	NA	0	2.4309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_340900	1039	No terminal repeats	NA	3	11	0.9615	NA	2	3.6193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32187	4243	No terminal repeats	NA	6	11	0.9614	NA	0	3.8993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_383485	3205	No terminal repeats	NA	6	11	0.9614	NA	0	4.2797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_184132	9093	No terminal repeats	NA	11	11	0.9614	NA	2	2.9853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_123885	14784	No terminal repeats	NA	7	11	0.9614	NA	0	4.2120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_251522	2259	No terminal repeats	NA	3	11	0.9614	NA	2	2.7105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29099	9076	No terminal repeats	NA	17	11	0.9613	NA	1	9.8970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_366202	1886	No terminal repeats	NA	4	11	0.9613	NA	1	2.9637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_604489	1008	No terminal repeats	NA	3	11	0.9612	NA	3	4.9289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_603885	1486	No terminal repeats	NA	4	11	0.9612	NA	2	2.8884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_341401	3061	No terminal repeats	NA	8	11	0.9612	NA	0	2.9941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_174071	6531	No terminal repeats	NA	11	11	0.9612	NA	1	2.9412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_249547	9336	No terminal repeats	NA	13	11	0.9612	NA	0	5.2539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_820965	1819	No terminal repeats	NA	2	15	0.9612	NA	2	2.8436	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_590224	7190	No terminal repeats	NA	17	11	0.9612	NA	1	3.9143	Unclassified
k141_723275	1930	No terminal repeats	NA	3	11	0.9611	NA	2	4.7137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_270614	2167	No terminal repeats	NA	4	11	0.9611	NA	2	3.3423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_424964	2976	No terminal repeats	NA	5	11	0.9611	NA	0	3.3992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_296994	2173	No terminal repeats	NA	3	11	0.9610	NA	1	3.2229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_323062	20580	No terminal repeats	NA	32	11	0.9610	NA	1	26.8730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_649085	1317	No terminal repeats	NA	2	11	0.9610	NA	1	3.4320	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_249076	9207	DTR	NA	20	11	0.9609	NA	1	4.2352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_171211	1400	No terminal repeats	NA	4	11	0.9609	NA	1	3.4320	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3173	4991	No terminal repeats	NA	7	11	0.9609	NA	0	1.5160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_869061	1188	No terminal repeats	NA	1	11	0.9609	NA	1	1.5202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93773	2353	No terminal repeats	NA	5	11	0.9609	NA	2	5.0931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_536888	1044	No terminal repeats	NA	2	11	0.9608	NA	2	3.1625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_706114	1371	No terminal repeats	NA	1	11	0.9607	NA	1	1.5126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_615438	2375	No terminal repeats	NA	2	11	0.9607	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_601415	1240	No terminal repeats	NA	3	11	0.9607	NA	1	4.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_267798	2735	No terminal repeats	NA	4	11	0.9607	NA	0	2.8867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_241453	4281	No terminal repeats	NA	7	11	0.9607	NA	0	3.4045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_413419|provirus_21773_35124	13352	Provirus	21773-35124	15	11	0.9606	NA	3	14.7583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_390439	1834	No terminal repeats	NA	2	11	0.9606	NA	1	3.2241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_176375	1715	No terminal repeats	NA	2	11	0.9606	NA	1	2.6385	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_874483	9026	No terminal repeats	NA	11	11	0.9606	NA	2	5.1485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9433	3838	No terminal repeats	NA	5	11	0.9606	NA	0	3.5478	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_865423	1614	No terminal repeats	NA	2	11	0.9606	NA	2	2.5484	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_897891	5452	No terminal repeats	NA	8	11	0.9606	NA	4	6.7250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_784630	4789	No terminal repeats	NA	5	11	0.9606	NA	2	2.8426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_252459	3724	No terminal repeats	NA	5	11	0.9606	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_664052	1614	No terminal repeats	NA	3	11	0.9605	NA	2	3.2583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_245848	4572	No terminal repeats	NA	7	11	0.9605	NA	0	2.6850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_589404	3726	No terminal repeats	NA	5	11	0.9605	NA	1	5.6835	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_585699	5089	No terminal repeats	NA	8	11	0.9605	NA	1	4.6798	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_815384	1848	No terminal repeats	NA	3	11	0.9604	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4385	3074	No terminal repeats	NA	4	11	0.9604	NA	1	2.7126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_684143	1538	No terminal repeats	NA	3	11	0.9604	NA	2	4.3991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_217848	6471	No terminal repeats	NA	13	11	0.9604	NA	4	14.6491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_219180	4676	No terminal repeats	NA	6	11	0.9603	NA	0	2.5643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_889751	3836	No terminal repeats	NA	5	11	0.9603	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_298209	1163	No terminal repeats	NA	2	11	0.9603	NA	1	2.9328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_706393	3961	No terminal repeats	NA	7	11	0.9603	NA	0	6.4699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_107171	4162	No terminal repeats	NA	7	11	0.9602	NA	1	4.8260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_787660	7242	No terminal repeats	NA	6	11	0.9602	NA	4	7.3933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40417	1938	No terminal repeats	NA	3	11	0.9602	NA	1	3.7635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179242	1339	No terminal repeats	NA	4	11	0.9601	NA	2	6.4122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_362766	3072	No terminal repeats	NA	8	11	0.9601	NA	0	3.4159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_883127	1004	No terminal repeats	NA	1	11	0.9601	NA	1	1.5191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_523998	2402	No terminal repeats	NA	5	11	0.9601	NA	1	3.0963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_442397	5703	No terminal repeats	NA	9	11	0.9600	NA	0	5.1268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_762869	1998	No terminal repeats	NA	4	11	0.9600	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_586415	8159	No terminal repeats	NA	15	11	0.9600	NA	0	2.7721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789519	4150	No terminal repeats	NA	8	11	0.9600	NA	0	1.6279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_321837	1063	No terminal repeats	NA	2	11	0.9599	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_844127	1305	No terminal repeats	NA	2	11	0.9599	NA	1	3.0625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_637171	1851	No terminal repeats	NA	4	11	0.9599	NA	1	4.1769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_688027	1147	No terminal repeats	NA	3	11	0.9599	NA	2	2.9544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_374354	5112	No terminal repeats	NA	6	11	0.9599	NA	2	3.4311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_913893	2737	No terminal repeats	NA	2	11	0.9599	NA	1	1.4772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_293837	5814	No terminal repeats	NA	8	11	0.9599	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75566	2106	No terminal repeats	NA	2	11	0.9599	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_274501	3078	No terminal repeats	NA	3	11	0.9598	NA	0	5.1113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110688	1352	No terminal repeats	NA	4	11	0.9598	NA	2	3.1893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
